grid_cell,block_id,block_label,corrected_richness_ms,block_start,block_end
1426,5,2020-2024,112.38074092574892,2020,2024
1427,1,2000-2004,94.53595284361076,2000,2004
1427,2,2005-2009,98.19377445773684,2005,2009
1427,3,2010-2014,102.07287960014223,2010,2014
1427,4,2015-2019,103.68884396731649,2015,2019
1427,5,2020-2024,112.288484603611,2020,2024
1428,1,2000-2004,91.64964295544382,2000,2004
1428,2,2005-2009,95.14751932014725,2005,2009
1428,3,2010-2014,98.66780741636661,2010,2014
1428,4,2015-2019,100.36723858102914,2015,2019
1428,5,2020-2024,108.53399455564777,2020,2024
1429,1,2000-2004,90.78905820413124,2000,2004
1429,2,2005-2009,94.14949975967451,2005,2009
1429,3,2010-2014,97.33751926097945,2010,2014
1429,4,2015-2019,99.23845859083453,2015,2019
1429,5,2020-2024,107.35680796394777,2020,2024
1430,1,2000-2004,89.87219323294224,2000,2004
1430,2,2005-2009,93.26760733707921,2005,2009
1430,3,2010-2014,96.52341641826473,2010,2014
1430,4,2015-2019,98.44626651700845,2015,2019
1430,5,2020-2024,106.70119816861951,2020,2024
1431,1,2000-2004,91.53951111654935,2000,2004
1431,2,2005-2009,94.9680112875919,2005,2009
1431,3,2010-2014,98.37617976271031,2010,2014
1431,4,2015-2019,100.1458839903707,2015,2019
1431,5,2020-2024,108.32023865517304,2020,2024
1447,1,2000-2004,102.84304188112034,2000,2004
1447,2,2005-2009,106.23508719341818,2005,2009
1447,3,2010-2014,109.42425705395185,2010,2014
1447,4,2015-2019,110.95325147629633,2015,2019
1447,5,2020-2024,118.80990600787354,2020,2024
1448,1,2000-2004,87.94317326683132,2000,2004
1448,2,2005-2009,91.29506690305614,2005,2009
1448,3,2010-2014,94.44727959882555,2010,2014
1448,4,2015-2019,96.22190719624427,2015,2019
1448,5,2020-2024,105.0428435427975,2020,2024
1449,1,2000-2004,87.12076682869225,2000,2004
1449,2,2005-2009,91.3043301411107,2005,2009
1449,3,2010-2014,95.69379892082222,2010,2014
1449,4,2015-2019,97.78733566014039,2015,2019
1449,5,2020-2024,107.87338250112512,2020,2024
1450,1,2000-2004,88.3788475444065,2000,2004
1450,2,2005-2009,92.8582090050914,2005,2009
1450,3,2010-2014,97.39550899192416,2010,2014
1450,4,2015-2019,99.76978437566831,2015,2019
1450,5,2020-2024,110.4289418730894,2020,2024
1452,1,2000-2004,82.88780894232463,2000,2004
1452,2,2005-2009,87.10972295404308,2005,2009
1452,3,2010-2014,91.59159526608524,2010,2014
1452,4,2015-2019,93.87461561294316,2015,2019
1452,5,2020-2024,104.41758285741469,2020,2024
1453,1,2000-2004,73.69189564175463,2000,2004
1453,2,2005-2009,77.5489291367356,2005,2009
1453,3,2010-2014,81.7148593765607,2010,2014
1453,4,2015-2019,84.2896834633303,2015,2019
1453,5,2020-2024,95.37185743358609,2020,2024
1454,1,2000-2004,79.13615322762146,2000,2004
1454,2,2005-2009,83.27506122724182,2005,2009
1454,3,2010-2014,87.59111136957091,2010,2014
1454,4,2015-2019,90.24227603776473,2015,2019
1454,5,2020-2024,101.47585361783558,2020,2024
1455,1,2000-2004,79.15525300052931,2000,2004
1455,2,2005-2009,83.31588576871405,2005,2009
1455,3,2010-2014,87.66395226571986,2010,2014
1455,4,2015-2019,90.33602985801832,2015,2019
1455,5,2020-2024,101.63259091309638,2020,2024
1456,1,2000-2004,82.83107819583327,2000,2004
1456,2,2005-2009,87.02033201245865,2005,2009
1456,3,2010-2014,91.45966772987263,2010,2014
1456,4,2015-2019,93.7673796949011,2015,2019
1456,5,2020-2024,104.38500627810484,2020,2024
1462,1,2000-2004,110.98059608666564,2000,2004
1462,2,2005-2009,114.27622980457282,2005,2009
1462,3,2010-2014,118.12407619428414,2010,2014
1462,4,2015-2019,119.29836993536743,2015,2019
1462,5,2020-2024,126.64041203704761,2020,2024
1465,1,2000-2004,95.33428837559424,2000,2004
1465,2,2005-2009,99.39329560786135,2005,2009
1465,3,2010-2014,103.62232416309806,2010,2014
1465,4,2015-2019,105.45577333655017,2015,2019
1465,5,2020-2024,114.87065216145146,2020,2024
1466,1,2000-2004,91.5148611398245,2000,2004
1466,2,2005-2009,95.62956739705257,2005,2009
1466,3,2010-2014,100.0083592784517,2010,2014
1466,4,2015-2019,101.90786154702671,2015,2019
1466,5,2020-2024,111.56645757522263,2020,2024
1468,1,2000-2004,92.55545297835053,2000,2004
1468,2,2005-2009,96.45807265430508,2005,2009
1468,3,2010-2014,100.56592043911857,2010,2014
1468,4,2015-2019,102.33915191930176,2015,2019
1468,5,2020-2024,111.47311538645313,2020,2024
1471,1,2000-2004,90.82004432636235,2000,2004
1471,2,2005-2009,94.52394180505844,2005,2009
1471,3,2010-2014,98.16494256299356,2010,2014
1471,4,2015-2019,100.11243967672603,2015,2019
1471,5,2020-2024,108.84030660306598,2020,2024
1476,1,2000-2004,98.5173036927447,2000,2004
1476,2,2005-2009,102.0559617626887,2005,2009
1476,3,2010-2014,105.4845569847666,2010,2014
1476,4,2015-2019,107.21035772867668,2015,2019
1476,5,2020-2024,115.461839008407,2020,2024
1477,1,2000-2004,102.37378125332239,2000,2004
1477,2,2005-2009,105.81587794190757,2005,2009
1477,3,2010-2014,109.03357385902841,2010,2014
1477,4,2015-2019,110.75698295811988,2015,2019
1477,5,2020-2024,118.73436467059545,2020,2024
1479,1,2000-2004,98.57652866362614,2000,2004
1479,2,2005-2009,101.972003629564,2005,2009
1479,3,2010-2014,105.10020273256261,2010,2014
1479,4,2015-2019,106.81091153359962,2015,2019
1479,5,2020-2024,114.77655996182854,2020,2024
1480,1,2000-2004,92.04788490291004,2000,2004
1480,2,2005-2009,95.41958535196406,2005,2009
1480,3,2010-2014,98.54816022140824,2010,2014
1480,4,2015-2019,100.34809618524491,2015,2019
1480,5,2020-2024,108.95040399186534,2020,2024
1481,1,2000-2004,98.27358777123011,2000,2004
1481,2,2005-2009,101.64936092040404,2005,2009
1481,3,2010-2014,104.75327987725558,2010,2014
1481,4,2015-2019,106.45733665501588,2015,2019
1481,5,2020-2024,114.57233794044858,2020,2024
1482,1,2000-2004,101.03118318842478,2000,2004
1482,2,2005-2009,104.3628899946967,2005,2009
1482,3,2010-2014,107.37729530154155,2010,2014
1482,4,2015-2019,109.03234409531785,2015,2019
1482,5,2020-2024,116.88311036719239,2020,2024
1483,1,2000-2004,105.639245620294,2000,2004
1483,2,2005-2009,108.89180043808133,2005,2009
1483,3,2010-2014,111.80583634013834,2010,2014
1483,4,2015-2019,113.30716312430742,2015,2019
1483,5,2020-2024,120.77602792159834,2020,2024
1484,1,2000-2004,107.18435340734176,2000,2004
1484,2,2005-2009,110.39055989903908,2005,2009
1484,3,2010-2014,113.23763496582536,2010,2014
1484,4,2015-2019,114.70902927581155,2015,2019
1484,5,2020-2024,122.09178044106665,2020,2024
1485,1,2000-2004,109.54843825575152,2000,2004
1485,2,2005-2009,112.76354979761622,2005,2009
1485,3,2010-2014,115.85689758690842,2010,2014
1485,4,2015-2019,117.1800010110526,2015,2019
1485,5,2020-2024,124.43137299051503,2020,2024
1486,1,2000-2004,109.21098207157831,2000,2004
1486,2,2005-2009,112.43304522831357,2005,2009
1486,3,2010-2014,115.5125658708136,2010,2014
1486,4,2015-2019,116.8641719129257,2015,2019
1486,5,2020-2024,124.13445298222925,2020,2024
1487,1,2000-2004,109.8734891589492,2000,2004
1487,2,2005-2009,113.11480020034483,2005,2009
1487,3,2010-2014,116.21417998755936,2010,2014
1487,4,2015-2019,117.60391247508558,2015,2019
1487,5,2020-2024,124.934855829898,2020,2024
1488,1,2000-2004,108.45535831099465,2000,2004
1488,2,2005-2009,111.75303577578445,2005,2009
1488,3,2010-2014,114.87200439253402,2010,2014
1488,4,2015-2019,116.30908341346175,2015,2019
1488,5,2020-2024,123.8132756840577,2020,2024
1489,1,2000-2004,96.40282186264426,2000,2004
1489,2,2005-2009,99.74848780157154,2005,2009
1489,3,2010-2014,102.91588823663629,2010,2014
1489,4,2015-2019,104.49684332091662,2015,2019
1489,5,2020-2024,112.86913245202678,2020,2024
1490,1,2000-2004,89.20837337042269,2000,2004
1490,2,2005-2009,92.52970074641081,2005,2009
1490,3,2010-2014,95.71569309077502,2010,2014
1490,4,2015-2019,97.38348771032757,2015,2019
1490,5,2020-2024,106.1257417187401,2020,2024
1491,1,2000-2004,94.74943647106888,2000,2004
1491,2,2005-2009,99.08700476396353,2005,2009
1491,3,2010-2014,103.51991173917187,2010,2014
1491,4,2015-2019,105.678892173213,2015,2019
1491,5,2020-2024,115.75599544447255,2020,2024
1492,1,2000-2004,96.30329891261165,2000,2004
1492,2,2005-2009,100.55902646067543,2005,2009
1492,3,2010-2014,104.95619584510389,2010,2014
1492,4,2015-2019,106.82872004364037,2015,2019
1492,5,2020-2024,116.52152748693683,2020,2024
1493,1,2000-2004,89.14916884664567,2000,2004
1493,2,2005-2009,93.44807922430559,2005,2009
1493,3,2010-2014,97.95590006053587,2010,2014
1493,4,2015-2019,100.04955526546945,2015,2019
1493,5,2020-2024,110.24231731810595,2020,2024
1494,1,2000-2004,92.26870614054275,2000,2004
1494,2,2005-2009,95.93139696729139,2005,2009
1494,3,2010-2014,99.8851847924708,2010,2014
1494,4,2015-2019,101.30138311760692,2015,2019
1494,5,2020-2024,109.28460680406633,2020,2024
1495,1,2000-2004,106.02703722270749,2000,2004
1495,2,2005-2009,109.26816687469459,2005,2009
1495,3,2010-2014,112.41628618263813,2010,2014
1495,4,2015-2019,113.59666126195836,2015,2019
1495,5,2020-2024,120.38868945207199,2020,2024
1496,1,2000-2004,115.39618001598684,2000,2004
1496,2,2005-2009,118.32749219990932,2005,2009
1496,3,2010-2014,121.39679352980897,2010,2014
1496,4,2015-2019,122.52740043140162,2015,2019
1496,5,2020-2024,128.79834140579527,2020,2024
1497,1,2000-2004,124.2076999015238,2000,2004
1497,2,2005-2009,126.62455893596386,2005,2009
1497,3,2010-2014,129.1999138166105,2010,2014
1497,4,2015-2019,130.43581821913276,2015,2019
1497,5,2020-2024,135.86119685669527,2020,2024
1498,1,2000-2004,108.15148323365062,2000,2004
1498,2,2005-2009,111.79002239063234,2005,2009
1498,3,2010-2014,115.64646190942842,2010,2014
1498,4,2015-2019,117.10555881370234,2015,2019
1498,5,2020-2024,125.42098069085071,2020,2024
1499,1,2000-2004,100.34885444205152,2000,2004
1499,2,2005-2009,104.2123175268775,2005,2009
1499,3,2010-2014,108.1991535061961,2010,2014
1499,4,2015-2019,109.9019749338847,2015,2019
1499,5,2020-2024,118.82162445595475,2020,2024
1500,1,2000-2004,93.36027794349297,2000,2004
1500,2,2005-2009,97.399390944663,2005,2009
1500,3,2010-2014,101.65286772899255,2010,2014
1500,4,2015-2019,103.52176575963638,2015,2019
1500,5,2020-2024,113.0132756265513,2020,2024
1502,1,2000-2004,95.29608869781525,2000,2004
1502,2,2005-2009,99.1518668116514,2005,2009
1502,3,2010-2014,103.21273551593734,2010,2014
1502,4,2015-2019,104.94342550700473,2015,2019
1502,5,2020-2024,113.97305336456724,2020,2024
1518,1,2000-2004,109.21326313437142,2000,2004
1518,2,2005-2009,112.55564697048572,2005,2009
1518,3,2010-2014,115.64190977724503,2010,2014
1518,4,2015-2019,117.20334987703492,2015,2019
1518,5,2020-2024,124.78596014120168,2020,2024
1520,1,2000-2004,108.91500491890224,2000,2004
1520,2,2005-2009,112.25466000376797,2005,2009
1520,3,2010-2014,115.30668935863166,2010,2014
1520,4,2015-2019,116.91505229047965,2015,2019
1520,5,2020-2024,124.53777552716008,2020,2024
1521,1,2000-2004,110.09489233370616,2000,2004
1521,2,2005-2009,113.43073177332563,2005,2009
1521,3,2010-2014,116.67083650041812,2010,2014
1521,4,2015-2019,118.16877149729271,2015,2019
1521,5,2020-2024,125.72993625552199,2020,2024
1522,1,2000-2004,106.89357860367822,2000,2004
1522,2,2005-2009,110.29258480658073,2005,2009
1522,3,2010-2014,113.45110813927226,2010,2014
1522,4,2015-2019,115.00917022158715,2015,2019
1522,5,2020-2024,122.72755173936426,2020,2024
1523,1,2000-2004,95.65330375796758,2000,2004
1523,2,2005-2009,99.11147159387464,2005,2009
1523,3,2010-2014,102.32790067074626,2010,2014
1523,4,2015-2019,104.05048134499121,2015,2019
1523,5,2020-2024,112.74021170819456,2020,2024
1528,1,2000-2004,93.771496109064,2000,2004
1528,2,2005-2009,98.30265333071526,2005,2009
1528,3,2010-2014,102.88742510048122,2010,2014
1528,4,2015-2019,105.18740132553624,2015,2019
1528,5,2020-2024,115.64755743188195,2020,2024
1529,1,2000-2004,93.771496109064,2000,2004
1529,2,2005-2009,98.30265333071526,2005,2009
1529,3,2010-2014,102.88742510048122,2010,2014
1529,4,2015-2019,105.18740132553624,2015,2019
1529,5,2020-2024,115.64755743188195,2020,2024
1533,1,2000-2004,90.59377964941136,2000,2004
1533,2,2005-2009,94.71475264140302,2005,2009
1533,3,2010-2014,98.90278423091853,2010,2014
1533,4,2015-2019,100.92854372135471,2015,2019
1533,5,2020-2024,110.52840819726343,2020,2024
1535,1,2000-2004,93.68706263385009,2000,2004
1535,2,2005-2009,97.86813539084666,2005,2009
1535,3,2010-2014,102.05630219608207,2010,2014
1535,4,2015-2019,104.1330056321198,2015,2019
1535,5,2020-2024,113.8374007126867,2020,2024
1536,1,2000-2004,95.3606094357595,2000,2004
1536,2,2005-2009,99.47513925851425,2005,2009
1536,3,2010-2014,103.73262509270482,2010,2014
1536,4,2015-2019,105.6070976094995,2015,2019
1536,5,2020-2024,115.07471739983824,2020,2024
1537,1,2000-2004,98.24131799099592,2000,2004
1537,2,2005-2009,102.27489611037788,2005,2009
1537,3,2010-2014,106.2543704519093,2010,2014
1537,4,2015-2019,108.22815778718812,2015,2019
1537,5,2020-2024,117.52744049298656,2020,2024
1538,1,2000-2004,95.25870202945462,2000,2004
1538,2,2005-2009,99.10222446245726,2005,2009
1538,3,2010-2014,102.8246013725837,2010,2014
1538,4,2015-2019,104.76591944007447,2015,2019
1538,5,2020-2024,113.66299555717045,2020,2024
1539,1,2000-2004,95.0486016082109,2000,2004
1539,2,2005-2009,98.75463222547384,2005,2009
1539,3,2010-2014,102.19624738517992,2010,2014
1539,4,2015-2019,104.18067647532916,2015,2019
1539,5,2020-2024,112.77183168549928,2020,2024
1540,1,2000-2004,93.132923524041,2000,2004
1540,2,2005-2009,96.81949906379761,2005,2009
1540,3,2010-2014,100.19577370716,2010,2014
1540,4,2015-2019,102.24924996604709,2015,2019
1540,5,2020-2024,111.03892458318738,2020,2024
1542,1,2000-2004,98.87341769157425,2000,2004
1542,2,2005-2009,102.60370101129007,2005,2009
1542,3,2010-2014,106.15627833594888,2010,2014
1542,4,2015-2019,108.04619501412887,2015,2019
1542,5,2020-2024,116.66956257002835,2020,2024
1549,1,2000-2004,104.44518564466996,2000,2004
1549,2,2005-2009,107.91916686460465,2005,2009
1549,3,2010-2014,111.08066355225996,2010,2014
1549,4,2015-2019,112.75381796395475,2015,2019
1549,5,2020-2024,120.60964201213268,2020,2024
1550,1,2000-2004,106.77048045000218,2000,2004
1550,2,2005-2009,110.1907787077491,2005,2009
1550,3,2010-2014,113.28697371891302,2010,2014
1550,4,2015-2019,114.92892107076462,2015,2019
1550,5,2020-2024,122.6956591253627,2020,2024
1551,1,2000-2004,108.2524891729048,2000,2004
1551,2,2005-2009,111.61874539377531,2005,2009
1551,3,2010-2014,114.68194001188708,2010,2014
1551,4,2015-2019,116.26279426669144,2015,2019
1551,5,2020-2024,123.87092650749081,2020,2024
1552,1,2000-2004,107.49387860121365,2000,2004
1552,2,2005-2009,110.86639470010212,2005,2009
1552,3,2010-2014,113.91278364193424,2010,2014
1552,4,2015-2019,115.53383206263698,2015,2019
1552,5,2020-2024,123.17061116057673,2020,2024
1553,1,2000-2004,106.49306212838364,2000,2004
1553,2,2005-2009,109.92073212806432,2005,2009
1553,3,2010-2014,113.07357766972127,2010,2014
1553,4,2015-2019,114.6881462585701,2015,2019
1553,5,2020-2024,122.47166420745616,2020,2024
1554,1,2000-2004,103.05008247665033,2000,2004
1554,2,2005-2009,106.51557559174681,2005,2009
1554,3,2010-2014,109.70621668777424,2010,2014
1554,4,2015-2019,111.32911029470785,2015,2019
1554,5,2020-2024,119.25523873017507,2020,2024
1555,1,2000-2004,104.28007599455734,2000,2004
1555,2,2005-2009,107.7513974356461,2005,2009
1555,3,2010-2014,110.97463671135786,2010,2014
1555,4,2015-2019,112.59443676009928,2015,2019
1555,5,2020-2024,120.72286160433558,2020,2024
1556,1,2000-2004,93.771496109064,2000,2004
1556,2,2005-2009,98.30265333071526,2005,2009
1556,3,2010-2014,102.88742510048122,2010,2014
1556,4,2015-2019,105.18740132553624,2015,2019
1556,5,2020-2024,115.64755743188195,2020,2024
1557,1,2000-2004,93.771496109064,2000,2004
1557,2,2005-2009,98.30265333071526,2005,2009
1557,3,2010-2014,102.88742510048122,2010,2014
1557,4,2015-2019,105.18740132553624,2015,2019
1557,5,2020-2024,115.64755743188195,2020,2024
1558,1,2000-2004,94.66944831956424,2000,2004
1558,2,2005-2009,99.20501299608983,2005,2009
1558,3,2010-2014,103.79986048088462,2010,2014
1558,4,2015-2019,106.08067352294266,2015,2019
1558,5,2020-2024,116.48672795538774,2020,2024
1559,1,2000-2004,94.66944831956421,2000,2004
1559,2,2005-2009,99.20501299608985,2005,2009
1559,3,2010-2014,103.79986048088462,2010,2014
1559,4,2015-2019,106.08067352294267,2015,2019
1559,5,2020-2024,116.48672795538775,2020,2024
1560,1,2000-2004,93.771496109064,2000,2004
1560,2,2005-2009,98.30265333071526,2005,2009
1560,3,2010-2014,102.88742510048122,2010,2014
1560,4,2015-2019,105.18740132553624,2015,2019
1560,5,2020-2024,115.64755743188195,2020,2024
1561,1,2000-2004,93.771496109064,2000,2004
1561,2,2005-2009,98.30265333071526,2005,2009
1561,3,2010-2014,102.88742510048122,2010,2014
1561,4,2015-2019,105.18740132553624,2015,2019
1561,5,2020-2024,115.64755743188195,2020,2024
1562,1,2000-2004,93.771496109064,2000,2004
1562,2,2005-2009,98.30265333071526,2005,2009
1562,3,2010-2014,102.88742510048121,2010,2014
1562,4,2015-2019,105.18740132553617,2015,2019
1562,5,2020-2024,115.64755743188194,2020,2024
1563,1,2000-2004,93.771496109064,2000,2004
1563,2,2005-2009,98.30265333071526,2005,2009
1563,3,2010-2014,102.88742510048122,2010,2014
1563,4,2015-2019,105.18740132553624,2015,2019
1563,5,2020-2024,115.64755743188195,2020,2024
1564,1,2000-2004,93.771496109064,2000,2004
1564,2,2005-2009,98.30265333071526,2005,2009
1564,3,2010-2014,102.88742510048122,2010,2014
1564,4,2015-2019,105.18740132553624,2015,2019
1564,5,2020-2024,115.64755743188195,2020,2024
1565,1,2000-2004,93.771496109064,2000,2004
1565,2,2005-2009,98.30265333071526,2005,2009
1565,3,2010-2014,102.88742510048122,2010,2014
1565,4,2015-2019,105.18740132553624,2015,2019
1565,5,2020-2024,115.64755743188195,2020,2024
1566,1,2000-2004,116.27949161290985,2000,2004
1566,2,2005-2009,119.48596556234655,2005,2009
1566,3,2010-2014,123.40181883610606,2010,2014
1566,4,2015-2019,124.93551446926314,2015,2019
1566,5,2020-2024,132.38590656048834,2020,2024
1567,1,2000-2004,109.13759426829873,2000,2004
1567,2,2005-2009,112.66427039516459,2005,2009
1567,3,2010-2014,116.38316442808951,2010,2014
1567,4,2015-2019,117.8642277597756,2015,2019
1567,5,2020-2024,125.93888477390131,2020,2024
1568,1,2000-2004,99.68990961265092,2000,2004
1568,2,2005-2009,103.60285217430588,2005,2009
1568,3,2010-2014,107.60561068408416,2010,2014
1568,4,2015-2019,109.33775912540726,2015,2019
1568,5,2020-2024,118.24914758785101,2020,2024
1569,1,2000-2004,92.47584380867474,2000,2004
1569,2,2005-2009,96.56169689935729,2005,2009
1569,3,2010-2014,100.62610307708447,2010,2014
1569,4,2015-2019,102.67501076287142,2015,2019
1569,5,2020-2024,112.23794516360802,2020,2024
1570,1,2000-2004,93.92184166140375,2000,2004
1570,2,2005-2009,98.1003327109677,2005,2009
1570,3,2010-2014,102.18433525868505,2010,2014
1570,4,2015-2019,104.35526895690029,2015,2019
1570,5,2020-2024,114.04587147566349,2020,2024
1571,1,2000-2004,91.58494594074233,2000,2004
1571,2,2005-2009,95.70634292391824,2005,2009
1571,3,2010-2014,99.84045783295005,2010,2014
1571,4,2015-2019,101.91779546298852,2015,2019
1571,5,2020-2024,111.5431044592598,2020,2024
1586,1,2000-2004,106.85340708956912,2000,2004
1586,2,2005-2009,110.38591230270369,2005,2009
1586,3,2010-2014,113.51433928007904,2010,2014
1586,4,2015-2019,115.26313100185625,2015,2019
1586,5,2020-2024,123.19004512820149,2020,2024
1587,1,2000-2004,105.41982506637024,2000,2004
1587,2,2005-2009,108.93511822756936,2005,2009
1587,3,2010-2014,112.029387949686,2010,2014
1587,4,2015-2019,113.79640132918918,2015,2019
1587,5,2020-2024,121.68887043069614,2020,2024
1588,1,2000-2004,103.72208907228853,2000,2004
1588,2,2005-2009,107.29778024459878,2005,2009
1588,3,2010-2014,110.47948620166021,2010,2014
1588,4,2015-2019,112.30511816925174,2015,2019
1588,5,2020-2024,120.32098988734894,2020,2024
1589,1,2000-2004,101.70224164832703,2000,2004
1589,2,2005-2009,105.34308103793462,2005,2009
1589,3,2010-2014,108.5857374615281,2010,2014
1589,4,2015-2019,110.4720985772797,2015,2019
1589,5,2020-2024,118.68358448049985,2020,2024
1590,1,2000-2004,89.5664898921689,2000,2004
1590,2,2005-2009,93.27631783918171,2005,2009
1590,3,2010-2014,96.64485150713969,2010,2014
1590,4,2015-2019,98.6291083096467,2015,2019
1590,5,2020-2024,107.36211142654895,2020,2024
1591,1,2000-2004,90.66089088785476,2000,2004
1591,2,2005-2009,94.35552624524736,2005,2009
1591,3,2010-2014,97.84952615292507,2010,2014
1591,4,2015-2019,99.80122574930068,2015,2019
1591,5,2020-2024,109.37313755951162,2020,2024
1592,1,2000-2004,124.49297044231639,2000,2004
1592,2,2005-2009,127.0052504447407,2005,2009
1592,3,2010-2014,129.92968602045426,2010,2014
1592,4,2015-2019,131.3839265655795,2015,2019
1592,5,2020-2024,136.8397895605182,2020,2024
1593,1,2000-2004,127.97800391502233,2000,2004
1593,2,2005-2009,130.66602366320677,2005,2009
1593,3,2010-2014,134.00346381846492,2010,2014
1593,4,2015-2019,135.19690149585895,2015,2019
1593,5,2020-2024,140.91688592255687,2020,2024
1594,1,2000-2004,94.60388711078049,2000,2004
1594,2,2005-2009,99.34357149481926,2005,2009
1594,3,2010-2014,104.11822963913146,2010,2014
1594,4,2015-2019,106.53286435883528,2015,2019
1594,5,2020-2024,117.29342805920487,2020,2024
1597,1,2000-2004,93.67886078562967,2000,2004
1597,2,2005-2009,98.41163333373369,2005,2009
1597,3,2010-2014,103.17277449473133,2010,2014
1597,4,2015-2019,105.60507774431548,2015,2019
1597,5,2020-2024,116.42111146191561,2020,2024
1599,1,2000-2004,93.67886078562967,2000,2004
1599,2,2005-2009,98.41163333373369,2005,2009
1599,3,2010-2014,103.17277449473133,2010,2014
1599,4,2015-2019,105.60507774431548,2015,2019
1599,5,2020-2024,116.42111146191561,2020,2024
1602,1,2000-2004,104.88567809908146,2000,2004
1602,2,2005-2009,108.51945331282718,2005,2009
1602,3,2010-2014,111.94033609562561,2010,2014
1602,4,2015-2019,113.63050569242279,2015,2019
1602,5,2020-2024,121.75818132608723,2020,2024
1608,1,2000-2004,95.31493387304891,2000,2004
1608,2,2005-2009,99.41813500576414,2005,2009
1608,3,2010-2014,103.339028428494,2010,2014
1608,4,2015-2019,105.44438843045562,2015,2019
1608,5,2020-2024,114.8972365953314,2020,2024
1609,1,2000-2004,95.72735402708776,2000,2004
1609,2,2005-2009,99.64349516976857,2005,2009
1609,3,2010-2014,103.30051075453119,2010,2014
1609,4,2015-2019,105.32188541385257,2015,2019
1609,5,2020-2024,114.15495319345666,2020,2024
1610,1,2000-2004,100.23563563826303,2000,2004
1610,2,2005-2009,104.07627168486405,2005,2009
1610,3,2010-2014,107.67783548082012,2010,2014
1610,4,2015-2019,109.58546636024359,2015,2019
1610,5,2020-2024,118.22181132433181,2020,2024
1611,1,2000-2004,101.21889214355858,2000,2004
1611,2,2005-2009,105.08584408166642,2005,2009
1611,3,2010-2014,108.74542957898711,2010,2014
1611,4,2015-2019,110.67601604066087,2015,2019
1611,5,2020-2024,119.41592035408925,2020,2024
1612,1,2000-2004,101.72431660777283,2000,2004
1612,2,2005-2009,105.4514326842485,2005,2009
1612,3,2010-2014,108.82839489263706,2010,2014
1612,4,2015-2019,110.79373501588536,2015,2019
1612,5,2020-2024,119.26154014188263,2020,2024
1613,1,2000-2004,102.36693712127253,2000,2004
1613,2,2005-2009,105.98481981741882,2005,2009
1613,3,2010-2014,109.19622638439722,2010,2014
1613,4,2015-2019,111.10408552085208,2015,2019
1613,5,2020-2024,119.30543550110171,2020,2024
1614,1,2000-2004,103.80847957601135,2000,2004
1614,2,2005-2009,107.32563271775305,2005,2009
1614,3,2010-2014,110.39865979477416,2010,2014
1614,4,2015-2019,112.21310314614158,2015,2019
1614,5,2020-2024,120.15247307790585,2020,2024
1616,1,2000-2004,106.79825034284325,2000,2004
1616,2,2005-2009,110.3075328957041,2005,2009
1616,3,2010-2014,113.52502219954845,2010,2014
1616,4,2015-2019,115.20198055788507,2015,2019
1616,5,2020-2024,123.10202331611448,2020,2024
1617,1,2000-2004,107.29352519828457,2000,2004
1617,2,2005-2009,110.84557951216101,2005,2009
1617,3,2010-2014,114.14741184919401,2010,2014
1617,4,2015-2019,115.84841316903741,2015,2019
1617,5,2020-2024,123.85358166033981,2020,2024
1618,1,2000-2004,106.47178494315965,2000,2004
1618,2,2005-2009,110.05373756696183,2005,2009
1618,3,2010-2014,113.41010712513392,2010,2014
1618,4,2015-2019,115.10591878143066,2015,2019
1618,5,2020-2024,123.15053348764842,2020,2024
1619,1,2000-2004,105.62069572827171,2000,2004
1619,2,2005-2009,109.1530879257185,2005,2009
1619,3,2010-2014,112.33433496516939,2010,2014
1619,4,2015-2019,114.05240977776869,2015,2019
1619,5,2020-2024,122.01091794787389,2020,2024
1620,1,2000-2004,109.02858645883539,2000,2004
1620,2,2005-2009,112.46102465929805,2005,2009
1620,3,2010-2014,115.53152376371983,2010,2014
1620,4,2015-2019,117.21671977638027,2015,2019
1620,5,2020-2024,124.93595444830106,2020,2024
1621,1,2000-2004,108.3276719394777,2000,2004
1621,2,2005-2009,111.77263869242447,2005,2009
1621,3,2010-2014,114.80959851318978,2010,2014
1621,4,2015-2019,116.50003081368453,2015,2019
1621,5,2020-2024,124.19195759540312,2020,2024
1622,1,2000-2004,103.00949455760936,2000,2004
1622,2,2005-2009,106.5580599532828,2005,2009
1622,3,2010-2014,109.63297494860684,2010,2014
1622,4,2015-2019,111.47791378710657,2015,2019
1622,5,2020-2024,119.45229600643553,2020,2024
1623,1,2000-2004,97.51744188150593,2000,2004
1623,2,2005-2009,101.16817600319567,2005,2009
1623,3,2010-2014,104.39121559440922,2010,2014
1623,4,2015-2019,106.30337304607708,2015,2019
1623,5,2020-2024,114.5228434002993,2020,2024
1624,1,2000-2004,80.19031761398956,2000,2004
1624,2,2005-2009,83.85981086826305,2005,2009
1624,3,2010-2014,87.34550397816305,2010,2014
1624,4,2015-2019,89.42839975580337,2015,2019
1624,5,2020-2024,98.52297235167636,2020,2024
1625,1,2000-2004,74.96078110470783,2000,2004
1625,2,2005-2009,78.54901105037978,2005,2009
1625,3,2010-2014,81.93371708468999,2010,2014
1625,4,2015-2019,84.07574122379154,2015,2019
1625,5,2020-2024,93.96454420674293,2020,2024
1626,1,2000-2004,107.89660015211469,2000,2004
1626,2,2005-2009,111.70384410254327,2005,2009
1626,3,2010-2014,115.77332158030895,2010,2014
