grid_cell,block_id,block_label,mean_site_species_occupancy,median_site_species_occupancy,corrected_richness,centroid_lon,centroid_lat,block_start,block_end
810,2,2005-2009,0.36943102209447987,0.29384902713787564,73.88620441889597,88.48405548577286,47.04853609489743,2005,2009
810,3,2010-2014,0.3838380044144023,0.3138021364093403,76.76760088288043,88.48405548577286,47.04853609489743,2010,2014
810,4,2015-2019,0.39344700602778787,0.32991277798181545,78.68940120555757,88.48405548577286,47.04853609489743,2015,2019
810,5,2020-2024,0.4366545501274655,0.4167441066565177,87.3309100254931,88.48405548577286,47.04853609489743,2020,2024
811,1,2000-2004,0.32283927921094924,0.21217618975802244,64.56785584218986,89.38237076989238,47.04853609489743,2000,2004
811,2,2005-2009,0.3348053639038418,0.23581585569026461,66.96107278076835,89.38237076989238,47.04853609489743,2005,2009
811,3,2010-2014,0.34785141553091553,0.28596563006426773,69.57028310618313,89.38237076989238,47.04853609489743,2010,2014
811,4,2015-2019,0.3578934861750979,0.2808136985313713,71.57869723501962,89.38237076989238,47.04853609489743,2015,2019
811,5,2020-2024,0.40013656637805695,0.35340369303731384,80.02731327561128,89.38237076989238,47.04853609489743,2020,2024
812,1,2000-2004,0.32615852952516355,0.24097689271865114,65.23170590503268,90.24011320475564,47.028391080479636,2000,2004
812,2,2005-2009,0.33804313716242934,0.24674480975384996,67.60862743248589,90.24011320475564,47.028391080479636,2005,2009
812,3,2010-2014,0.3511765059417334,0.28737847292243784,70.23530118834671,90.24011320475564,47.028391080479636,2010,2014
812,4,2015-2019,0.36210598335251093,0.31130518740953805,72.42119667050223,90.24011320475564,47.028391080479636,2015,2019
812,5,2020-2024,0.4060701348968792,0.3600655598690413,81.21402697937584,90.24011320475564,47.028391080479636,2020,2024
813,1,2000-2004,0.32364669674899665,0.24112153240344109,64.72933934979929,90.82158165956677,46.83991145494528,2000,2004
813,2,2005-2009,0.33540429847156994,0.24595296946752748,67.08085969431399,90.82158165956677,46.83991145494528,2005,2009
813,3,2010-2014,0.34876614773816106,0.2925586889316204,69.75322954763223,90.82158165956677,46.83991145494528,2010,2014
813,4,2015-2019,0.35996311048421104,0.3052477660517632,71.9926220968422,90.82158165956677,46.83991145494528,2015,2019
813,5,2020-2024,0.40461511893340346,0.3636581447008279,80.92302378668069,90.82158165956677,46.83991145494528,2020,2024
845,1,2000-2004,0.4133000979039784,0.3926115717877995,82.66001958079569,120.03510788525112,47.0862193370112,2000,2004
845,2,2005-2009,0.4293680378086617,0.4252973445279343,85.87360756173238,120.03510788525112,47.0862193370112,2005,2009
845,3,2010-2014,0.44608570622227894,0.4612210022105744,89.21714124445576,120.03510788525112,47.0862193370112,2010,2014
845,4,2015-2019,0.45556543099887103,0.4674296388529545,91.11308619977419,120.03510788525112,47.0862193370112,2015,2019
845,5,2020-2024,0.4995040965784738,0.545252937850601,99.90081931569476,120.03510788525112,47.0862193370112,2020,2024
846,1,2000-2004,0.4417046091439086,0.43198933582016075,88.34092182878169,120.82340571407563,47.04853609489743,2000,2004
846,2,2005-2009,0.4576212136423815,0.48161860582001514,91.52424272847628,120.82340571407563,47.04853609489743,2005,2009
846,3,2010-2014,0.47449230012582505,0.5062422927357619,94.89846002516495,120.82340571407563,47.04853609489743,2010,2014
846,4,2015-2019,0.4827230498250666,0.5217850275860558,96.54460996501341,120.82340571407563,47.04853609489743,2015,2019
846,5,2020-2024,0.5247943687798244,0.5979557736749161,104.9588737559649,120.82340571407563,47.04853609489743,2020,2024
847,1,2000-2004,0.4221108208342812,0.39679437618058144,84.42216416685619,121.72172099819515,47.04853609489743,2000,2004
847,2,2005-2009,0.4379422808568109,0.4291668104790174,87.58845617136217,121.72172099819515,47.04853609489743,2005,2009
847,3,2010-2014,0.4546375864088756,0.4700146700375216,90.92751728177511,121.72172099819515,47.04853609489743,2010,2014
847,4,2015-2019,0.4636006710011961,0.5012651941259467,92.72013420023923,121.72172099819515,47.04853609489743,2015,2019
847,5,2020-2024,0.5064333714102897,0.5643876250139694,101.28667428205793,121.72172099819515,47.04853609489743,2020,2024
848,1,2000-2004,0.4152844897680289,0.3858381354903212,83.05689795360577,122.62003628231469,47.04853609489743,2000,2004
848,2,2005-2009,0.4308978945112215,0.4293285296145919,86.17957890224432,122.62003628231469,47.04853609489743,2005,2009
848,3,2010-2014,0.447244729116176,0.4568159037606371,89.44894582323518,122.62003628231469,47.04853609489743,2010,2014
848,4,2015-2019,0.4565573093972475,0.4756470278314764,91.31146187944951,122.62003628231469,47.04853609489743,2015,2019
848,5,2020-2024,0.49924951678052976,0.5438341545328523,99.84990335610604,122.62003628231469,47.04853609489743,2020,2024
849,1,2000-2004,0.41287721021901436,0.37198278818827735,82.57544204380291,123.51835156643419,47.04853609489743,2000,2004
849,2,2005-2009,0.428305390767213,0.39978317863552726,85.66107815344259,123.51835156643419,47.04853609489743,2005,2009
849,3,2010-2014,0.4446844437831282,0.4383115271833624,88.93688875662563,123.51835156643419,47.04853609489743,2010,2014
849,4,2015-2019,0.4534975488740638,0.45543449226208316,90.69950977481274,123.51835156643419,47.04853609489743,2015,2019
849,5,2020-2024,0.4955596633495769,0.5347478635132159,99.11193266991539,123.51835156643419,47.04853609489743,2020,2024
850,1,2000-2004,0.41257305126432925,0.361181818335352,82.51461025286581,124.41666685055372,47.04853609489743,2000,2004
850,2,2005-2009,0.4273715287119918,0.39634722665397076,85.47430574239833,124.41666685055372,47.04853609489743,2005,2009
850,3,2010-2014,0.4429462490153751,0.45579679117923083,88.58924980307505,124.41666685055372,47.04853609489743,2010,2014
850,4,2015-2019,0.4509334326133849,0.45120580395621485,90.186686522677,124.41666685055372,47.04853609489743,2015,2019
850,5,2020-2024,0.4911967490981032,0.5338823154888186,98.23934981962064,124.41666685055372,47.04853609489743,2020,2024
851,1,2000-2004,0.35726841554849625,0.2581524982876456,71.45368310969927,125.31498213467323,47.04853609489743,2000,2004
851,2,2005-2009,0.3714926126191865,0.2790081095624549,74.29852252383728,125.31498213467323,47.04853609489743,2005,2009
851,3,2010-2014,0.3858224194155322,0.3349731912115923,77.16448388310646,125.31498213467323,47.04853609489743,2010,2014
851,4,2015-2019,0.39536330124152247,0.36151986754567034,79.07266024830454,125.31498213467323,47.04853609489743,2015,2019
851,5,2020-2024,0.4372448715066077,0.4331233098998525,87.44897430132151,125.31498213467323,47.04853609489743,2020,2024
854,1,2000-2004,0.34429973971102434,0.2325359938972951,68.85994794220485,128.0099279870318,47.04853609489743,2000,2004
854,2,2005-2009,0.3568191095631065,0.25016740985863867,71.36382191262122,128.0099279870318,47.04853609489743,2005,2009
854,3,2010-2014,0.3697599959696983,0.29505197524947174,73.95199919393966,128.0099279870318,47.04853609489743,2010,2014
854,4,2015-2019,0.37907888021291763,0.3166510643582161,75.8157760425836,128.0099279870318,47.04853609489743,2015,2019
854,5,2020-2024,0.41934309603810815,0.3761152009654964,83.86861920762168,128.0099279870318,47.04853609489743,2020,2024
855,1,2000-2004,0.35816432710141144,0.2531697164580929,71.63286542028224,128.90824327115132,47.04853609489743,2000,2004
855,2,2005-2009,0.3709757558252032,0.2640230631110251,74.19515116504066,128.90824327115132,47.04853609489743,2005,2009
855,3,2010-2014,0.3840263230128048,0.32345832212464454,76.80526460256098,128.90824327115132,47.04853609489743,2010,2014
855,4,2015-2019,0.3930277991877562,0.3470600576516237,78.60555983755125,128.90824327115132,47.04853609489743,2015,2019
855,5,2020-2024,0.4327861323040739,0.41425967596858837,86.55722646081476,128.90824327115132,47.04853609489743,2020,2024
856,1,2000-2004,0.3659195808190941,0.25754366953805463,73.18391616381888,129.80655855527084,47.04853609489743,2000,2004
856,2,2005-2009,0.37905001980007597,0.28474054878919786,75.81000396001511,129.80655855527084,47.04853609489743,2005,2009
856,3,2010-2014,0.392374346167765,0.3450952073958785,78.474869233553,129.80655855527084,47.04853609489743,2010,2014
856,4,2015-2019,0.4012218512036338,0.34694427851817794,80.24437024072674,129.80655855527084,47.04853609489743,2015,2019
856,5,2020-2024,0.4408113715447987,0.40982396930750586,88.16227430895978,129.80655855527084,47.04853609489743,2020,2024
857,1,2000-2004,0.4005548089927863,0.3355621027446041,80.11096179855727,130.70487383939036,47.04853609489743,2000,2004
857,2,2005-2009,0.4148966141599885,0.3822424164854481,82.97932283199773,130.70487383939036,47.04853609489743,2005,2009
857,3,2010-2014,0.42962541104795116,0.42850797437348287,85.92508220959023,130.70487383939036,47.04853609489743,2010,2014
857,4,2015-2019,0.438052317880476,0.4287295349381164,87.61046357609519,130.70487383939036,47.04853609489743,2015,2019
857,5,2020-2024,0.4787163484090131,0.49832337642418434,95.7432696818026,130.70487383939036,47.04853609489743,2020,2024
858,1,2000-2004,0.44195523392501573,0.44596289935455125,88.39104678500314,131.60318912350988,47.04853609489743,2000,2004
858,2,2005-2009,0.4566869030543457,0.4748275830272518,91.33738061086926,131.60318912350988,47.04853609489743,2005,2009
858,3,2010-2014,0.4725985646027741,0.500044743981136,94.51971292055482,131.60318912350988,47.04853609489743,2010,2014
858,4,2015-2019,0.48020828768455537,0.5014431563833053,96.04165753691103,131.60318912350988,47.04853609489743,2015,2019
858,5,2020-2024,0.5204055987812888,0.5710301295827489,104.0811197562578,131.60318912350988,47.04853609489743,2020,2024
859,1,2000-2004,0.40451201294100325,0.3348005539962967,80.90240258820063,132.5015044076294,47.04853609489743,2000,2004
859,2,2005-2009,0.41914161431619773,0.37787373609913627,83.8283228632395,132.5015044076294,47.04853609489743,2005,2009
859,3,2010-2014,0.43454176115839704,0.4403181735878601,86.90835223167937,132.5015044076294,47.04853609489743,2010,2014
859,4,2015-2019,0.44302227787582954,0.4323303889740776,88.6044555751659,132.5015044076294,47.04853609489743,2015,2019
859,5,2020-2024,0.48420072474922077,0.5050946115224381,96.84014494984405,132.5015044076294,47.04853609489743,2020,2024
860,1,2000-2004,0.39798124064026896,0.3153718800622778,79.59624812805382,133.39981969174895,47.04853609489743,2000,2004
860,2,2005-2009,0.41229700196287533,0.36542033612429176,82.45940039257503,133.39981969174895,47.04853609489743,2005,2009
860,3,2010-2014,0.4269448919515164,0.4279205653096287,85.3889783903033,133.39981969174895,47.04853609489743,2010,2014
860,4,2015-2019,0.4354128398057018,0.4153326891928195,87.08256796114038,133.39981969174895,47.04853609489743,2015,2019
860,5,2020-2024,0.4756840943425752,0.4928573565658182,95.13681886851515,133.39981969174895,47.04853609489743,2020,2024
861,1,2000-2004,0.3237933969039069,0.2629858665104561,64.75867938078139,133.97661507066962,47.09988953712776,2000,2004
861,2,2005-2009,0.33677144726727154,0.2685927397939621,67.35428945345427,133.97661507066962,47.09988953712776,2005,2009
861,3,2010-2014,0.34989748333872,0.2916253340862661,69.97949666774397,133.97661507066962,47.09988953712776,2010,2014
861,4,2015-2019,0.3599426153853824,0.29582544587755133,71.98852307707652,133.97661507066962,47.09988953712776,2015,2019
861,5,2020-2024,0.40178969340496234,0.3701281695505795,80.35793868099246,133.97661507066962,47.09988953712776,2020,2024
876,1,2000-2004,0.30854736902925795,0.18258606801170812,61.709473805851594,83.11049774530622,46.42516013734052,2000,2004
876,2,2005-2009,0.320758725615256,0.21795162676052288,64.15174512305123,83.11049774530622,46.42516013734052,2005,2009
876,3,2010-2014,0.33439322891456497,0.258957987612564,66.878645782913,83.11049774530622,46.42516013734052,2010,2014
876,4,2015-2019,0.34423197493604657,0.25663103236060125,68.84639498720927,83.11049774530622,46.42516013734052,2015,2019
876,5,2020-2024,0.38571727624459384,0.31991023005295904,77.14345524891881,83.11049774530622,46.42516013734052,2020,2024
877,1,2000-2004,0.3355022643038106,0.26519084361045975,67.10045286076216,83.99247906517525,46.432929570401384,2000,2004
877,2,2005-2009,0.3489659612853215,0.27255163382510383,69.79319225706428,83.99247906517525,46.432929570401384,2005,2009
877,3,2010-2014,0.3635558399582003,0.3161371314691136,72.71116799164005,83.99247906517525,46.432929570401384,2010,2014
877,4,2015-2019,0.37465952894114457,0.3335901441531035,74.93190578822897,83.99247906517525,46.432929570401384,2015,2019
877,5,2020-2024,0.42024855489485574,0.40854907661578466,84.04971097897115,83.99247906517525,46.432929570401384,2020,2024
878,1,2000-2004,0.35287513567775564,0.28626441254301865,70.5750271355511,84.89079434929477,46.432929570401384,2000,2004
878,2,2005-2009,0.3672738460381593,0.3064476778971401,73.45476920763188,84.89079434929477,46.432929570401384,2005,2009
878,3,2010-2014,0.382543352272084,0.3530889220180908,76.50867045441683,84.89079434929477,46.432929570401384,2010,2014
878,4,2015-2019,0.39362119631092374,0.36117407051322836,78.72423926218475,84.89079434929477,46.432929570401384,2015,2019
878,5,2020-2024,0.4399085932746954,0.442137844519073,87.9817186549391,84.89079434929477,46.432929570401384,2020,2024
879,1,2000-2004,0.34754443062496443,0.2852894661959162,69.50888612499291,85.7891096334143,46.432929570401384,2000,2004
879,2,2005-2009,0.3617467064208533,0.2956789551364022,72.34934128417063,85.7891096334143,46.432929570401384,2005,2009
879,3,2010-2014,0.376897958636,0.3456442439547143,75.37959172720002,85.7891096334143,46.432929570401384,2010,2014
879,4,2015-2019,0.38807532565529396,0.3447592204121115,77.61506513105877,85.7891096334143,46.432929570401384,2015,2019
879,5,2020-2024,0.43430071924599445,0.4270096134574028,86.86014384919893,85.7891096334143,46.432929570401384,2020,2024
881,1,2000-2004,0.354235401759915,0.28578852883593986,70.84708035198298,87.58574020165334,46.432929570401384,2000,2004
881,2,2005-2009,0.368609056489793,0.3035021664661055,73.72181129795857,87.58574020165334,46.432929570401384,2005,2009
881,3,2010-2014,0.38382611383491055,0.351821067380221,76.76522276698206,87.58574020165334,46.432929570401384,2010,2014
881,4,2015-2019,0.39476952784322605,0.36148190358724175,78.95390556864527,87.58574020165334,46.432929570401384,2015,2019
881,5,2020-2024,0.44087811016193484,0.44109065206054776,88.1756220323869,87.58574020165334,46.432929570401384,2020,2024
882,1,2000-2004,0.36221515885912114,0.3071808148759382,72.44303177182421,88.48405548577286,46.432929570401384,2000,2004
882,2,2005-2009,0.3769632279519299,0.31129653264095647,75.39264559038597,88.48405548577286,46.432929570401384,2005,2009
882,3,2010-2014,0.3925002188473118,0.3706052389463807,78.50004376946232,88.48405548577286,46.432929570401384,2010,2014
882,4,2015-2019,0.40334589491008005,0.3804314001351695,80.66917898201599,88.48405548577286,46.432929570401384,2015,2019
882,5,2020-2024,0.44958472571481506,0.4458589033973508,89.91694514296297,88.48405548577286,46.432929570401384,2020,2024
883,1,2000-2004,0.3127901890131809,0.1985564390864324,62.55803780263621,89.38237076989238,46.432929570401384,2000,2004
883,2,2005-2009,0.32490093917170526,0.22695081834631867,64.98018783434102,89.38237076989238,46.432929570401384,2005,2009
883,3,2010-2014,0.3385672600546451,0.2440576734935585,67.71345201092903,89.38237076989238,46.432929570401384,2010,2014
883,4,2015-2019,0.3493029624282081,0.27919584495244465,69.86059248564158,89.38237076989238,46.432929570401384,2015,2019
883,5,2020-2024,0.39304737268040735,0.34784005913991867,78.6094745360815,89.38237076989238,46.432929570401384,2020,2024
884,1,2000-2004,0.3359863987660151,0.26049226830166416,67.19727975320302,90.2806860540119,46.432929570401384,2000,2004
884,2,2005-2009,0.3487355385825027,0.26780235031661903,69.74710771650061,90.2806860540119,46.432929570401384,2005,2009
884,3,2010-2014,0.36271705637123447,0.3075178057367276,72.54341127424686,90.2806860540119,46.432929570401384,2010,2014
884,4,2015-2019,0.37393250740050227,0.3330808588899335,74.78650148010043,90.2806860540119,46.432929570401384,2015,2019
884,5,2020-2024,0.4195174833817887,0.3861195625396229,83.90349667635775,90.2806860540119,46.432929570401384,2020,2024
885,1,2000-2004,0.32493399137629775,0.23983455098753165,64.98679827525956,90.85298257785247,46.45790096260353,2000,2004
885,2,2005-2009,0.3368642993046708,0.24868595050982295,67.37285986093413,90.85298257785247,46.45790096260353,2005,2009
885,3,2010-2014,0.3504733039029177,0.29286663944272645,70.09466078058357,90.85298257785247,46.45790096260353,2010,2014
885,4,2015-2019,0.3618148515130659,0.30396914296966504,72.36297030261318,90.85298257785247,46.45790096260353,2015,2019
885,5,2020-2024,0.40712658261779877,0.3639338332163805,81.42531652355969,90.85298257785247,46.45790096260353,2020,2024
916,1,2000-2004,0.4369120712152557,0.40532557084013,87.3824142430512,119.00873357391136,46.397846166082076,2000,2004
916,2,2005-2009,0.45142621467251964,0.439597377777903,90.28524293450396,119.00873357391136,46.397846166082076,2005,2009
916,3,2010-2014,0.46663875884155764,0.49259539189702045,93.32775176831149,119.00873357391136,46.397846166082076,2010,2014
916,4,2015-2019,0.4742645947110278,0.5117036103031287,94.8529189422055,119.00873357391136,46.397846166082076,2015,2019
916,5,2020-2024,0.5133127835121192,0.5702065872650982,102.66255670242384,119.00873357391136,46.397846166082076,2020,2024
917,1,2000-2004,0.43751948432775994,0.4115141889964129,87.50389686555201,119.95010177131829,46.41015562645002,2000,2004
917,2,2005-2009,0.4520422929800287,0.44047237766734987,90.40845859600572,119.95010177131829,46.41015562645002,2005,2009
917,3,2010-2014,0.4672916420972447,0.49418845621704943,93.45832841944899,119.95010177131829,46.41015562645002,2010,2014
917,4,2015-2019,0.4749318487712471,0.5087369642006643,94.98636975424942,119.95010177131829,46.41015562645002,2015,2019
917,5,2020-2024,0.5141104786129554,0.5745959926658217,102.82209572259103,119.95010177131829,46.41015562645002,2020,2024
918,1,2000-2004,0.33383446892082663,0.2305950780311938,66.76689378416532,120.82340571407563,46.432929570401384,2000,2004
918,2,2005-2009,0.34695224932394786,0.25761837165919677,69.39044986478956,120.82340571407563,46.432929570401384,2005,2009
918,3,2010-2014,0.36114652556949817,0.3066282836661307,72.22930511389958,120.82340571407563,46.432929570401384,2010,2014
918,4,2015-2019,0.37147205772062725,0.311339377914312,74.29441154412548,120.82340571407563,46.432929570401384,2015,2019
918,5,2020-2024,0.4155610234133908,0.3949977220352442,83.11220468267813,120.82340571407563,46.432929570401384,2020,2024
919,1,2000-2004,0.35134833192342535,0.2732204332002372,70.26966638468505,121.72172099819515,46.432929570401384,2000,2004
919,2,2005-2009,0.36508177997428026,0.28430624434507645,73.01635599485606,121.72172099819515,46.432929570401384,2005,2009
919,3,2010-2014,0.37984151533365995,0.3368440299589963,75.96830306673198,121.72172099819515,46.432929570401384,2010,2014
919,4,2015-2019,0.3906086265926275,0.3456919164096635,78.12172531852548,121.72172099819515,46.432929570401384,2015,2019
919,5,2020-2024,0.4363217755482292,0.4143171059144835,87.26435510964578,121.72172099819515,46.432929570401384,2020,2024
920,1,2000-2004,0.3509507514406065,0.2712467258816681,70.19015028812127,122.62003628231469,46.43292957040138,2000,2004
920,2,2005-2009,0.36463659660415676,0.28643260675947413,72.92731932083137,122.62003628231469,46.43292957040138,2005,2009
920,3,2010-2014,0.3793406012985716,0.34292019376388805,75.86812025971436,122.62003628231469,46.43292957040138,2010,2014
920,4,2015-2019,0.39030108022986076,0.3453390221510211,78.06021604597214,122.62003628231469,46.43292957040138,2015,2019
920,5,2020-2024,0.436296998382241,0.41629055594028386,87.25939967644824,122.62003628231469,46.43292957040138,2020,2024
921,1,2000-2004,0.3285218403539972,0.2095841838368161,65.70436807079943,123.51835156643419,46.4329295704014,2000,2004
921,2,2005-2009,0.34095260439471137,0.23988145090477875,68.19052087894231,123.51835156643419,46.4329295704014,2005,2009
921,3,2010-2014,0.35469082424777565,0.28256183520056316,70.93816484955512,123.51835156643419,46.4329295704014,2010,2014
921,4,2015-2019,0.3645215940722698,0.2818899342206198,72.90431881445393,123.51835156643419,46.4329295704014,2015,2019
921,5,2020-2024,0.40718472756996643,0.36489493718245014,81.43694551399331,123.51835156643419,46.4329295704014,2020,2024
922,1,2000-2004,0.31423151315092734,0.18267641732883444,62.84630263018545,124.41666685055372,46.432929570401384,2000,2004
922,2,2005-2009,0.3258547991181105,0.21830240003170226,65.17095982362204,124.41666685055372,46.432929570401384,2005,2009
922,3,2010-2014,0.33924930359841016,0.2535220595412735,67.84986071968207,124.41666685055372,46.432929570401384,2010,2014
922,4,2015-2019,0.34814126095984776,0.24079203224175105,69.62825219196955,124.41666685055372,46.432929570401384,2015,2019
922,5,2020-2024,0.3874019634568177,0.31107513223538175,77.48039269136346,124.41666685055372,46.432929570401384,2020,2024
923,1,2000-2004,0.3220265142494813,0.2021496863666884,64.40530284989623,125.31498213467323,46.432929570401384,2000,2004
923,2,2005-2009,0.3339903851932759,0.22917542822457215,66.79807703865515,125.31498213467323,46.432929570401384,2005,2009
923,3,2010-2014,0.3474019933007856,0.2693171132063683,69.4803986601571,125.31498213467323,46.432929570401384,2010,2014
923,4,2015-2019,0.35701032278187794,0.26342013288387733,71.40206455637565,125.31498213467323,46.432929570401384,2015,2019
923,5,2020-2024,0.39875143759216414,0.34218064330944464,79.75028751843283,125.31498213467323,46.432929570401384,2020,2024
926,1,2000-2004,0.30572776623197945,0.1755411176266686,61.1455532463959,128.0099279870318,46.432929570401384,2000,2004
926,2,2005-2009,0.31747143098044606,0.20714535044927912,63.494286196089206,128.0099279870318,46.432929570401384,2005,2009
926,3,2010-2014,0.33076682349673087,0.2505944194862162,66.15336469934617,128.0099279870318,46.432929570401384,2010,2014
926,4,2015-2019,0.3407279208446933,0.24669248594608595,68.14558416893867,128.0099279870318,46.432929570401384,2015,2019
926,5,2020-2024,0.3822166199534551,0.3125553454688985,76.44332399069094,128.0099279870318,46.432929570401384,2020,2024
927,1,2000-2004,0.32089015224885226,0.21775703372156763,64.17803044977043,128.90824327115132,46.432929570401384,2000,2004
927,2,2005-2009,0.33329927790466085,0.2503301062192168,66.65985558093216,128.90824327115132,46.432929570401384,2005,2009
927,3,2010-2014,0.34708877056131254,0.2664178836925241,69.41775411226247,128.90824327115132,46.432929570401384,2010,2014
927,4,2015-2019,0.3579779679238269,0.2913216089820486,71.59559358476533,128.90824327115132,46.432929570401384,2015,2019
927,5,2020-2024,0.40236320074216553,0.37153748463886216,80.47264014843307,128.90824327115132,46.432929570401384,2020,2024
929,1,2000-2004,0.330742907630717,0.26101074302002514,66.14858152614342,130.70487383939036,46.432929570401384,2000,2004
929,2,2005-2009,0.34368435346327,0.2690666212011337,68.73687069265402,130.70487383939036,46.432929570401384,2005,2009
929,3,2010-2014,0.35803520161768165,0.3177449360658672,71.60704032353635,130.70487383939036,46.432929570401384,2010,2014
929,4,2015-2019,0.3693071516182883,0.3355709939818584,73.8614303236576,130.70487383939036,46.432929570401384,2015,2019
929,5,2020-2024,0.41493654804179014,0.38155472061548823,82.987309608358,130.70487383939036,46.432929570401384,2020,2024
930,1,2000-2004,0.3433070243909393,0.2751622742469981,68.66140487818782,131.60318912350988,46.432929570401384,2000,2004
930,2,2005-2009,0.3571753396056838,0.2925752224687028,71.4350679211368,131.60318912350988,46.432929570401384,2005,2009
930,3,2010-2014,0.37213760482231745,0.3330790393179665,74.42752096446347,131.60318912350988,46.432929570401384,2010,2014
930,4,2015-2019,0.3834601169471934,0.3464489804548473,76.69202338943867,131.60318912350988,46.432929570401384,2015,2019
930,5,2020-2024,0.4297273558931423,0.4097414796110459,85.9454711786285,131.60318912350988,46.432929570401384,2020,2024
931,1,2000-2004,0.3527137712722814,0.2924161394653204,70.5427542544563,132.5015044076294,46.432929570401384,2000,2004
931,2,2005-2009,0.3672603366539929,0.31156373325233844,73.45206733079858,132.5015044076294,46.432929570401384,2005,2009
931,3,2010-2014,0.38267137883735597,0.3589991484516464,76.53427576747123,132.5015044076294,46.432929570401384,2010,2014
931,4,2015-2019,0.3937762501482952,0.3640425413878865,78.75525002965908,132.5015044076294,46.432929570401384,2015,2019
931,5,2020-2024,0.44008926081088817,0.4498879753089121,88.0178521621776,132.5015044076294,46.432929570401384,2020,2024
947,1,2000-2004,0.4160406546550568,0.38474871083238815,83.20813093101141,82.4897768333536,45.77478480430008,2000,2004
947,2,2005-2009,0.43223897065884426,0.4253774754325838,86.44779413176883,82.4897768333536,45.77478480430008,2005,2009
947,3,2010-2014,0.4497712372630792,0.4428583556920189,89.9542474526158,82.4897768333536,45.77478480430008,2010,2014
947,4,2015-2019,0.4585044812275942,0.4619831986592424,91.70089624551883,82.4897768333536,45.77478480430008,2015,2019
947,5,2020-2024,0.5019950052272704,0.5261281579951647,100.39900104545407,82.4897768333536,45.77478480430008,2020,2024
948,1,2000-2004,0.39700759102447997,0.3460383147970091,79.40151820489598,83.09416378105573,45.81028997508631,2000,2004
948,2,2005-2009,0.4131033143404631,0.3682351504271678,82.62066286809265,83.09416378105573,45.81028997508631,2005,2009
948,3,2010-2014,0.43029690497890033,0.4259113714040087,86.0593809957801,83.09416378105573,45.81028997508631,2010,2014
948,4,2015-2019,0.4395226332862213,0.41675574038468477,87.9045266572442,83.09416378105573,45.81028997508631,2015,2019
948,5,2020-2024,0.4836555683396853,0.4894715013712396,96.73111366793707,83.09416378105573,45.81028997508631,2020,2024
949,1,2000-2004,0.36379273914559435,0.3137269326348805,72.75854782911885,83.99247906517525,45.81028997508631,2000,2004
949,2,2005-2009,0.3796265574856433,0.3286032552180984,75.92531149712867,83.99247906517525,45.81028997508631,2005,2009
949,3,2010-2014,0.3959937185614399,0.37463685346611,79.19874371228792,83.99247906517525,45.81028997508631,2010,2014
949,4,2015-2019,0.40735279157377047,0.3775382388981915,81.47055831475416,83.99247906517525,45.81028997508631,2015,2019
949,5,2020-2024,0.45501699767246645,0.47575674886099123,91.00339953449324,83.99247906517525,45.81028997508631,2020,2024
950,1,2000-2004,0.3735562637788834,0.3212540451345014,74.71125275577667,84.89079434929477,45.81028997508631,2000,2004
950,2,2005-2009,0.38957455028212346,0.3573344417570168,77.91491005642469,84.89079434929477,45.81028997508631,2005,2009
950,3,2010-2014,0.4062094377310017,0.3999575366239965,81.24188754620039,84.89079434929477,45.81028997508631,2010,2014
950,4,2015-2019,0.4170315899349105,0.3989293769113278,83.40631798698212,84.89079434929477,45.81028997508631,2015,2019
950,5,2020-2024,0.4637750540192424,0.4800816907770523,92.75501080384844,84.89079434929477,45.81028997508631,2020,2024
951,1,2000-2004,0.4020156975524888,0.3677652549046887,80.40313951049774,85.7891096334143,45.81028997508631,2000,2004
951,2,2005-2009,0.418560709078714,0.4094226985873359,83.71214181574287,85.7891096334143,45.81028997508631,2005,2009
951,3,2010-2014,0.4357618345460683,0.43650545714311695,87.15236690921357,85.7891096334143,45.81028997508631,2010,2014
951,4,2015-2019,0.44580146920009045,0.44388764840482114,89.16029384001808,85.7891096334143,45.81028997508631,2015,2019
951,5,2020-2024,0.4911762962937858,0.5376728719890889,98.23525925875713,85.7891096334143,45.81028997508631,2020,2024
952,1,2000-2004,0.4021963773293283,0.37261513737821106,80.43927546586563,86.68742491753382,45.81028997508631,2000,2004
952,2,2005-2009,0.4185981878361576,0.4071056686780793,83.71963756723154,86.68742491753382,45.81028997508631,2005,2009
952,3,2010-2014,0.4354875093591532,0.4424499684167267,87.09750187183064,86.68742491753382,45.81028997508631,2010,2014
952,4,2015-2019,0.4455885080790221,0.4504296547283546,89.11770161580439,86.68742491753382,45.81028997508631,2015,2019
952,5,2020-2024,0.4905795529923936,0.5398823030904165,98.11591059847875,86.68742491753382,45.81028997508631,2020,2024
953,1,2000-2004,0.4084639434410908,0.38328110345268995,81.69278868821813,87.58574020165334,45.81028997508631,2000,2004
953,2,2005-2009,0.42477963890447323,0.4217672135193481,84.95592778089461,87.58574020165334,45.81028997508631,2005,2009
953,3,2010-2014,0.44173312999647424,0.45865027609750203,88.34662599929483,87.58574020165334,45.81028997508631,2010,2014
953,4,2015-2019,0.45166973578919123,0.46666192825882835,90.33394715783822,87.58574020165334,45.81028997508631,2015,2019
953,5,2020-2024,0.49604090009802626,0.5520509146532766,99.20818001960527,87.58574020165334,45.81028997508631,2020,2024
955,1,2000-2004,0.4152453760073173,0.3899873553470331,83.0490752014635,89.38237076989238,45.81028997508631,2000,2004
