grid_cell,block_id,block_label,corrected_richness,effective_species,taxon_shannon,taxon_inverse_simpson,hill_shannon_effective,cwm_log_body_mass,cwm_clutch_size,cwm_longevity_y,cwm_maturity_y,cwm_avonet_hwi,cwm_log_range_size,cwsd_log_body_mass,cwsd_clutch_size,cwsd_longevity_y,cwsd_maturity_y,cwsd_avonet_hwi,cwsd_log_range_size,mean_trait_variability,life_history_trait_volume,life_history_trait_dispersion,life_history_trait_density,trait_rao_q,block_start,block_end,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built,landcover_shrubs,landcover_grassland,landcover_water,hfi_2000,hfi_2005,hfi_2010,hfi_2015,hfi_2020,hfi_2024,hfi_mean,hfi_sd,habitat_diversity_shannon,habitat_diversity_richness,habitat_diversity_evenness,habitat_dominance,habitat_diversity_simpson,natural_landcover_fraction,human_modified_fraction,corrected_richness_ms,phylo_pd,phylo_sr,phylo_mpd_weighted,phylo_mntd_weighted,phylo_species_matched
738,1,2000-2004,77.88314440283389,75,4.84193364396562,113.9590362256611,126.71413501451407,2.0896046603420535,5.0722834434507575,18.440574827155075,1.426396976822398,40.141552079524644,16.51537942188778,0.7536783333278778,2.320021797269622,9.650942167882661,0.7513742375914343,13.076548346404259,0.8458111772763335,4.566396009958698,1.7893875785137756,2.6702663659021026,43.525027969358014,0.14284538160139748,2000,2004,G00738,88.48405548577286,47.65711872820361,10000,7.634231726328532,21.510906378428142,-7.4346979061762495,231.54166666666666,69.16666666666667,1.4166666666666667,104.74216779073079,149.29166666666666,6,141.45833333333334,6,13.897262215614319,30.245033820470173,1172.2800852457683,29.434364636739094,-16.511281212170918,45.94564565022787,19.88171362876892,-7.4346979061762495,1283.9166666666667,86.43515622641088,20406.01400560224,35597.551820728295,57320.098039215685,83.31341296959974,2.4719991269681415e-4,0.0433549420062972,0.00987511157835327,0.003296285140016545,0.6674600512774039,0.0013207831286317982,7.503673627106603,7.838250489277129,8.111941900385485,8.42834614518888,8.956213777433177,9.718571823759723,8.4261662938585,0.8058091366143724,0.3423264509794819,3,0.31159896399347353,0.9199311258750822,0.14994684195976615,0.6723243194587492,0.053230053584650466,77.88314440283389,1730.7315819999994,74,124.96004122634916,19.94948770311848,74
738,2,2005-2009,80.97042171897284,82,4.864835377212019,117.13861955188065,129.6495935773624,2.1013115747017883,5.105268832347577,18.43128692155278,1.4196603597504167,40.0023919226373,16.496237599867964,0.746391239820943,2.309628000613967,9.411398172876956,0.7388069687892127,13.022012577408837,0.8699113838182312,4.516358057221358,1.8001341051511492,2.651759611633047,44.98021646680269,0.1426723567354972,2005,2009,G00738,88.48405548577286,47.65711872820361,10000,7.634231726328532,21.510906378428142,-7.4346979061762495,231.54166666666666,69.16666666666667,1.4166666666666667,104.74216779073079,149.29166666666666,6,141.45833333333334,6,13.897262215614319,30.245033820470173,1172.2800852457683,29.434364636739094,-16.511281212170918,45.94564565022787,19.88171362876892,-7.4346979061762495,1283.9166666666667,86.43515622641088,20406.01400560224,35597.551820728295,57320.098039215685,83.31341296959974,2.4719991269681415e-4,0.0433549420062972,0.00987511157835327,0.003296285140016545,0.6674600512774039,0.0013207831286317982,7.503673627106603,7.838250489277129,8.111941900385485,8.42834614518888,8.956213777433177,9.718571823759723,8.4261662938585,0.8058091366143724,0.3423264509794819,3,0.31159896399347353,0.9199311258750822,0.14994684195976615,0.6723243194587492,0.053230053584650466,80.97042171897284,1946.7057249999993,81,125.6657189675724,20.173800140202385,81
738,3,2010-2014,84.12820657600538,85,4.89091577168224,121.03592289139354,133.07538493641815,2.0948735895514927,5.089137991470065,18.359864965786954,1.4161361016173164,39.72837000685341,16.4772844845243,0.7434268344591229,2.272332056540058,9.344255304620077,0.7304975176188446,12.956854853684769,0.8839468113952773,4.488552229719692,1.7910091398124888,2.6409533183178984,46.972516614188386,0.14236141553460016,2010,2014,G00738,88.48405548577286,47.65711872820361,10000,7.634231726328532,21.510906378428142,-7.4346979061762495,231.54166666666666,69.16666666666667,1.4166666666666667,104.74216779073079,149.29166666666666,6,141.45833333333334,6,13.897262215614319,30.245033820470173,1172.2800852457683,29.434364636739094,-16.511281212170918,45.94564565022787,19.88171362876892,-7.4346979061762495,1283.9166666666667,86.43515622641088,20406.01400560224,35597.551820728295,57320.098039215685,83.31341296959974,2.4719991269681415e-4,0.0433549420062972,0.00987511157835327,0.003296285140016545,0.6674600512774039,0.0013207831286317982,7.503673627106603,7.838250489277129,8.111941900385485,8.42834614518888,8.956213777433177,9.718571823759723,8.4261662938585,0.8058091366143724,0.3423264509794819,3,0.31159896399347353,0.9199311258750822,0.14994684195976615,0.6723243194587492,0.053230053584650466,84.12820657600538,1995.2226119999996,84,125.2710267587612,20.443968116163834,84
738,4,2015-2019,86.15126354431278,89,4.8907958493607575,121.10848402879903,133.05942718418893,2.123405399956941,5.127902628622195,18.537613366157984,1.4223931894775945,40.04450768818129,16.481185225414237,0.7355303238082744,2.2963879908604037,9.197455085238543,0.7263347682000829,12.884903489717194,0.8861550960450439,4.454461125644923,1.7886810515741562,2.6268859248736423,48.164687308838005,0.1423931909482412,2015,2019,G00738,88.48405548577286,47.65711872820361,10000,7.634231726328532,21.510906378428142,-7.4346979061762495,231.54166666666666,69.16666666666667,1.4166666666666667,104.74216779073079,149.29166666666666,6,141.45833333333334,6,13.897262215614319,30.245033820470173,1172.2800852457683,29.434364636739094,-16.511281212170918,45.94564565022787,19.88171362876892,-7.4346979061762495,1283.9166666666667,86.43515622641088,20406.01400560224,35597.551820728295,57320.098039215685,83.31341296959974,2.4719991269681415e-4,0.0433549420062972,0.00987511157835327,0.003296285140016545,0.6674600512774039,0.0013207831286317982,7.503673627106603,7.838250489277129,8.111941900385485,8.42834614518888,8.956213777433177,9.718571823759723,8.4261662938585,0.8058091366143724,0.3423264509794819,3,0.31159896399347353,0.9199311258750822,0.14994684195976615,0.6723243194587492,0.053230053584650466,86.15126354431278,1977.2098029999995,88,126.7022883334931,20.38260751818043,88
738,5,2020-2024,95.012323834015,99,4.923854829426345,126.81481937879114,137.53175411002786,2.1215762309627064,5.131655917434335,18.442250448128284,1.419594452672984,39.7801009628885,16.445677023456145,0.7356396750560674,2.2722576854424363,9.130842623939412,0.7166024784754371,12.856917641145593,0.8944220139772271,4.434447019672695,1.783433048675329,2.6290530058806367,53.27495972141304,0.14243023186579304,2020,2024,G00738,88.48405548577286,47.65711872820361,10000,7.634231726328532,21.510906378428142,-7.4346979061762495,231.54166666666666,69.16666666666667,1.4166666666666667,104.74216779073079,149.29166666666666,6,141.45833333333334,6,13.897262215614319,30.245033820470173,1172.2800852457683,29.434364636739094,-16.511281212170918,45.94564565022787,19.88171362876892,-7.4346979061762495,1283.9166666666667,86.43515622641088,20406.01400560224,35597.551820728295,57320.098039215685,83.31341296959974,2.4719991269681415e-4,0.0433549420062972,0.00987511157835327,0.003296285140016545,0.6674600512774039,0.0013207831286317982,7.503673627106603,7.838250489277129,8.111941900385485,8.42834614518888,8.956213777433177,9.718571823759723,8.4261662938585,0.8058091366143724,0.3423264509794819,3,0.31159896399347353,0.9199311258750822,0.14994684195976615,0.6723243194587492,0.053230053584650466,95.01232383401502,2155.1339319999997,98,126.28719693040412,20.37203818355716,98
770,1,2000-2004,63.56727202569932,60,4.720882482554402,97.06284538081405,112.26728288373843,2.083223132766509,4.977328535930168,18.744539186185435,1.4540073183464217,41.09356189419083,16.63767947202111,0.7513701982271983,2.3163204956811527,10.045271499699657,0.768575528732223,12.940385307210475,0.7863182933589654,4.601373553818279,1.7251494447110909,2.6651636022732648,36.847400218329994,0.14079829676421035,2000,2004,G00770,117.25333674409598,47.84932937050915,3033.91406236276,10.278694848219553,24.27090271313985,-5.9350398778915405,39.75,13.25,0,98.12027136484782,29.083333333333332,0.625,29.083333333333332,2.1666666666666665,16.169137994448345,33.27828121185303,1232.3011372884114,33.619676987330116,-14.967302083969116,48.586978594462074,24.27090271313985,1.2089548781514168,1192.5833333333333,241.89917351022004,7040.016806722689,11556.904761904761,12993.669467787115,10.594571478327566,7.69653684411499e-8,0.005080022002136286,2.3382078050746474e-4,0.006315162185651346,3.7962616827247927e-4,7.805387662648652e-5,1.3314921180030674,1.3446235522908245,1.352104611684762,1.3749998035328284,1.3966423785900712,1.3984444755756544,1.3663844899462012,0.027973334025683153,0.9211431300463113,4,0.6644643128333755,0.5224858565802929,0.548957074695035,0.006772919195918753,0.005313842782643751,63.56727202569932,1471.0104799999997,59,125.18174586710136,19.881612271654678,59
770,2,2005-2009,65.89734550372008,64,4.7515922530277495,100.43501191358212,115.76847055064965,2.0972169293028364,5.007240351746337,18.752331864612106,1.4488015339468772,40.94396080294521,16.623259829828704,0.7441185654248091,2.3125973198742527,9.778960816339056,0.7573029181863115,12.898714116974686,0.8110329890275683,4.550454454304448,1.7483334041250584,2.648869988493024,37.69152116423581,0.1407330484462531,2005,2009,G00770,117.25333674409598,47.84932937050915,3033.91406236276,10.278694848219553,24.27090271313985,-5.9350398778915405,39.75,13.25,0,98.12027136484782,29.083333333333332,0.625,29.083333333333332,2.1666666666666665,16.169137994448345,33.27828121185303,1232.3011372884114,33.619676987330116,-14.967302083969116,48.586978594462074,24.27090271313985,1.2089548781514168,1192.5833333333333,241.89917351022004,7040.016806722689,11556.904761904761,12993.669467787115,10.594571478327566,7.69653684411499e-8,0.005080022002136286,2.3382078050746474e-4,0.006315162185651346,3.7962616827247927e-4,7.805387662648652e-5,1.3314921180030674,1.3446235522908245,1.352104611684762,1.3749998035328284,1.3966423785900712,1.3984444755756544,1.3663844899462012,0.027973334025683153,0.9211431300463113,4,0.6644643128333755,0.5224858565802929,0.548957074695035,0.006772919195918753,0.005313842782643751,65.89734550372008,1566.7160689999996,63,126.01971632893037,20.162094839562748,63
770,3,2010-2014,68.47242422002552,64,4.779685461111285,103.93855180538921,119.06689298606925,2.0918860236984362,4.98574079320045,18.680082636553166,1.445007913236338,40.621714171876555,16.605703548015235,0.7414387352089333,2.2669119362733614,9.711762102298334,0.7505923262167298,12.859450530000236,0.8253229103233222,4.5259130900534865,1.7455958973259162,2.640222991490382,39.22581642459096,0.14040186871317073,2010,2014,G00770,117.25333674409598,47.84932937050915,3033.91406236276,10.278694848219553,24.27090271313985,-5.9350398778915405,39.75,13.25,0,98.12027136484782,29.083333333333332,0.625,29.083333333333332,2.1666666666666665,16.169137994448345,33.27828121185303,1232.3011372884114,33.619676987330116,-14.967302083969116,48.586978594462074,24.27090271313985,1.2089548781514168,1192.5833333333333,241.89917351022004,7040.016806722689,11556.904761904761,12993.669467787115,10.594571478327566,7.69653684411499e-8,0.005080022002136286,2.3382078050746474e-4,0.006315162185651346,3.7962616827247927e-4,7.805387662648652e-5,1.3314921180030674,1.3446235522908245,1.352104611684762,1.3749998035328284,1.3966423785900712,1.3984444755756544,1.3663844899462012,0.027973334025683153,0.9211431300463113,4,0.6644643128333755,0.5224858565802929,0.548957074695035,0.006772919195918753,0.005313842782643751,68.47242422002552,1631.9134349999995,63,125.63246754312388,20.425546922673796,63
770,4,2015-2019,70.61595141240709,64,4.783862541639026,104.85282854339641,119.56528517374907,2.1262558749390736,5.030248856167159,18.88775603170983,1.4516894805918428,40.98138864896781,16.610208465654736,0.7329624432617541,2.297426851613274,9.521747629889317,0.7458206041307142,12.75118498889499,0.8243665172599333,4.4789181725083305,1.7402302110364631,2.625209324854992,40.57851137427901,0.1405997227659386,2015,2019,G00770,117.25333674409598,47.84932937050915,3033.91406236276,10.278694848219553,24.27090271313985,-5.9350398778915405,39.75,13.25,0,98.12027136484782,29.083333333333332,0.625,29.083333333333332,2.1666666666666665,16.169137994448345,33.27828121185303,1232.3011372884114,33.619676987330116,-14.967302083969116,48.586978594462074,24.27090271313985,1.2089548781514168,1192.5833333333333,241.89917351022004,7040.016806722689,11556.904761904761,12993.669467787115,10.594571478327566,7.69653684411499e-8,0.005080022002136286,2.3382078050746474e-4,0.006315162185651346,3.7962616827247927e-4,7.805387662648652e-5,1.3314921180030674,1.3446235522908245,1.352104611684762,1.3749998035328284,1.3966423785900712,1.3984444755756544,1.3663844899462012,0.027973334025683153,0.9211431300463113,4,0.6644643128333755,0.5224858565802929,0.548957074695035,0.006772919195918753,0.005313842782643751,70.61595141240709,1699.622827,63,127.31951030161301,20.33874507357257,63
770,5,2020-2024,79.14605201841404,74,4.827759722794788,111.42784943078159,124.9307673662734,2.134107934389338,5.0480869253684935,18.824421205090342,1.4465102963170946,40.75113090847144,16.56955333192131,0.732373836927714,2.279191858486709,9.424812061587813,0.7350821572081694,12.708283632574847,0.8330510353741646,4.452132430359903,1.7444498121619059,2.628476417760029,45.3702086850684,0.14088967380905765,2020,2024,G00770,117.25333674409598,47.84932937050915,3033.91406236276,10.278694848219553,24.27090271313985,-5.9350398778915405,39.75,13.25,0,98.12027136484782,29.083333333333332,0.625,29.083333333333332,2.1666666666666665,16.169137994448345,33.27828121185303,1232.3011372884114,33.619676987330116,-14.967302083969116,48.586978594462074,24.27090271313985,1.2089548781514168,1192.5833333333333,241.89917351022004,7040.016806722689,11556.904761904761,12993.669467787115,10.594571478327566,7.69653684411499e-8,0.005080022002136286,2.3382078050746474e-4,0.006315162185651346,3.7962616827247927e-4,7.805387662648652e-5,1.3314921180030674,1.3446235522908245,1.352104611684762,1.3749998035328284,1.3966423785900712,1.3984444755756544,1.3663844899462012,0.027973334025683153,0.9211431300463113,4,0.6644643128333755,0.5224858565802929,0.548957074695035,0.006772919195918753,0.005313842782643751,79.14605201841404,1843.844321999999,73,127.43155366703147,20.306714709203394,73
772,1,2000-2004,61.97718240532379,55,4.697308687830046,94.57638309142037,109.65166811442666,2.1275972671505468,5.0373427484461315,19.06776295591902,1.4606828915327745,41.612153161912445,16.666809591968715,0.739087836497334,2.346888389756506,9.736784865656762,0.7547060564018702,12.713205146336348,0.7823790445173756,4.512175223194366,1.7225646591687287,2.6422155416325275,35.979597094040344,0.14004114979927834,2000,2004,G00772,119.14461179231826,47.746832981076295,5798.731949914839,-0.03349218610674143,12.089711745580038,-12.958762208620707,96.54166666666667,29.666666666666668,0.08333333333333333,114.8437541325887,72.79166666666667,0.9583333333333334,72.79166666666667,0.9583333333333334,14.244131962458292,34.61268631617228,1020.9272918701172,20.196812589963276,-20.95451060930888,41.15132315953573,12.089711745580038,-10.86561636130015,3146.8333333333335,724.4839042630497,10276.019607843138,17337.55462184874,5942.232492997199,20.197629570831413,0,2.1786491824354578e-8,1.198257074117141e-7,3.35511984874257e-6,0.021421132886997936,9.013071998720228e-5,1.0130245023341338,0.9128928954785774,0.9484211064712316,1.0461479038934807,1.0788661245641977,1.0837785200977106,1.013855175473222,0.07019146289934021,0.02872779220695027,1,0,0.9956482224036064,0.008667043054094381,0.02151461872683388,1.4161219923606868e-7,61.97718240532379,1388.7083909999997,54,127.86638810953875,19.735458569429195,54
772,2,2005-2009,64.3447435403867,62,4.723597576234949,97.43746277496481,112.57251325104257,2.139998444963193,5.068357210306741,19.054376621195185,1.4535492449419327,41.424043637264155,16.649839387952458,0.7317569201170877,2.3428947433244462,9.438595222213731,0.7425308508494152,12.690902639885064,0.8085670772678306,4.459207908942929,1.7450126580184675,2.6249034335008807,36.87351105719357,0.13996886014917573,2005,2009,G00772,119.14461179231826,47.746832981076295,5798.731949914839,-0.03349218610674143,12.089711745580038,-12.958762208620707,96.54166666666667,29.666666666666668,0.08333333333333333,114.8437541325887,72.79166666666667,0.9583333333333334,72.79166666666667,0.9583333333333334,14.244131962458292,34.61268631617228,1020.9272918701172,20.196812589963276,-20.95451060930888,41.15132315953573,12.089711745580038,-10.86561636130015,3146.8333333333335,724.4839042630497,10276.019607843138,17337.55462184874,5942.232492997199,20.197629570831413,0,2.1786491824354578e-8,1.198257074117141e-7,3.35511984874257e-6,0.021421132886997936,9.013071998720228e-5,1.0130245023341338,0.9128928954785774,0.9484211064712316,1.0461479038934807,1.0788661245641977,1.0837785200977106,1.013855175473222,0.07019146289934021,0.02872779220695027,1,0,0.9956482224036064,0.008667043054094381,0.02151461872683388,1.4161219923606868e-7,64.3447435403867,1614.4628739999994,61,128.54730400887877,19.99407954622321,61
772,3,2010-2014,66.91498708869722,60,4.7509761064321285,100.71169787321915,115.6971621721029,2.132142025039696,5.045021143960362,18.95440756875769,1.4481786218301798,41.06872584610799,16.629813080373964,0.7297447230238552,2.296944027554199,9.376845763289088,0.7358048131830103,12.658080534612319,0.8245872281935906,4.437001181642677,1.7438011563547988,2.6179084467853775,38.373060394440124,0.1396263962066537,2010,2014,G00772,119.14461179231826,47.746832981076295,5798.731949914839,-0.03349218610674143,12.089711745580038,-12.958762208620707,96.54166666666667,29.666666666666668,0.08333333333333333,114.8437541325887,72.79166666666667,0.9583333333333334,72.79166666666667,0.9583333333333334,14.244131962458292,34.61268631617228,1020.9272918701172,20.196812589963276,-20.95451060930888,41.15132315953573,12.089711745580038,-10.86561636130015,3146.8333333333335,724.4839042630497,10276.019607843138,17337.55462184874,5942.232492997199,20.197629570831413,0,2.1786491824354578e-8,1.198257074117141e-7,3.35511984874257e-6,0.021421132886997936,9.013071998720228e-5,1.0130245023341338,0.9128928954785774,0.9484211064712316,1.0461479038934807,1.0788661245641977,1.0837785200977106,1.013855175473222,0.07019146289934021,0.02872779220695027,1,0,0.9956482224036064,0.008667043054094381,0.02151461872683388,1.4161219923606868e-7,66.91498708869722,1593.7078549999992,59,128.0895385108685,20.208910414329967,59
772,4,2015-2019,68.84960582542541,62,4.751990469090691,101.05242839462335,115.81458059547602,2.1635026633124856,5.090814293491535,19.132910730337723,1.4523132135814218,41.39325880392514,16.633510277076894,0.7195433167316626,2.325023690034105,9.1629357756426,0.7294565767160158,12.55844295303688,0.8229712722727025,4.386395597405661,1.729387854396483,2.5974324823532204,39.81154698779376,0.13968662335913615,2015,2019,G00772,119.14461179231826,47.746832981076295,5798.731949914839,-0.03349218610674143,12.089711745580038,-12.958762208620707,96.54166666666667,29.666666666666668,0.08333333333333333,114.8437541325887,72.79166666666667,0.9583333333333334,72.79166666666667,0.9583333333333334,14.244131962458292,34.61268631617228,1020.9272918701172,20.196812589963276,-20.95451060930888,41.15132315953573,12.089711745580038,-10.86561636130015,3146.8333333333335,724.4839042630497,10276.019607843138,17337.55462184874,5942.232492997199,20.197629570831413,0,2.1786491824354578e-8,1.198257074117141e-7,3.35511984874257e-6,0.021421132886997936,9.013071998720228e-5,1.0130245023341338,0.9128928954785774,0.9484211064712316,1.0461479038934807,1.0788661245641977,1.0837785200977106,1.013855175473222,0.07019146289934021,0.02872779220695027,1,0,0.9956482224036064,0.008667043054094381,0.02151461872683388,1.4161219923606868e-7,68.84960582542541,1660.907658999999,61,129.49649936514268,20.140436648418262,61
772,5,2020-2024,76.90751102364015,71,4.798236618478674,107.68896334974097,121.296337102033,2.1650135891863194,5.1051623760159455,19.024522115074127,1.4448912514670107,41.09955260453504,16.592050591381902,0.7200392384512221,2.300715900841775,9.1114713053972185,0.7194140502032619,12.547764296935462,0.8323691054727124,4.371962316216942,1.731994147344115,2.601722142150511,44.40402477200754,0.13993841110612787,2020,2024,G00772,119.14461179231826,47.746832981076295,5798.731949914839,-0.03349218610674143,12.089711745580038,-12.958762208620707,96.54166666666667,29.666666666666668,0.08333333333333333,114.8437541325887,72.79166666666667,0.9583333333333334,72.79166666666667,0.9583333333333334,14.244131962458292,34.61268631617228,1020.9272918701172,20.196812589963276,-20.95451060930888,41.15132315953573,12.089711745580038,-10.86561636130015,3146.8333333333335,724.4839042630497,10276.019607843138,17337.55462184874,5942.232492997199,20.197629570831413,0,2.1786491824354578e-8,1.198257074117141e-7,3.35511984874257e-6,0.021421132886997936,9.013071998720228e-5,1.0130245023341338,0.9128928954785774,0.9484211064712316,1.0461479038934807,1.0788661245641977,1.0837785200977106,1.013855175473222,0.07019146289934021,0.02872779220695027,1,0,0.9956482224036064,0.008667043054094381,0.02151461872683388,1.4161219923606868e-7,76.90751102364015,1828.3154739999993,70,129.30056855666396,20.12279314324304,70
773,1,2000-2004,66.19075541652728,63,4.74512288817013,100.18750566482275,115.02193947030919,2.1088824965168387,5.031126065897241,18.85322168489159,1.4504948829801292,41.15720486719439,16.62979926685023,0.7466638806848949,2.3414789380902428,9.814044284056141,0.758754500571991,12.85039979551728,0.7924612441309369,4.5506337738419145,1.7391649197911891,2.6590452664098656,38.05892969855579,0.14112148035215732,2000,2004,G00773,119.9250904299561,47.65711872820361,10000,-3.232527044415474,8.491062462329865,-15.323039531707764,120.2,36.4,0.25,116.42551040649414,89.75,1.65,89.75,1.65,13.929568767547607,35.084877014160156,971.9725830078125,16.154625034332277,-23.513424777984618,39.66805019378662,8.491062462329865,-13.457587432861327,3791.35,440.46282775233027,11907.930481283422,19664.24064171123,23087.35026737968,20.941186789668322,2.505446631133694e-7,2.1786491824354578e-8,1.7864923660561223e-6,2.083877985402972e-5,0.044262647009703227,4.7788670601938674e-4,0.6742435321013549,0.64260588144554,0.6630771947344846,0.6856407101522045,0.6940170610323501,0.6940170610323501,0.6756002400830473,0.020131888387417588,0.0636410908549169,2,0.09181468617315257,0.9888126469612092,0.02213535755632179,0.044761623040239756,1.808278857880477e-6,66.19075541652728,1537.3732799999998,62,126.70425287144433,19.81288483337193,62
773,2,2005-2009,68.77511299074489,68,4.772112407257236,103.40922849426435,118.16859870192644,2.1221412071266363,5.0637143126989574,18.848386888306237,1.443815211299365,40.98584050359285,16.611878308640666,0.739229977684235,2.3358649715978914,9.535997523835954,0.7466636972531471,12.817615839490061,0.8188010002179874,4.499028835013213,1.7619911585804249,2.641656353603471,39.032609588208494,0.14102375471909484,2005,2009,G00773,119.9250904299561,47.65711872820361,10000,-3.232527044415474,8.491062462329865,-15.323039531707764,120.2,36.4,0.25,116.42551040649414,89.75,1.65,89.75,1.65,13.929568767547607,35.084877014160156,971.9725830078125,16.154625034332277,-23.513424777984618,39.66805019378662,8.491062462329865,-13.457587432861327,3791.35,440.46282775233027,11907.930481283422,19664.24064171123,23087.35026737968,20.941186789668322,2.505446631133694e-7,2.1786491824354578e-8,1.7864923660561223e-6,2.083877985402972e-5,0.044262647009703227,4.7788670601938674e-4,0.6742435321013549,0.64260588144554,0.6630771947344846,0.6856407101522045,0.6940170610323501,0.6940170610323501,0.6756002400830473,0.020131888387417588,0.0636410908549169,2,0.09181468617315257,0.9888126469612092,0.02213535755632179,0.044761623040239756,1.808278857880477e-6,68.77511299074489,1684.1263709999994,67,127.468225046308,20.075634227803075,67
773,3,2010-2014,71.49891823864284,66,4.800332209418166,107.04436412126051,121.55079112971553,2.1155716949553427,5.04360793238182,18.763713040914617,1.439503474511988,40.64659647073899,16.591847680094688,0.7367955881894179,2.291105756011958,9.47333745486168,0.7397191644202341,12.773460126708452,0.8349306019129624,4.474891448684118,1.7595799992954595,2.6331419837704937,40.63408214873504,0.14069012373952586,2010,2014,G00773,119.9250904299561,47.65711872820361,10000,-3.232527044415474,8.491062462329865,-15.323039531707764,120.2,36.4,0.25,116.42551040649414,89.75,1.65,89.75,1.65,13.929568767547607,35.084877014160156,971.9725830078125,16.154625034332277,-23.513424777984618,39.66805019378662,8.491062462329865,-13.457587432861327,3791.35,440.46282775233027,11907.930481283422,19664.24064171123,23087.35026737968,20.941186789668322,2.505446631133694e-7,2.1786491824354578e-8,1.7864923660561223e-6,2.083877985402972e-5,0.044262647009703227,4.7788670601938674e-4,0.6742435321013549,0.64260588144554,0.6630771947344846,0.6856407101522045,0.6940170610323501,0.6940170610323501,0.6756002400830473,0.020131888387417588,0.0636410908549169,2,0.09181468617315257,0.9888126469612092,0.02213535755632179,0.044761623040239756,1.808278857880477e-6,71.49891823864284,1723.7782419999994,65,127.03595595612944,20.322700846832475,65
773,4,2015-2019,73.56518974162779,66,4.801838876040432,107.51107915603092,121.73406568177572,2.1478621591100997,5.08852863477959,18.952065816938898,1.4449601099340335,40.98343779479213,16.59464568872668,0.72714992792045,2.3183500741803957,9.278872392412557,0.7342285101420065,12.674603732959724,0.8353491892832516,4.428092304483064,1.7503482492085134,2.614663015374674,42.028887551316195,0.14076663803465997,2015,2019,G00773,119.9250904299561,47.65711872820361,10000,-3.232527044415474,8.491062462329865,-15.323039531707764,120.2,36.4,0.25,116.42551040649414,89.75,1.65,89.75,1.65,13.929568767547607,35.084877014160156,971.9725830078125,16.154625034332277,-23.513424777984618,39.66805019378662,8.491062462329865,-13.457587432861327,3791.35,440.46282775233027,11907.930481283422,19664.24064171123,23087.35026737968,20.941186789668322,2.505446631133694e-7,2.1786491824354578e-8,1.7864923660561223e-6,2.083877985402972e-5,0.044262647009703227,4.7788670601938674e-4,0.6742435321013549,0.64260588144554,0.6630771947344846,0.6856407101522045,0.6940170610323501,0.6940170610323501,0.6756002400830473,0.020131888387417588,0.0636410908549169,2,0.09181468617315257,0.9888126469612092,0.02213535755632179,0.044761623040239756,1.808278857880477e-6,73.56518974162779,1756.918889999999,65,128.5308450525516,20.244353371265362,65
773,5,2020-2024,82.15011866631468,81,4.844195285588295,114.06233997822895,127.00104129374125,2.1501881929217674,5.0991170837597295,18.851956701282592,1.4385801208656883,40.712913412252355,16.552539998706454,0.7267388334993748,2.2937991407622236,9.206677563219962,0.7234170664919201,12.651972174263733,0.8456431334736032,4.408041318618469,1.751414924989408,2.6170168002772796,46.90500091907776,0.14096932109014548,2020,2024,G00773,119.9250904299561,47.65711872820361,10000,-3.232527044415474,8.491062462329865,-15.323039531707764,120.2,36.4,0.25,116.42551040649414,89.75,1.65,89.75,1.65,13.929568767547607,35.084877014160156,971.9725830078125,16.154625034332277,-23.513424777984618,39.66805019378662,8.491062462329865,-13.457587432861327,3791.35,440.46282775233027,11907.930481283422,19664.24064171123,23087.35026737968,20.941186789668322,2.505446631133694e-7,2.1786491824354578e-8,1.7864923660561223e-6,2.083877985402972e-5,0.044262647009703227,4.7788670601938674e-4,0.6742435321013549,0.64260588144554,0.6630771947344846,0.6856407101522045,0.6940170610323501,0.6940170610323501,0.6756002400830473,0.020131888387417588,0.0636410908549169,2,0.09181468617315257,0.9888126469612092,0.02213535755632179,0.044761623040239756,1.808278857880477e-6,82.15011866631468,1897.493078999999,80,128.3355967670827,20.220073955173344,80
774,1,2000-2004,66.2816069245429,63,4.74797239160324,100.44996663990254,115.35016229565832,2.0980504568927363,5.0115551500151305,18.78356263933734,1.4515120427688375,41.06903059419373,16.622358742728384,0.7502737776487669,2.3337408784158358,9.91024177181274,0.7642153942873836,12.903566729510878,0.792918735872284,4.575826214591315,1.7406471273689794,2.66663387701376,38.07871560086322,0.14125205177045355,2000,2004,G00774,120.82340571407563,47.65711872820361,10000,-0.583085947483778,11.57891867160797,-13.209400033950805,80.6,24.65,0,114.37182540893555,61.85,0.6,61.85,0.6,14.719721937179566,35.64109554290771,1011.3396697998047,19.51141242980957,-21.777662372589113,41.28907451629639,11.57891867160797,-11.44412703514099,3316.15,312.4204783031322,11588.879356568365,18361.82037533512,22969.908847184986,20.943677962298267,9.803921241700763e-8,0.001370108936799369,5.337145983281508e-4,0.007867396523059435,0.01055737472618133,0.0025126688324892993,1.4680395844055765,1.4607313828622759,1.4799292303223275,1.5097151994023497,1.5358666187513692,1.5895403213829105,1.5073037228544683,0.04908060847332824,1.2232302626156502,5,0.7600356951736318,0.46220426282580007,0.651485616062939,0.02093753812094248,0.0019038235351275198,66.2816069245429,1540.3278349999996,62,125.97372019985362,19.841030419642774,62
