grid_cell,block_id,block_label,corrected_richness,effective_species,taxon_shannon,taxon_inverse_simpson,hill_shannon_effective,cwm_log_body_mass,cwm_clutch_size,cwm_longevity_y,cwm_maturity_y,cwm_avonet_hwi,cwm_log_range_size,cwsd_log_body_mass,cwsd_clutch_size,cwsd_longevity_y,cwsd_maturity_y,cwsd_avonet_hwi,cwsd_log_range_size,mean_trait_variability,life_history_trait_volume,life_history_trait_dispersion,life_history_trait_density,trait_rao_q,block_start,block_end,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio4,bio12,bio15,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built,corrected_richness_ms,phylo_pd,phylo_sr,phylo_mpd_weighted,phylo_mntd_weighted,phylo_species_matched
67,4,2015-2019,25.796835046376007,25,3.7168394360444585,36.20996736686714,41.13418123339697,2.2170133962121503,4.910234004800918,19.765762792302432,1.4266934044218422,38.522421118812595,16.972482561425903,0.6951218031449832,2.1169379041192244,7.725202761359079,0.8028707351970397,10.109210790476364,0.7234455726522532,3.695464927824824,1.9735548556423264,2.645639046159198,13.071253110914922,0.14224503526245774,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.796835046376007,1096.3962379999998,25,128.77672550038378,46.58648475205159,25
67,5,2020-2024,29.178772492268223,26,3.7638458445420904,38.8753026718023,43.11391697074419,2.215666300418446,4.9675848308660555,19.55901001186615,1.4208285824472444,38.18963601949324,16.914257226140432,0.7052992498202789,2.1171893393162176,7.6721793795835,0.7874325551713689,10.138151841536788,0.7411922675137671,3.69357410549032,1.9759290240653125,2.659827153726723,14.76711568932536,0.14281386027618387,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.178772492268227,1120.6009869999998,26,128.87556053116498,45.453861254229864,26
68,1,2000-2004,21.843443189319846,22,3.610358492543322,31.721464687213995,36.979307244777864,2.215319982835434,4.829043314197842,19.884103276490464,1.444421823227282,39.218933224748774,17.028147925197956,0.6909134084775123,2.1541705582237194,7.884216786100221,0.8408118792683404,10.149424558489804,0.6858640430364147,3.7342335389326684,2.030362612103665,2.6821270273472915,10.75839510593026,0.14205201304457124,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.84344318931985,944.6774659999998,22,128.54750908219475,47.06942078703553,22
68,2,2005-2009,22.96992798369765,21,3.6489326179671346,33.18883700991833,38.43362079115321,2.226544032935633,4.839912789806361,19.941539590103183,1.4444589261723388,39.12411710354836,17.01605656635991,0.6912662035784415,2.1434080505544943,7.832090560127411,0.8262398463430136,10.083965558936493,0.6942545834945744,3.711870800505738,1.9938302161926407,2.6655045587856936,11.52050349982174,0.14215413651017908,2005,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96992798369765,928.4911229999998,21,129.3623829420918,47.696347156321856,21
68,3,2010-2014,24.562951650501873,21,3.7007156700998265,35.23398286043423,40.47626164711277,2.2066891337637484,4.873064386223393,19.751448295414765,1.4314088139948784,38.65090954303618,16.983902944976535,0.6992167133360816,2.106404347289225,7.82690992035333,0.8121330115494146,10.193195446255187,0.7151405790976544,3.725500002980149,2.0163673170527336,2.666070117722078,12.181784262603916,0.14220896595056348,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.562951650501873,940.2404409999998,21,128.72616077165318,47.45511376247133,21
68,4,2015-2019,25.99448824349896,24,3.7143115086625578,36.13410594015349,41.030328331926924,2.230322678443517,4.921309761833834,19.871272419650925,1.4336496211817793,38.63353976897862,16.976298472984812,0.693469522241224,2.1309597872832606,7.735308229831868,0.803636882420709,10.07510240024774,0.7231561776792357,3.6936054999506727,1.9597864287736955,2.643640890277323,13.263939305756184,0.14223917360285684,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.99448824349896,1080.2098949999997,24,129.3290070128882,46.57908779139123,24
68,5,2020-2024,29.295306947227687,26,3.76139151378796,38.76115534719497,43.0082309057238,2.2262005894811776,4.977829706541649,19.637146914965005,1.4253597646199863,38.28496879591961,16.919139790389984,0.7036893802799052,2.1295592300194794,7.678355407982557,0.7877668990724004,10.117281317151678,0.740630061654897,3.692880382693486,1.9677404178432578,2.6578940485638185,14.887790422751397,0.14279256300860463,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.295306947227687,1120.6009869999998,26,129.35841231905468,45.482066867173245,26
69,1,2000-2004,27.609383451872745,30,3.7426072236828123,38.3459617235619,42.20789224935645,2.229407627023128,5.044195031923068,19.40488793322369,1.3844269453017306,37.94742679038149,16.875439872874495,0.6943764902746161,2.12015671472306,7.715646692348939,0.7782881254974854,10.386550149378085,0.7314606005344728,3.73774646212611,2.0253923496343447,2.6378492791643846,13.631622266597985,0.14372055339818257,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.609383451872745,1261.3643609999995,30,130.4979996030424,46.98887277637439,30
69,2,2005-2009,28.86730319103506,31,3.7672637353887497,39.583767262109866,43.26152774798553,2.2306505228389715,5.055130993799419,19.378347225166586,1.3834348871486999,37.813542676442104,16.863005512343623,0.6940625863310355,2.102440253125589,7.660218763284478,0.7655607407411873,10.323316125384189,0.739387196309836,3.714164277529386,1.9732914374038235,2.6207641886445665,14.629011530610276,0.14365664572460995,2005,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.867303191035063,1281.9850819999995,31,130.48336199109616,47.06947713170027,31
69,3,2010-2014,30.749386425777267,32,3.800303533990789,41.29958302078982,44.71475488165594,2.204193247205843,5.086996459234735,19.120804166501152,1.3745433474478914,37.41905736858408,16.833151525991198,0.7029258966202452,2.0626367787964717,7.597949059345658,0.7498893389053598,10.386577467958661,0.7565961245001835,3.7094291110210964,1.9526950314965452,2.6169486235718646,15.74715248914775,0.14361466792811156,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.749386425777267,1291.6038369999994,32,129.2724690511226,46.39145299270613,32
69,4,2015-2019,32.0963288287165,34,3.8050196029269947,41.72165782193462,44.92613078804349,2.217983675556192,5.110132910899368,19.21091649227883,1.3754670073808921,37.41911424082216,16.831228618459672,0.6979637701874609,2.0762163873645445,7.53475472146325,0.7438576716698064,10.297893157345765,0.7636800364457885,3.685727624079436,1.9051111469760036,2.5977656212572637,16.847483612524776,0.14346158758866354,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.09632882871651,1326.8978449999997,34,129.48172987238513,45.68411106381763,34
69,5,2020-2024,34.93224325274462,36,3.82972929611254,43.25950518520894,46.05007061364102,2.200709569754446,5.135802295377773,18.914791697996996,1.3813498896904903,37.1117700175161,16.795804757005286,0.7101850041508257,2.05782625808104,7.41239744155625,0.7351214031628585,10.344409137474296,0.7764218486801985,3.6727268488509113,1.8962749076890684,2.6187600855741042,18.421507931735206,0.1438858208798791,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.93224325274463,1354.5468059999998,36,128.3655940096387,44.463850682338126,36
70,1,2000-2004,29.56982899392468,30,3.7686621158466584,39.822801891145204,43.322066140955364,2.2217923497292698,5.082203401047117,19.37374384899912,1.3783858913757623,37.665981990455585,16.835290350769736,0.7007667370510557,2.1074605721836828,7.714586680196711,0.7687458515239667,10.404235752104434,0.7473763018691456,3.7405286491548324,2.0087874412853286,2.6380220126003104,14.72023788390689,0.14432585187340927,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.56982899392468,1270.7995289999994,30,130.11010857110247,46.47451059721849,30
70,2,2005-2009,30.81990803299254,32,3.791315557197346,40.99224132557882,44.314660415765644,2.2209505480257623,5.091130094088463,19.324605096942808,1.3773044174593587,37.52667528639481,16.824664726277444,0.7004373822906949,2.089531229116602,7.654087573407633,0.7565597559542064,10.34436746320333,0.7533282056081037,3.716385268263428,1.9514577495469614,2.6206588475105397,15.793274561105667,0.14425312412337182,2005,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.81990803299254,1291.6038369999994,32,129.95482375119346,46.37756023877973,32
70,3,2010-2014,32.67264634811654,35,3.819919314086396,42.52118959942157,45.60052885207883,2.194416038320086,5.117666898499832,19.066390263197622,1.3680943791665567,37.14515820054237,16.79863337701101,0.7086537417785724,2.0530744305955473,7.583021265026659,0.7414002571367928,10.410697476697123,0.7677071176208505,3.7107590481425907,1.9255921799156575,2.616383305221361,16.967583629025555,0.14412908581545036,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.67264634811654,1341.3198569999995,35,128.78707018775114,45.718930459834525,35
70,4,2015-2019,33.87445675707991,35,3.82316501424737,42.82667297528259,45.748774946959145,2.206845844435327,5.1343687862571965,19.14193812670737,1.3685159075534463,37.13745239707074,16.800733640252574,0.7040014437199553,2.0644993752165544,7.516537580936075,0.7361013504208049,10.333177466611295,0.773222456372229,3.687923278879486,1.8842336439198777,2.5985251465122774,17.97784306972089,0.14390564443764503,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.87445675707991,1345.0991649999996,35,129.0072111591176,45.1464599413407,35
70,5,2020-2024,36.48286746385172,39,3.843959518624712,44.14645525225379,46.710058112446724,2.1874608441493577,5.154239933410994,18.82162108803577,1.3726946557987925,36.821507780036185,16.77250593676094,0.7151108495329643,2.041659124526763,7.386256799574486,0.7267119089584354,10.382186866970708,0.7823165105017135,3.6723736766775117,1.867762986009013,2.6162066229481185,19.53292132735072,0.1441028748935245,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.48286746385172,1391.1450690000001,39,127.79680710780183,44.020956953455965,39
71,1,2000-2004,29.5034581570941,31,3.7675384922799693,39.79187680544155,43.273415783944095,2.227300000022827,5.074451581621719,19.370849621124577,1.3786152773593967,37.74181683394753,16.844696576824195,0.6976729718670898,2.1069748954029044,7.695666516001727,0.7647317511310505,10.371585391450996,0.749165177203517,3.730966117176214,1.991688465118117,2.6296973706490134,14.813289665431887,0.14389736682495366,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5034581570941,1281.9850819999995,31,130.3603600945767,46.51264853105158,31
71,2,2005-2009,30.73337843797833,32,3.7893781476680624,40.909273169979286,44.22888788547727,2.226156287454398,5.084935425443341,19.321468389887198,1.3773032635614353,37.5998447561255,16.83399659261873,0.6972654482342161,2.089141835986662,7.636205112573638,0.7526909806467288,10.311384571915012,0.7548025558287113,3.7069150841974947,1.935267125960865,2.6121932118668316,15.88069059082432,0.14381876624244716,2005,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.733378437978324,1291.6038369999994,32,130.20284776706845,46.4311079025804,32
71,3,2010-2014,32.56314875355371,34,3.8178706542784218,42.41428278044445,45.50720450895288,2.1997628172571173,5.11284601059755,19.065177311594688,1.3684634693164999,37.21340232669856,16.807679439741396,0.7058289924597984,2.052400466853666,7.565760404142647,0.7378111731416044,10.3782475636428,0.7693261142871666,3.7015624524212805,1.9115277513297155,2.6085787774839324,17.035143084321856,0.1437386555843098,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.56314875355371,1323.1185369999994,34,129.03048808502277,45.77966677503682,34
71,4,2015-2019,33.76367561877241,35,3.8202944352662236,42.67083343499892,45.61763778502351,2.211342778732649,5.13069540820843,19.138649666812427,1.3683876960346648,37.20423034145477,16.8083880569955,0.7011543901417853,2.064032179470174,7.503636064732793,0.7327376704555892,10.304297166107752,0.7744615989027431,3.680053178301806,1.871035263314804,2.59073540866899,18.045451243369556,0.14353205712066588,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.76367561877241,1337.2632429999999,35,129.23375453310635,45.21147744906623,35
71,5,2020-2024,36.369428818187814,37,3.842063584061878,44.02522798651706,46.62158279704611,2.192231794224227,5.152230056632702,18.830039359143782,1.3737673906264367,36.896031521884986,16.77926250574861,0.7128298899687114,2.042735191222453,7.375956300971103,0.7250428602957035,10.358851851832855,0.783996341635481,3.666568739321051,1.8603105307273133,2.610200337990107,19.5501924100643,0.14386771887769467,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.369428818187814,1368.5006799999999,37,128.0366647097882,44.08681207131763,37
72,1,2000-2004,27.436104391300333,29,3.755593758039002,38.432373566132426,42.7596011315414,2.2218660243347608,5.024795262395093,19.333776343696844,1.3828333871047247,37.89330550205957,16.87939734185649,0.6865238206456299,2.127268941552089,7.543173558535692,0.7828927742913302,10.49647226244165,0.7415027947027115,3.729639025361517,2.023789717060351,2.619012635984965,13.556796024812575,0.14422563838656632,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.436104391300333,1261.1304219999995,29,129.68694597152205,46.43574677905839,29
72,2,2005-2009,28.81802403726687,30,3.7816187700135586,39.76088252500647,43.88702726917397,2.228536239188804,5.028484965463689,19.37210797099996,1.3827368668584743,37.79392176042824,16.864847442636666,0.6862083151413562,2.110323467995237,7.506958737881856,0.7710932476164865,10.418922413916787,0.7501890781073187,3.7072825434431733,1.978427885681864,2.6029610831684704,14.56612305448513,0.1442071374014566,2005,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.81802403726687,1270.7491769999995,30,130.00636689825114,46.774251202380924,30
72,3,2010-2014,30.86639243658278,32,3.8198648673424653,41.73137686709753,45.598046119350286,2.2042373469511647,5.05095814450774,19.161923999887627,1.372329959949615,37.3795999196225,16.831623114451453,0.6947277415439833,2.0716708004424618,7.482879047073618,0.7551309411704311,10.480844295414228,0.7685742185583508,3.7089711740338456,1.95813241435688,2.5983094904297452,15.763179348992288,0.14420928452401408,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.866392436582775,1291.6038369999994,32,128.92593762196816,46.18278867335104,32
72,4,2015-2019,32.32583606817889,33,3.824712173306592,42.2487439443786,45.81961036126323,2.220236525631956,5.071986465878584,19.262440451295618,1.375671601716509,37.37354179469282,16.82931175591812,0.6901652340864324,2.0834054400947215,7.429849059034061,0.7491687460159359,10.380284879948071,0.7751368434978351,3.6846683671128426,1.9080328244226425,2.5809406721074013,16.941970627764466,0.1439837043529873,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.32583606817889,1312.6667079999997,33,129.20438769581725,45.49626102730117,33
72,5,2020-2024,35.38034553372879,36,3.853060911832958,44.058155313552696,47.137125222940234,2.2065484161119504,5.084734252747189,19.05361829402177,1.3776201778220054,37.08824303309367,16.790239618644016,0.7016858809985682,2.0670658227476317,7.392644005619118,0.739368900792431,10.391901318322672,0.7857546687108625,3.6797367661985474,1.8911422508165072,2.598975310010304,18.708452798013056,0.14437057480501403,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.38034553372879,1341.7063119999998,36,128.29387774744282,44.35777685089818,36
73,1,2000-2004,25.727713729247053,28,3.7142388889841342,36.40335899149974,41.02734883086436,2.238810093128494,4.9985219109728645,19.625901933060003,1.4069151522838415,38.359249647075856,16.923828893724483,0.6844404741229821,2.162064567648873,7.667941711212664,0.8040589349220658,10.414056741012832,0.7221644288039137,3.7424544762872216,2.0387878860305593,2.6381038865572037,12.619122325342982,0.14397550263331182,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.727713729247053,1236.9256729999995,28,130.32741899553204,46.805567463758074,28
73,2,2005-2009,27.047887457284034,28,3.7430530709261647,37.776630915422224,42.22671471742449,2.2455410140372236,5.004246323899101,19.654778819334982,1.404580526920087,38.2367924979404,16.909294284817083,0.6845420735754388,2.144132297116977,7.625020059333305,0.7910750703463185,10.354709051269856,0.7318258472963468,3.721884066489707,2.00292277349014,2.6222810848667994,13.50420885681601,0.14394054208898627,2005,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.04788745728403,1244.9440789999996,28,130.76528454757278,47.32208607255594,28
73,3,2010-2014,28.99104536905866,29,3.787996204325316,39.93777914925591,44.167808282303,2.222703384896394,5.032763012254952,19.43859395240814,1.392930972662159,37.81383634185164,16.874559689311372,0.692880083091088,2.1054014577542004,7.5976736537819205,0.7747819822942138,10.42726458074457,0.7523852985219014,3.7250645093646493,1.9970991503887274,2.6187694497173317,14.516577889192767,0.14397733637709864,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.99104536905866,1261.1304219999995,29,129.8203785402065,46.80521548369956,29
73,4,2015-2019,30.47893292088198,32,3.7950350827116894,40.583203627332686,44.47979685004516,2.2385933784701613,5.0610381875689265,19.52557696607606,1.394707378795923,37.7891479474189,16.868564524162352,0.6878516631753037,2.1171851668608888,7.530532801047676,0.7671036024345308,10.327400796674874,0.7606365937832916,3.698451770662761,1.9436929949645516,2.598570364320185,15.680939839698215,0.1438129890136083,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.478932920881977,1291.6038369999994,32,130.03410041570322,46.00998826755207,32
73,5,2020-2024,33.58226824707253,34,3.827407531861706,42.56937169112002,45.94327722844712,2.2243666472862436,5.079943743781775,19.272716997269733,1.3928328340726301,37.47070838397538,16.824189258924985,0.6993138676389384,2.099199682456347,7.478045760172845,0.7540709630275074,10.346671905011412,0.7736988946229986,3.691833512155008,1.9314666450286653,2.6153701311334006,17.386926320218244,0.14419799448058973,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.58226824707253,1306.4123039999995,34,129.20684066490054,44.87174719416737,34
74,1,2000-2004,24.03730181879879,22,3.6530054802187277,33.6972860224788,38.59047484010581,2.2716556903519103,4.947747629517385,20.26506185288326,1.4555648567892459,39.189174578618484,16.98693541234996,0.6829518121059268,2.2055398454757884,7.852470267683555,0.8270528081877981,10.120805757612013,0.7131677363043423,3.7336647045615705,1.9689989607230325,2.6526519209285553,12.207879383528013,0.14326170605068086,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.03730181879879,1014.9092339999999,22,130.933636034034,46.82399231779565,22
74,2,2005-2009,25.15102962751552,24,3.684250879130533,34.96904201286397,39.815284814480776,2.2760611822823034,4.963438095228347,20.249869600641084,1.4479415314475252,39.04532728346091,16.976718195220897,0.6838269254373904,2.1919986994963376,7.795981416149064,0.8138761323729022,10.099339796838585,0.718756576038133,3.717296591055402,1.948866945016302,2.6375094474813947,12.905462680165234,0.14318353659549626,2005,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.15102962751552,1122.522626,24,131.52468888257619,47.40746230509652,24
74,3,2010-2014,26.75277671676661,26,3.7348070697349303,36.96894181347719,41.87994487475732,2.256163670542313,4.994394059976744,20.036883955688165,1.4334742577994348,38.61454577404243,16.946804813815696,0.6919662117101829,2.1628478412118506,7.766875508134856,0.7997912338524424,10.217717358197822,0.7389876831940687,3.729697639383537,1.9810108005858422,2.6408382882686294,13.5046092171002,0.14321964962636177,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.752776716766608,1209.8905229999996,26,131.02941591833815,47.17292645037241,26
74,4,2015-2019,28.04058469547918,26,3.743390199703095,37.61086632662398,42.24095295803644,2.2687875869924823,5.035136178949048,20.073762465114022,1.4299609614815996,38.55493023427058,16.941334394365917,0.6869064636914713,2.1775945687828484,7.682935402043912,0.791884175242364,10.15332687990824,0.7434898090217912,3.7060228831151045,1.9387807727385382,2.6199109420906463,14.462999164094093,0.14304643899737368,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.04058469547918,1153.5514519999997,26,131.30615264815924,46.426360256548286,26
74,5,2020-2024,30.959595442891782,30,3.7844727529969413,39.88291846908755,44.01245900306944,2.2540926208960212,5.065102254346386,19.756527184713075,1.4192246266289024,38.17583697279064,16.8944336809916,0.6978750480396899,2.1609733052974147,7.623590088595173,0.7768999195611651,10.213338540705022,0.7565870940187631,3.7048773327028712,1.956269277196194,2.63664234199141,15.82583533043281,0.1434516744407804,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.959595442891786,1260.8809519999995,30,130.82050395147417,45.50113840745111,30
75,1,2000-2004,24.831315965346096,24,3.7018980335955076,35.82457847695398,40.524147605051624,2.2175957229236647,4.997655887356862,19.33414227542434,1.3901678275596412,38.190585308817894,16.919640032989054,0.6863213604396299,2.1477481732194557,7.6345011034684465,0.8025985088749793,10.474202504968549,0.7054580115421641,3.741804943752204,2.061568035035372,2.638809262153028,12.044868538583083,0.14382861949918932,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.831315965346096,1059.5544249999998,24,129.58017389726396,46.71931983619254,24
75,2,2005-2009,26.1229905313219,27,3.732582606263592,37.28236363997817,41.786888006376294,2.2252426183354843,5.001164073538284,19.38053954390758,1.3903747492162601,38.080624566628074,16.90366193792669,0.6869702568794218,2.128699380414299,7.5969055370289995,0.7898044356575881,10.408781929151537,0.7170712400165321,3.721372129858063,2.0284061560372493,2.6253470824762246,12.878579792104606,0.14387191352138257,2005,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1229905313219,1234.4006019999995,27,130.0218056132012,47.31232772307047,27
75,3,2010-2014,28.05517032851236,28,3.7752321866284553,39.355445333579546,43.60763224946391,2.2014078183741286,5.031502251927771,19.16826149581839,1.3802678287437995,37.673097198534045,16.870078082559427,0.6956999187678558,2.0853101686616977,7.569115275457545,0.7733731958102115,10.474992616375003,0.7379894871771125,3.722746777041571,2.0196828598589134,2.621859444391359,13.89087905141314,0.14385082968704505,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.05517032851236,1255.0213229999995,28,128.98265680167844,46.85752169940534,28
75,4,2015-2019,29.57955499229739,31,3.785267690215574,40.13552050362134,44.04746005479071,2.2201325596017902,5.060769720326735,19.29653485131165,1.384020815487021,37.688868032514875,16.864988353351496,0.6909915430099179,2.100230042249984,7.51436982722771,0.7659174469652965,10.363966018084877,0.7478356342947409,3.6972184186387542,1.9651750745106067,2.6033548293460718,15.05186757961688,0.14376916848355276,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.57955499229739,1291.3698979999995,31,129.28038366889945,46.04237761168239,31
75,5,2020-2024,32.7947060229411,33,3.817983422194153,42.18446413641265,45.512336550915506,2.210091466172544,5.084380331585564,19.085199239166702,1.3883641240467233,37.389183175529595,16.818424117214718,0.7028944459313375,2.0847985370113795,7.449798668789689,0.7543758536737482,10.370887838747013,0.7650108925518555,3.6879610394508373,1.9553264089366782,2.624380703499819,16.77198542046753,0.14421923931661157,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7947060229411,1296.0469059999996,33,128.52222808193258,44.8771433161548,33
76,1,2000-2004,24.906412290590364,24,3.703252052478885,35.89392870065544,40.579055230733815,2.2179601344111566,5.004190949130425,19.312573955711205,1.388058473617954,38.143979594694414,16.914872267281517,0.6860525439356707,2.147490937749518,7.626521003471611,0.8012725124201995,10.486061387844847,0.7058129737854897,3.7422018932012224,2.061519783639074,2.63710004328951,12.081578109633567,0.14390092505670896,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.906412290590364,1059.5544249999998,24,129.59541905480697,46.70077114517058,24
76,2,2005-2009,26.189518272045014,27,3.733796103554952,37.34464121714821,41.837627061412896,2.2251212504022067,5.007393799300481,19.356543369830217,1.3883978489242674,38.036252762099124,16.89908267543404,0.6867592347772233,2.128437385070514,7.589565816353182,0.7885892232159822,10.421390581456517,0.7174450658772344,3.7220312177917756,2.028662975199473,2.6238657760630693,12.909743309861447,0.143940362497538,2005,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.189518272045017,1234.4006019999995,27,130.0036575638985,47.27458525965816,27
76,3,2010-2014,28.123949158469884,29,3.7762305066521535,39.41410101147799,43.651188359775674,2.20089849229625,5.037447425103963,19.14173084746382,1.3785639105417455,37.635047671857,16.86588222626613,0.6955653581722557,2.0848627806298716,7.559991262291583,0.772085109682498,10.486983113446948,0.7382887545109087,3.722962729789011,2.019187598376323,2.6203974832423778,13.928348797845741,0.14391039984254125,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.123949158469884,1264.6400779999994,29,128.94411744239665,46.81002678673902,29
76,4,2015-2019,29.644993946806267,30,3.7863550896804834,40.195122472194036,44.0953832904131,2.2192480525876412,5.066134337321048,19.27027262332827,1.382220238776534,37.65418092076793,16.861096258785825,0.6909599617329528,2.09955791752259,7.507495580471256,0.7646335272938021,10.377311601860026,0.7480898365578728,3.6980080709064165,1.9653466997472608,2.602156971954341,15.08384955724023,0.1438267899883725,2015,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.644993946806267,1275.8256309999995,30,129.23307214494812,46.002718484918965,30
76,5,2020-2024,32.844104679510195,33,3.818842264849613,42.23424714889461,45.551441276894764,2.20906007869124,5.08897332633188,19.058645841563315,1.3873489343954433,37.35768749219206,16.815081557813283,0.7029628343533195,2.0836835985035433,7.440353295881245,0.75331461429486,10.382866882801556,0.7654138289745526,3.6880991758015127,1.9557352278930569,2.623705763100056,16.793737828659786,0.14427247405262364,2020,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.844104679510195,1296.0469059999996,33,128.45094298537674,44.83582557133136,33
77,1,2000-2004,22.106853962307742,20,3.645916212161793,32.95237617162357,38.31786406667601,2.1816386131241456,4.858868347715953,19.395539113491022,1.4058454385847876,38.72976494325527,16.999254579211073,0.6912734837746408,2.132137759453921,7.751840357776267,0.8242122802517156,10.34774106880406,0.6847880528143704,3.7386655004791622,2.068346309997018,2.66629434237798,10.68817821051428,0.14214704189499505,2000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.10685396230774,835.1045779999997,20,127.77917253099085,46.850331184800076,20
