grid_cell,block_id,prev_block_id,temporal_beta_bray,temporal_beta_jaccard_prob,delta_corrected_richness,temporal_shift_cwm,temporal_shift_trait_volume,block_start,block_end,block_label,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio4,bio12,bio15,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built
89,5,4,0.05481380966772189,0.1039307774800351,3.2253801179623025,0.21569835619143576,0.01223696790130413,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,2,1,0.04485926360952219,0.08586661414007768,1.1648701080221002,0.07846763975238993,0.03722181034184713,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,3,2,0.042026262379695735,0.0806625780884247,1.6776571672082525,0.19211104785190655,0.013408188262850729,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,4,3,0.03864257500479344,0.07440976508134245,1.486343984889345,0.16068353576684105,0.058848926480794095,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,5,4,0.06575484989149068,0.12339582578148367,3.458667090847541,0.2009868100745022,0.0011111462092963098,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,2,1,0.04194717834247612,0.08051689992424671,1.1029727854862692,0.03456472455388774,0.03384776377901977,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,3,2,0.03771048901112102,0.0726801731512936,1.5686942661989143,0.2047742740008236,0.027610875616284725,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,4,3,0.03472253663582457,0.0671146812916964,1.35324381598641,0.10352912060069246,0.05098607999146321,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,5,4,0.060498907904576814,0.11409518190662893,3.190937860838826,0.28001446564283267,0.014465479856628383,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,2,1,0.04367335827909032,0.08369162235031657,1.2408057918594153,0.05316320928686945,0.034792297509343095,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,3,2,0.040893477203566286,0.07857379856665003,1.757403151788612,0.2010443822408523,0.016420225811135003,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,4,3,0.036117533277504624,0.069717058378996,1.4757770107562713,0.12070881897901893,0.05598032494704053,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,5,4,0.060971538936388216,0.11493529599768826,3.348164511753751,0.24634726293730003,0.0018510142712628852,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2,1,0.04456038832559878,0.08531893191360151,1.2508006649850678,0.06521911307019833,0.03488955810142347,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,3,2,0.04207510835212517,0.08075254463886095,1.7748784935528157,0.19679959453363777,0.013435180870239094,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,4,3,0.03726183024999575,0.07184652739224962,1.5122541327659391,0.13876842898468578,0.05785344255961822,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,5,4,0.06270023830262637,0.11800173942328829,3.419250787373759,0.22264641661651915,2.1633797774578412e-4,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2,1,0.044703303528150884,0.08558085989999198,1.1629495591074814,0.07471314688837367,0.03761103400136845,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,3,2,0.04163055544102357,0.0799334374813866,1.6699930755639727,0.19501971074122446,0.014826605520019687,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,4,3,0.03840050352426282,0.0739608723107007,1.4744817895617643,0.15504458976710914,0.05789364945706432,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,5,4,0.0653999439512471,0.12277069155588372,3.4438053365601533,0.21307115451910988,0.0023258392057161625,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,2,1,0.04496386079397566,0.08605821211809483,1.1361968766962924,0.08124000633012399,0.0377658699009733,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,3,2,0.041990065412656874,0.08059590356272217,1.6505155536511857,0.19365743671265123,0.013041331156978142,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,4,3,0.03906527992717363,0.07519311958900587,1.4699816154195275,0.16718048742265007,0.05796267682399492,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,5,4,0.0667688959378611,0.12517968266999457,3.4686675020605406,0.20032969644108453,0.0017490555771890737,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,2,1,0.045804596118844375,0.08759685373124748,1.157342624547553,0.0894108091971388,0.0356090673482341,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,3,2,0.04386730440201729,0.08404766432865074,1.7255829971246364,0.1893112957249042,0.005939513583760547,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,4,3,0.0399637823529349,0.07685610408954102,1.5019536163469844,0.18697467934569414,0.057982178810845,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,5,4,0.06831591153445014,0.12789458772794304,3.564918638159753,0.15976453929761034,4.956119523524816e-4,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,2,1,0.044895144403980694,0.08593234382305304,1.1717707585533077,0.07590609519971776,0.036797223254770195,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,3,2,0.041971198848708834,0.08056114966533334,1.681678565577272,0.19386913487391105,0.014569033127609377,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,4,3,0.0385825416988701,0.07429845996786799,1.4867704104131612,0.15810067270878392,0.05821804262482466,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,5,4,0.06566514804790165,0.12323786354125943,3.4589819219113416,0.20797705409318515,0.0019429106459165624,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,2,1,0.03681043106987726,0.0710070615934929,1.3114117096742284,0.0072538250387146645,0.04305070186885729,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,3,2,0.040060955644289534,0.07703578415646373,2.064474738397145,0.24739488368736262,0.02017402392037737,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,4,3,0.028889923218672644,0.05615746168121982,1.4128890741668414,0.08359873826523566,0.043462021209610846,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,5,4,0.04755497235850954,0.09079231851946079,2.866180383275001,0.2605160780645391,0.014025116621055211,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,2,1,0.035424835468927184,0.06842570171283158,1.278083843708643,0.022477283617894913,0.04378696144712113,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,3,2,0.03925351133973604,0.07554174397569902,2.044240022664006,0.25604676371749113,0.02109643187398169,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,4,3,0.027685448070390285,0.053879225637324946,1.3615563331064138,0.07810257049788466,0.040139644506824945,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,5,4,0.046029577891201566,0.08800817656417992,2.7515486394139472,0.2724596117673113,0.0129816874465436,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2,1,0.03640162908298794,0.07024618267957816,1.2132270621302155,0.050925786588351896,0.037686599558457434,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3,2,0.0381772968613001,0.0735467765991813,1.9179579744976003,0.2730601181534504,0.0069916869283106475,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4,3,0.028040072833088292,0.0545505444273493,1.3181306131815589,0.04443317916724823,0.04231169440567939,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,5,4,0.047864880932799704,0.09135697131139808,2.7726190258495578,0.3428003165383889,0.00957552889248836,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,2,1,0.041959227002533385,0.08053909580174234,1.3247036674235133,0.034384984417057285,0.03460332193670257,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,3,2,0.04170375241344987,0.08006835401490953,1.9236566617700852,0.22132010369273358,7.816340173745218e-4,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,4,3,0.0336708085302611,0.06514803020922366,1.4996990385593705,0.10405306328883317,0.05300058282873632,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,5,4,0.05616259675638447,0.10635217897105487,3.1969059643897246,0.2614747038714738,0.005624330958420076,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,2,1,0.042413235558797883,0.0813750902463587,1.3535017973514023,0.05008004746691352,0.035960576378284426,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,3,2,0.043373816360230404,0.08314146987421678,1.9991452014440654,0.21529347347866967,0.010095530880423809,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,4,3,0.03441025584742669,0.06653115754200756,1.5450466404080565,0.13103157968754495,0.05406364410524578,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,5,4,0.05700720154697795,0.10786530397057914,3.267407439262527,0.21294629679627522,0.01107570095782906,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,2,1,0.041209921996530625,0.07915775892244703,1.271956692472834,0.019342981165811228,0.03815943028947455,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,3,2,0.04358331939407493,0.08352628598812839,1.9009775394377648,0.25084073403944446,0.004815423025222865,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,4,3,0.03338353136837398,0.06461014783962826,1.4890871657974074,0.12375345892077906,0.04742876135253926,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,5,4,0.05909114831884217,0.11158840938788173,3.141909762838928,0.24394224063674752,0.010067793948159487,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,2,1,0.035720186608276604,0.06897651908330793,1.345904497770075,0.02166292810469802,0.03937817156618406,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,3,2,0.039204753477103435,0.0754514514024831,2.1308690735992855,0.21554613940569475,0.019647276328349284,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,4,3,0.027350544475686377,0.053244814290033804,1.3989888578180043,0.09925319940117965,0.03336602645109954,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,5,4,0.0449032549861007,0.08594720089506835,2.8609407995038865,0.17219273671049218,0.0027840635149833926,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,2,1,0.034484762064616384,0.06667041087350967,1.3738410708299291,0.006358239672389938,0.044473413887872404,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,3,2,0.037276053297231174,0.07187296608022609,2.167800292803129,0.2166889645587545,0.02373797513755549,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,4,3,0.02544501771208673,0.0496272686932705,1.2953194352596995,0.08084870751693535,0.03170362287014972,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,5,4,0.040913135347979634,0.07861008562314276,2.736133572527656,0.20331690320418805,0.013854737738627332,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,2,1,0.040844776443355456,0.07848389571195191,1.2227319006520574,0.03133599886517812,0.029741262726915352,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,3,2,0.04339744949141369,0.08318488704868321,1.8897367905838962,0.22662300766138313,0.0040295359688584664,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,4,3,0.03310259399295349,0.06408384643583465,1.509097903208307,0.12083001528599079,0.041894739977813567,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,5,4,0.059367501764258604,0.11208103262633318,3.1597555160683157,0.1900847956499188,0.027889752624847164,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2,1,0.04000159963683667,0.07692603482687932,1.2641984115046903,0.026420629526221505,0.04580288499535623,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,3,2,0.04278990342458103,0.08206811992340268,1.8770356987034553,0.2714048821348716,0.011943576126120625,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,4,3,0.03226088132498734,0.06250528700376223,1.4362399972908015,0.11567899397738507,0.04810523906465369,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,5,4,0.05705809475047444,0.10795640283884966,3.0391189340878313,0.2781415014632627,3.614340168849317e-4,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,2,1,0.04264494824970724,0.08180147675638871,1.3294117017151947,0.03397793923147015,0.029232339615000935,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,3,2,0.04227986308656332,0.08112957869368698,1.939120303907071,0.22014075778055006,0.006090530984260267,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,4,3,0.034499182270065584,0.06669736015520422,1.5272887303944032,0.10589541605678482,0.05116613646376167,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,5,4,0.05725131347126006,0.10830218462115204,3.253398199392997,0.25840691612938316,0.0050812663334181,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,2,1,0.041588728744989034,0.07985633407362114,1.294555155494514,0.017575299628176912,0.02692993892921769,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,3,2,0.041570390834009735,0.07982252798243095,1.9121198508293666,0.23128960846424923,0.007744403220054208,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,4,3,0.03355632329445356,0.06493371002267789,1.498875273477072,0.092424665473467,0.04849332556689023,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,5,4,0.05608641603446038,0.1062155808140427,3.1557162574371524,0.28140104329173854,0.004316951064708752,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2,1,0.04362188337250866,0.08359710363976458,1.219136807588697,0.03976439358269147,0.02845259884597473,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,3,2,0.04069109109632168,0.07820013343912724,1.7233898330743855,0.20768129222517215,0.024167808407160152,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,4,3,0.03603114467714366,0.06955610333195561,1.463244645296001,0.11661796244931222,0.05163943345262334,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,5,4,0.06173088673496898,0.11628349048939024,3.312639803673342,0.26916748163340515,0.008484868418383362,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,2,1,0.04601853307311222,0.08798798800995189,1.2437109866036558,0.07585852954848966,0.03260283846005185,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,3,2,0.04392379990040921,0.08415135262669471,1.7825732774543823,0.19863110406911316,0.013030719440194627,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,4,3,0.039172894614437646,0.07539244877816376,1.5406814152934345,0.16771669024370814,0.05693452378211816,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,5,4,0.06668985383011734,0.12504075779976098,3.5355294287903583,0.2014741463487664,0.002350474799181601,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,2,1,0.04673499769973234,0.08929671369054393,1.2225723357165208,0.08823441643422192,0.03317351885339148,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,3,2,0.045091685129312956,0.08629230482057326,1.809136362744642,0.1925886314890488,0.0056835827404153605,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,4,3,0.040435696947831584,0.07772839218502714,1.547913736650628,0.18964481943033779,0.05620251398884557,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,5,4,0.06874946316683328,0.1286540307830807,3.646208911768973,0.15721814997820321,8.879866098832068e-4,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,2,1,0.03999160771207304,0.07690755851396214,1.395241256206841,0.03043116868248028,0.042958063264215474,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,3,2,0.04220907780931535,0.08099925189298318,2.11113649461349,0.22823270250450778,0.01945044509118321,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,4,3,0.031634901458057293,0.06132964562045373,1.5018397177702205,0.1143020465474719,0.046984069980781085,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,5,4,0.05166571386105399,0.09825501236770395,3.1151141516049208,0.21871569890959383,0.012442747802999587,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2,1,0.03734598589916585,0.07200295061978701,1.3569179065358732,0.010007785607618398,0.044761839805533166,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,3,2,0.040754669187476715,0.07831753321711099,2.1175341513617667,0.2366432619197179,0.02273452968584877,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,4,3,0.029378290333978353,0.0570796773350386,1.4315347834215686,0.10566034910103886,0.040835684929408034,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,5,4,0.048103187631374555,0.09179093852406606,2.928641758269791,0.22534514491166055,0.012599117539700888,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2,1,0.03922682092248788,0.07549231819799906,1.3988592985252346,0.022176328016894488,0.045883829871792514,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,3,2,0.041419368589439176,0.07954407194392821,2.1103178910936577,0.23172890238476004,0.020823929829226318,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,4,3,0.030726063189074677,0.05962023138137773,1.4660898561665228,0.10652049935430533,0.04568007956366005,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,5,4,0.05016688571069477,0.09554078764680263,3.053921619216794,0.2318464575181119,0.013263132176074777,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,2,1,0.04070134049976183,0.07821906038905713,1.439815768194034,0.034188030983230894,0.048550770963547984,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,3,2,0.04164089745161449,0.07995250100776441,2.092992816814064,0.22358222611341783,0.02061052772915395,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,4,3,0.031737585276825846,0.06152259204225907,1.4753119961178243,0.11344965736159568,0.04903690680439787,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,5,4,0.0517240078315596,0.09836042050272087,3.1490391853824846,0.2303063022893821,0.015070260120858325,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2,1,0.03974156367570576,0.07644508032402042,1.4078647832846443,0.019255817678554357,0.04750360265813036,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,3,2,0.0410369442078197,0.07883859345461885,2.0823397157126315,0.23415629008195055,0.018286623081783082,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,4,3,0.030785062244096165,0.05973129291779722,1.4437155561009938,0.09645851509231097,0.04743630000912735,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,5,4,0.05050484632715455,0.0961534761190922,3.064992247395054,0.2563981531956313,0.012944596108719564,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,2,1,0.03881608000403224,0.07473138075390862,1.3472895590063878,0.016124800310894964,0.048160419509242436,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,3,2,0.04077139331192597,0.07834841267530235,2.0130593043294276,0.2564567284067487,0.017468780859572153,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,4,3,0.030511545677008964,0.05921631020051166,1.406421005812085,0.0891289092592856,0.047169043194892346,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,5,4,0.051094979799251684,0.09722238385918347,2.968845542009177,0.3019251862091051,0.01287671546560909,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,2,1,0.04243115408918485,0.08140806982358173,1.2702360106027726,0.026110334107117925,0.03453353555569527,2005,2009,2005-2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,3,2,0.04277394343637914,0.0820387653635094,1.8371591183765865,0.24253167564691705,0.006951107615122298,2010,2014,2010-2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,4,3,0.03448548416213527,0.06667176038737022,1.4763702524593008,0.11835304632999871,0.05081747328768693,2015,2019,2015-2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,5,4,0.060670412843100784,0.11440012299480506,3.1945749104681767,0.2805691162000289,0.008221269944638676,2020,2024,2020-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
