grid_cell,richness_trend,shannon_trend,phylo_pd_trend,phylo_mpd_trend,trait_volume_trend,trait_dispersion_trend,trait_rao_q_trend,mean_corrected_richness,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built,landcover_shrubs,landcover_grassland,landcover_water,hfi_2000,hfi_2005,hfi_2010,hfi_2015,hfi_2020,hfi_2024,hfi_mean,hfi_sd,habitat_diversity_shannon,habitat_diversity_richness,habitat_diversity_evenness,habitat_dominance,habitat_diversity_simpson,natural_landcover_fraction,human_modified_fraction,mean_temporal_beta,mean_temporal_shift_cwm
812,3.677721138670269,0.024378600510088926,81.13714779999978,0.5852758734075284,0.002320361403270657,-0.010482866028793725,-1.605971676940408e-5,71.34217163514867,G00812,90.24011320475564,47.028391080479636,8965.397637250908,12.42576880455017,25.395639419555664,-3.0880708932876586,28.9,6.05,0,57.82619400024414,14.25,1.8,14.25,3,15.105647850036622,32.658163166046144,1160.187481689453,34.366399955749515,-11.8810124874115,46.247412490844724,25.206556129455567,4.456077086925506,1426.8,177.09456290503758,12896.467914438503,20921.33422459893,109283.31818181818,86.11416688598278,0.0010731500846614696,0.16434483785930426,0.007511346892451266,0.004047993404902342,0.0012304672913784171,6.574161597269645e-4,6.434818364663645,6.668839956216515,6.423140981930295,6.81261816693584,7.541777893217612,7.67246427482392,6.925609939631305,0.5494549542255143,0.38221524655368155,3,0.34790731042800904,0.9188194635741155,0.15339824187288997,0.007009026940669193,0.17185618475175551,0.04879909989874196,0.10435072659838096
813,3.7299131276291,0.02581858124365098,105.37684779999981,0.6795506773109002,0.0045480640643564526,-0.009147407752325384,3.8656149913047075e-5,70.89581489505368,G00813,90.82158165956677,46.83991145494528,725.7030641714495,12.626254177093506,26.065179061889648,-3.6702146410942076,28.25,5.35,0,59.64515266418457,14.9,2,14.9,3,15.353502321243287,32.11454887390137,1214.9752807617188,35.10673789978027,-12.700650072097778,47.80738773345947,25.19138126373291,4.033589613437653,1299.8,38.014678605424045,8039.4929971988795,12553.882352941177,49748.224089635856,24.893636718423757,5.715686247105409e-5,0.047271851897297386,0.002680533762788622,0.00710788670313934,8.059041437075419e-4,5.577668929515049e-4,3.437912849553747,3.4582275997724,3.4679777555675915,3.774221804181855,4.085817907248294,4.180145401259483,3.734050552930562,0.33434269516265325,0.6796395455384696,4,0.49025630097018946,0.8083269925707347,0.32945235717997834,0.00852871460226944,0.04995238566008601,0.04915028432710471,0.09645067701921671
845,3.97210781078399,0.01760442013298299,77.77328449999966,0.32383286453501564,-0.005267261068808866,-0.0102513969602805,-1.519359769194541e-4,89.75293478049056,G00845,120.03510788525112,47.0862193370112,7198.858072510716,8.077060401439667,21.004366238911945,-6.106114566326141,309.75,81.54166666666667,2.125,96.31205081939697,190.54166666666666,8.083333333333334,175.66666666666666,8.083333333333334,13.843153635660807,31.490708748499554,1095.0237935384114,28.74260401725769,-15.21901043256124,43.961614767710365,19.407933950424194,-6.106114566326141,1418.5,65.56642831311714,24536.316526610644,42847.92997198879,88243.81232492997,112.38896628129763,4.847494555355206e-6,0.12756015259837308,0.01194152506733013,0.01109479303884413,0.5020116884706962,0.004123681914119484,10.375628333346732,10.5089107211413,10.586628135640108,11.391295982092519,12.449849328279534,12.931140477993868,11.373908829749011,1.0906435938883805,0.6973839450056681,4,0.5030561795276295,0.7644032946494183,0.3773055636775373,0.5172350109182152,0.1395016776657032,0.04184246167283111,0.09409132836963444
846,3.825627109090349,0.016734630035383183,69.96740929999993,0.28103314333498186,-0.008408342500065311,-0.009546234824636134,-1.9588852156115916e-4,95.25342166068025,G00846,120.82340571407563,47.04853609489743,10000,8.136336970329285,21.16892499923706,-6.298479199409485,365.55,95.05,2.75,97.1269588470459,226.35,9.75,209.1,9.75,14.203178119659423,31.79882526397705,1109.2187438964843,28.78623743057251,-15.888525009155273,44.67476196289063,19.56778736114502,-6.298479199409485,1345.6,45.30411855333616,28909.44385026738,49879.978609625665,179039.79679144386,156.1514416122868,1.5021786507205e-4,0.31971724399068885,0.0047753921550002555,0.06354769062768761,0.37478665569910735,0.0017585294143386055,10.018078497297353,10.09636160237164,9.96572118786889,10.85758269503521,11.75778057443452,11.99974715931863,10.782545286054374,0.9122229998161507,0.9681863550631327,3,0.8812811990633224,0.4900864980124577,0.5780786035790654,0.4402430936062056,0.32449263614568913,0.038659862072024036,0.08885553350698247
847,3.8860698259280575,0.016619444462054205,80.44793559999994,0.2928147794804736,-0.006249152064221369,-0.009570501236562364,-1.627247598765431e-4,91.38898922045813,G00847,121.72172099819515,47.04853609489743,10000,8.671925822893778,21.784531195958454,-5.868786513805389,394.375,101.33333333333333,1.75,100.48466682434082,250,7.083333333333333,231.25,7.083333333333333,13.676513115564982,30.785766283671062,1116.1267852783203,29.280447959899902,-15.144260485967001,44.4247088432312,20.129770914713543,-5.868786513805389,1220.75,88.9471020130602,24629.10644257703,42811.08403361344,143802.1092436975,158.05219334137914,5.736888409749011e-4,0.16483637169467644,0.012918438709573885,0.004543914240878222,0.664606684795624,0.00687860361619495,10.036376273271507,10.194188615376731,10.192356090786527,11.119181499671445,12.201204457376608,13.185748132614556,11.154842511516227,1.29003297753737,0.6477900207790066,3,0.5896438875304658,0.7779021401916623,0.35732176063962173,0.6766028914936721,0.1777548104042503,0.040412406918604024,0.09107338614124597
848,3.8717893782205732,0.016569782001949005,77.64013999999996,0.33331489083282906,-0.004306729559412284,-0.008612415221596705,-1.1936156998491408e-4,89.96935758292817,G00848,122.62003628231469,47.04853609489743,9999.999999999975,9.015906190872192,22.21562080383301,-5.728702139854431,450.05,110.15,2.25,99.75187339782715,283.45,8.95,264.35,8.95,13.189762496948243,29.993673515319824,1128.0288696289062,29.497137546539307,-14.479212522506714,43.97634983062744,20.4068039894104,-5.728702139854431,1050.6,55.03721229170411,20228.708556149733,36638.66310160428,68389.25668449198,200.18604691536027,0.005663464070365433,0.13678270154213826,0.012042766887072131,8.125272452994098e-5,0.7282259041707542,0.0010357080634955957,13.563808505628533,13.744945985963119,13.858746912170083,14.129715424282242,14.806696544645991,16.054929855165376,14.359807204642555,0.936890897989107,0.5479828153910665,3,0.49879545408636133,0.8239417344622825,0.2969409479470647,0.7350063290291452,0.14882546842921038,0.0405386259625855,0.08691649196643209
849,3.811141287359512,0.016232823955379873,69.28758319999984,0.2628921468036772,-0.006075023833210872,-0.009439552145973001,-1.5386651942850537e-4,89.39697027971985,G00849,123.51835156643419,47.04853609489743,10000.00000000005,8.397779655456542,21.445925140380858,-6.30211455821991,482.7,116.25,2.8,99.81626434326172,305.05,10.95,283.5,10.95,13.306205129623413,30.46661949157715,1121.1700134277344,28.653362464904784,-15.02687497138977,43.68023738861084,19.635283184051513,-6.30211455821991,1094.75,182.89539000262016,22644.084033613446,40344.57142857143,58190.879551820726,212.9754950025101,0.0989127233856861,0.11683396521582991,0.02151356208983653,1.4161219923606868e-7,0.6124985512095571,0.007751067559197736,14.748413839913733,15.294776542563591,15.698054728735718,16.379521811002704,17.09170521565008,17.51562037282405,16.121348751781646,1.0676692435344197,0.8960554829153633,4,0.64636740078168,0.7142756857656211,0.4572302750728464,0.7191624837666402,0.13834752730566643,0.04042880263724483,0.09232809404285656
850,3.6161859913788343,0.01583578385175581,71.35614479999995,0.20361513012276128,-0.008006744211517923,-0.009995210043658142,-1.696650149099613e-4,89.00084042812736,G00850,124.41666685055372,47.04853609489743,10000,6.245725691318512,18.448081493377686,-7.262770960728328,478.9583333333333,122.58333333333333,1.875,105.96837584177653,308.625,9,300.3333333333333,9,13.080913186073303,31.74315921465556,1040.5868708292644,25.30597909291585,-15.894041776657104,41.20002110799154,16.897738019625347,-7.262770960728328,1485.125,248.37022024459338,27098.70320855615,46857.157754010695,86970.88502673797,363.43443019228744,0.4052948693306426,0.08766340950785251,0.021774618720448023,4.84749449115558e-6,0.4173253267170105,0.004534400873126684,10.376705768291943,10.929938086358092,10.628072597535548,11.055007287609369,11.407763724425966,11.745457673413906,11.023824189605804,0.5006661584658915,1.0577000495826772,4,0.7629693081404696,0.44557596929991555,0.6048813615003236,0.827159444415271,0.10943802822830054,0.039807685147393454,0.09898181725482816
851,3.67647201077118,0.016929639746740673,80.08253510000017,0.3074003602800267,-0.0051428955973822285,-0.011712327530083002,-1.3378574659861668e-4,77.8876648132538,G00851,125.31498213467323,47.04853609489743,10000,8.417819809913635,20.717748165130615,-5.261933374404907,419.85,119.6,1.3,110.59461898803711,275.35,7.05,270.4,7.05,13.457862424850465,32.350830745697024,1053.7017150878905,27.44691228866577,-14.150450038909913,41.59736232757568,19.066270732879637,-5.261933374404907,1060.1,196.68219088297323,27581.401069518717,48452.78877005348,161848.32352941178,415.5889138118155,0.13108132899686806,0.3551982573320032,0.10004349672357925,1.2930283244115387e-5,0.292488714591221,0.004177875808479271,20.026863728641985,21.128075347080767,21.52348897049226,22.384277695575392,24.34628634908592,24.754638984021412,22.360605179149626,1.8623173976042031,1.2877082125635273,4,0.928885126188696,0.40226184592140085,0.6935669068116539,0.4277608496798124,0.4552417540555825,0.045597093353846874,0.11027029962837091
854,3.446929666079604,0.016475475661537637,99.97237290000012,0.35604326351638765,-0.0040899357092244884,-0.010189224991785283,-9.56286584186009e-5,74.7720328597942,G00854,128.0099279870318,47.04853609489743,10000,13.180135869979859,26.291116619110106,-1.1912083476781845,435.05,139.3,3.7,125.83117713928223,316.15,13,316.15,13,11.387832307815552,27.741211128234863,1112.8379943847656,32.127049922943115,-8.92512493133545,41.05217533111572,26.291116619110106,-1.1912083476781845,29.15,6.853927034151567,31745.131652661064,54275.67787114846,528624.319327731,709.8971030898667,0.020329346431018427,0.7985261547488304,0.14330754901132786,0.0013948801761981449,0.00246550109780704,0.007673235320134568,26.050246865255684,27.53546476073288,27.471051689901092,28.96333509907485,30.319521374648875,31.978263299308274,28.719647181486945,2.1598396696966122,0.5881294848309797,3,0.5353385274289912,0.8200974512783167,0.3052720795213243,0.031862963025158175,0.9418337037601583,0.04547658907706614,0.10940238420328717
855,3.4259130753575633,0.0158540547172436,78.87468990000009,0.3265323528647123,-0.005819775249633355,-0.010117116505316501,-1.0861245194223682e-4,77.55921349724998,G00855,128.90824327115132,47.04853609489743,10000,13.019786516825357,26.33232609430949,-1.4992205053567886,455.9166666666667,152,3.7916666666666665,127.91335264841716,332.2916666666667,13.291666666666666,332.2916666666667,13.291666666666666,11.070185820261637,27.024110555648804,1130.2830708821614,31.77104139328003,-9.192354242006937,40.96339559555054,26.33232609430949,-1.4992205053567886,17.041666666666668,3.4196257952749955,32039.98395721925,55503.37967914438,500948.92245989305,738.1560309940206,0.032932287614689644,0.8103895317841081,0.12284152516172715,0.0010383006559759312,0.0029970697197529692,0.0030251416125307725,26.253594663620916,27.749648038547523,27.29831727677826,29.350838006356895,30.256402898405632,32.26426059839984,28.862176913684845,2.2020403254742873,0.5713446860371942,3,0.5200603451558489,0.8326856419836292,0.28953750190770555,0.03999279960294932,0.9332310569458353,0.043989983991137856,0.10650377117629685
856,3.4391082570993445,0.015315655907281112,78.35702979999999,0.30384889443393825,-0.007128285037857052,-0.00997558826098296,-1.1777715022592533e-4,79.1750867814147,G00856,129.80655855527084,47.04853609489743,10000,13.091898012161256,25.990806102752686,-1.2052458465099334,527,182.1,4.05,128.03354301452637,381.25,14.15,381.25,14.15,10.955249977111816,27.56891984939575,1101.5033874511719,31.375349617004396,-8.361549949645996,39.73689918518066,25.990806102752686,-1.2052458465099334,10.25,2.7886046312580213,31655.988732394366,55343.65915492958,466938.7126760563,730.6706077540134,0.01398541395933802,0.8053562528844513,0.1251513181278093,0.00122395425208163,0.0022126361684344123,0.010106949913357957,26.162655231786616,28.02332300669667,27.991833768858104,30.03450356604337,31.362911577103546,32.66155124726893,29.372796399626207,2.4185725453195843,0.5440755541330006,4,0.39246755190829735,0.8406320965974248,0.2759412984614661,0.02752895429321202,0.9305075710122607,0.0432109823208287,0.10393257411803808
857,3.5895756510588157,0.014963367500390791,79.40431480000039,0.25843122596710444,-0.009055525021984635,-0.01005133465186137,-1.7804675527484232e-4,86.47382001960861,G00857,130.70487383939036,47.04853609489743,10000,13.214932123819986,25.95697996351454,-1.0060283243656158,569.8333333333334,192.33333333333334,5,121.67046186659071,394.44444444444446,17.72222222222222,394.44444444444446,17.72222222222222,10.440700478023953,26.88070445590549,1091.413330078125,31.081676907009548,-7.732580396864149,38.81425688001845,25.95697996351454,-1.0060283243656158,5.111111111111111,2.0259751142101163,33420.19161676647,56135.73053892216,455476.06886227545,503.65851335613985,0.001046396672686001,0.6558974059514233,0.10955066691930197,0.0015118194077837941,0.0012009910669323884,0.12954669022098914,22.565094672251593,24.151685160989082,24.24721610967969,26.017700423617192,27.975655218688118,29.25480083478563,25.702025403335217,2.539748644317802,0.793070888035081,3,0.7218842317853111,0.7297852667921118,0.43177346875560785,0.13330589736839132,0.7654480728707252,0.041377662836466364,0.09878749746278177
858,3.6084422868551083,0.01449432654296084,100.11444010000004,0.24274975330400167,-0.00962609738406548,-0.008676187232719831,-2.2574692404253767e-4,94.8741835219192,G00858,131.60318912350988,47.04853609489743,10000,13.020196533203125,25.60263328552246,-0.992848527431488,596.3,193.1,5.8,116.57415618896485,399.7,19.9,399.7,19.9,9.840228748321532,25.968103218078614,1077.3340698242187,30.547390747070313,-7.331406116485596,37.87879676818848,25.60263328552246,-0.992848527431488,2.8,2.1499353995462798,33837.24683544304,54573.759493670885,439484.35443037975,334.387508290349,0.0019856069520252165,0.4241508568484372,0.07138084065824926,0.001205963844571231,0.0033673632223813095,0.22573284802046448,18.945714457629958,19.96160174190883,19.769800798989817,21.209243410975606,23.054232072046233,24.934309451031268,21.312483655430285,2.278961033630502,0.9570881682869365,3,0.8711791941151974,0.582766108497816,0.5545418284679633,0.23229178203944223,0.49553169750668646,0.03764642851269565,0.08694910118601062
859,3.665161743521327,0.014861707025143252,76.77991470000026,0.24640481655066576,-0.008839546318278704,-0.00996229953910731,-1.9368166706609753e-4,87.41673564162589,G00859,132.5015044076294,47.04853609489743,10000,12.263617706298827,24.11733207702637,-0.5887202262878418,607.4,171.6,7.8,103.54322662353516,378.4,26,378.4,26,8.806729793548584,25.02122383117676,1005.7929443359375,29.13866081237793,-6.038720226287841,35.17738037109375,24.11733207702637,-0.5887202262878418,40,55.641710972974224,32154.96,55135.8,413969.56,394.6767089167107,0.04889525302916832,0.4846705694403969,0.1114530061140728,3.6155063381683466e-4,0.02011534822353888,0.16328354460499295,30.177727235486806,32.56295911591828,32.388820435138456,34.128354345049175,35.41312237713475,36.52190766435989,33.5321485288479,2.294813854888587,1.1641981078245023,5,0.7233569551395611,0.5848005443523011,0.5970382963964384,0.232655696491517,0.5961235755544697,0.0410480711098877,0.09669293913737004
860,3.5704309049488008,0.015081525664523645,77.57197100000006,0.2717695655675531,-0.008170842316469971,-0.00963071703223546,-1.5423874132198281e-4,85.93280274811754,G00860,133.39981969174895,47.04853609489743,10000,11.860629929436577,23.443212933010525,-0.9543446236186557,587.3333333333334,162.88888888888889,7.444444444444445,102.42381371392145,365.44444444444446,26.444444444444443,361,26.444444444444443,8.242993513743082,24.162403954399956,995.6269802517361,28.043730841742622,-6.041210227542454,34.08494101630317,23.215218861897785,-0.9543446236186557,81.88888888888889,34.71110933276422,29871.157575757577,52543.242424242424,267667.20606060605,524.7344632936432,0.14956774115705612,0.4848545956093614,0.09386736333916233,2.2037270229656434e-4,0.09934658777010552,0.03402888438892436,25.18296102877973,27.446607612964034,28.223155502931753,30.10877187717814,31.138033529683746,31.963457454334606,29.010497834312,2.536465379015206,1.2477754555988976,5,0.7752864810496309,0.5625510236721493,0.6267152687481923,0.28316358601838254,0.5787219589485237,0.04115603834847143,0.09660449062311037
861,3.583275222404441,0.01573296235147319,89.39612110000004,0.31398705587906683,-0.00518436243732731,-0.011947601836849318,-1.3405566629052636e-4,70.88778545200972,G00861,133.97661507066962,47.09988953712776,2601.592007316766,12.126487731933594,23.347917556762695,-0.06279754638671875,683,176,11,96.6021957397461,415,39,415,39,6.837202548980713,21.226484298706055,961.501953125,27.708036422729492,-4.502678394317627,32.210716247558594,23.347917556762695,0.9877976179122925,64,NA,33334.17857142857,55677.75,402720.9285714286,271.2183490350791,0.20846231247362615,0.13063498473609406,0.2775385887728155,1.2072072129811275e-4,0.028188438482317137,0.18249099073038488,37.726935295560466,39.42130991807625,39.77401074082104,40.520232061129896,40.422444574156806,40.9215996357932,39.79775537092294,1.1494177544446584,1.4549574207286469,5,0.9040158737954554,0.3354199922721411,0.7492920924702027,0.4192624624076263,0.4081735735089096,0.04673305240236868,0.10151693305700431
876,3.556261275029248,0.02315486801407338,75.8081878999998,0.35696452160489867,1.387506492287163e-4,-0.011386658456839779,-5.1347027308665e-5,67.74594298958878,G00876,83.11049774530622,46.42516013734052,9614.992420113302,-5.440414154529572,6.31221333026886,-17.881404953002928,106.96,35.48,0,123.74572509765625,83.28,0.16,83.28,0.2,14.568123397827149,35.45167068481445,984.9485107421875,14.43901008605957,-26.59657989501953,41.03559036254883,6.31221333026886,-16.159531631469726,4441.08,799.7900724565166,13306.342245989305,21989.83957219251,19463.45989304813,28.369312150956198,1.1843238288239262e-7,1.3991171470246013e-4,9.840654526358824e-6,3.5422050135316847e-6,0.04896450262215841,0.002154414295865919,0.475328757444393,0.4801730279727681,0.476281214790934,0.5086335197754306,0.5194862537527035,0.5194862537527035,0.49656483791482214,0.021575558411469357,0.195612493438657,2,0.28220917421987535,0.9549888349937918,0.08622323702300683,0.05112257755542074,1.4975236922881895e-4,0.04791443670755416,0.1164739023463042
877,3.903722976758269,0.023726390178834836,71.19498749999968,0.5346707254253767,0.0028484449837384304,-0.010641967220932715,-1.5709167802160647e-5,73.71728597533333,G00877,83.99247906517525,46.432929570401384,10000,-6.271273247400919,5.316008289655049,-18.332589022318523,126.6,41.53333333333333,0,126.33489049275717,98.56666666666666,0.03333333333333333,98.56666666666666,0.06666666666666667,14.75415070851644,36.2573294321696,964.1880065917969,13.451691595713298,-27.222508430480957,40.6742005666097,5.316008289655049,-16.86082369486491,4621.266666666666,267.20003269323223,12182.689075630253,20169.302521008405,6462.518207282913,29.05656818406318,0,0,0,0,0.021934405603055516,0.0056167355022857515,0.19624573905300852,0.19624573905300852,0.19624573905300852,0.19624573905300852,0.19558306947123744,0.19558306947123744,0.19602484919241817,3.4220110056501713e-4,0.5057150862876882,2,0.7295926470899821,0.7961341970987601,0.32460907461734534,0.027551141105341268,0,0.04901059781248566,0.1036575426227053
878,4.008285309332885,0.02269948718772266,100.49337989999992,0.4790539911147776,0.0016915674763675825,-0.011215796566630564,-5.2163680295966785e-5,77.44888494294473,G00878,84.89079434929477,46.432929570401384,10000,-6.737668800354004,4.615628347396851,-18.496018371582032,145.12,47,0.12,126.43851318359376,111.84,0.4,111.84,0.44,14.210312614440918,35.94342041015625,944.1670922851563,12.348450012207032,-27.16231002807617,39.51075973510742,4.615628347396851,-17.014986724853514,4680.68,225.16858869152534,15795.139037433155,26468.069518716577,21339.33155080214,32.520050696489456,3.229974313622259e-8,0,0,0,0.05328677868646169,0.009547792812839054,0.137114101488433,0.137114101488433,0.137114101488433,0.137114101488433,0.14222531770575075,0.13843923157614096,0.13818682587260397,0.0020482224167873556,0.4260866199836947,2,0.6147130536396166,0.8480482960771454,0.25772492341474806,0.06283460379904389,0,0.048137303291653,0.10444093840718764
879,3.9968239295300227,0.023007216570028955,117.3346977999998,0.5163272639210047,0.0024996194607011723,-0.010737339144985083,-2.837686463528444e-5,76.34260562332426,G00879,85.7891096334143,46.432929570401384,10000,-6.10546038945516,5.207631961504618,-17.768568166097005,151.7,48.3,0.03333333333333333,125.60854670206706,116.23333333333333,0.26666666666666666,116.23333333333333,0.26666666666666666,14.178043047587076,36.02138398488363,938.3003316243489,12.809650103251139,-26.5308500289917,39.34049987792969,5.207631961504618,-16.42175397872925,4577.7,209.82688266677164,13638.749253731343,22614.26567164179,8770.367164179104,30.38313219880766,0,0,0,1.399655535902979e-7,0.055491429822835954,0.09676557924172156,0.049705460343752145,0.049705460343752145,0.049705460343752145,0.049705460343752145,0.049705460343752145,0.049705460343752145,0.049705460343752145,0,0.6559537391206971,2,0.9463412064820026,0.6355404646555199,0.4632582349542701,0.15225714903011112,0,0.04844295081443427,0.10238430104005963
881,3.9889177631494506,0.022550161464729098,95.38707540000009,0.4542960652643008,0.0012002908309113654,-0.01151610367482829,-6.536394990057368e-5,77.69272840359116,G00881,87.58574020165334,46.432929570401384,10000,-4.366790418624878,7.028204984664917,-16.202465019226075,138.8,41.52,0.32,117.91974334716797,102.84,2.12,102.84,2.44,14.126870803833008,35.82572448730469,947.917763671875,14.4000199508667,-25.020439910888673,39.420460052490235,7.028204984664917,-14.533114891052247,4246.64,249.72199208987047,17086.122994652407,27898.486631016043,58984.74331550802,42.2416891786957,2.627045685775048e-6,1.0396210133448089e-4,7.536606105087801e-8,0.004405071047031179,0.1288419035655547,0.016574644701090695,0.980439119314301,0.9712106989145232,0.9724791838822624,0.9810116908155755,0.9896003223769017,0.9896003223769017,0.9807235562800775,0.007952634910075241,0.4825992288667811,3,0.4392807488544069,0.8593568890205635,0.24842059193342547,0.14982424635936234,1.0403746739553176e-4,0.047976595315267025,0.10623889458077534
882,4.022436013390757,0.022037473679522007,106.08366489999993,0.4267576756921535,5.066722580907219e-4,-0.011660397533360355,-8.035730300737657e-5,79.3843690513303,G00882,88.48405548577286,46.432929570401384,10000,-5.446399001280467,5.681073602040609,-16.769665304819743,148.76666666666668,43.3,0.7,115.48905715942382,107.96666666666667,2.7,107.96666666666667,3,13.732010555267333,35.79064572652181,917.7425699869792,12.88695837656657,-25.4560666402181,38.34302520751953,5.681073602040609,-15.52562074661255,4429.2,233.33037108136077,18706.803921568626,31332.546218487394,36124.509803921566,47.40563446203664,1.7387523853821832e-7,3.8035210199411e-7,2.195174963439907e-6,4.772875433636093e-5,0.08797012604390618,0.0024713105890195406,0.7244154861537555,0.7122717473893653,0.7192221124097421,0.728304304463561,0.7393590975817262,0.7380964713479099,0.72694486989101,0.01059866610211459,0.1301205705473783,2,0.1877243018463452,0.9721324413178332,0.05421241588516246,0.09048933926250062,2.575527065434017e-6,0.047449282909185576,0.10632687317634688
883,3.698327811819112,0.024733639290752594,89.13297819999974,0.5384944942647829,0.0026006948607714257,-0.010331421403586047,3.922500576824483e-6,68.74434893392586,G00883,89.38237076989238,46.432929570401384,10000,-0.7670929223299027,10.760569972991943,-12.699061584472656,83.8,23.76,0.2,107.07283325195313,61.2,2.04,61.2,2.4,15.582744331359864,37.930641632080075,957.4506811523438,18.811060104370117,-22.25115982055664,41.062219848632814,10.760569972991943,-10.21738660812378,3628.72,421.734663819168,9478.564171122995,15419.930481283422,8447.727272727272,25.109806311084988,0,1.693583118146991e-5,2.0879629684132756e-4,1.501830323609632e-4,0.04571346901704098,1.5255167924463968e-4,1.4352696480619287,1.4476043440808242,1.4501557577557844,1.4636357821910184,1.4893222615007615,1.5218246285118004,1.4679687370170196,0.032175909318660906,0.07610435948593527,1,0,0.9885716973167726,0.022684045854403867,0.046016203728646586,2.2573212802279747e-4,0.04952303477944673,0.10641296157739302
884,3.8451827609909235,0.024682609176539524,65.11748489999978,0.5536056995200265,0.002052351910596406,-0.011146368370450528,-3.887535639332099e-5,73.63555938008173,G00884,90.2806860540119,46.432929570401384,10000,2.8750840010121466,15.061054134368897,-10.048493067423502,38.333333333333336,10.233333333333333,0.2,86.58350499471028,27.166666666666668,1.9,27.166666666666668,2.3,16.29550968805949,37.3084971110026,1024.7347045898437,23.37898317972819,-20.296691767374675,43.67567520141601,15.061054134368897,-5.676188896099727,2934.1,205.2284429437193,14931.411764705883,23858.795518207284,75201.67787114847,29.373113839391955,1.2166236064285095e-6,0.00676613911750177,3.9472437696324604e-4,0.032139136560060885,0.03987606590261177,0.0032496016342978577,1.5840219759968075,1.5404187887811531,1.5629641667746965,1.7016337181872034,1.7523976711697065,1.798146212024232,1.6565970888222996,0.10841943768083831,1.0769497613450132,4,0.7768550399895017,0.4837749998966338,0.6056158866236846,0.07526602072057695,0.007160863494465016,0.04926988447260425,0.10608879009681241
885,3.7867146938279297,0.026168604252984354,112.22197939999964,0.6847198818611626,0.004650848353035881,-0.00924242255228749,3.9188368825134914e-5,71.24852114859003,G00885,90.85298257785247,46.45790096260353,2664.4670672390853,4.395932502746582,16.951945152282715,-8.921464920043945,28.08,7.52,0,78.34710540771485,19.56,1.76,19.56,2.04,16.27261154174805,36.421458129882815,1055.1802001953124,25.37352005004883,-19.285679931640626,44.65919952392578,16.951945152282715,-3.8099866580963133,2719.68,46.144447119886486,8655.635135135135,13635.262162162162,13829.313513513514,15.556954083314976,1.1778639193652736e-5,0.0010574720020068446,2.2964039692112938e-4,0.006385508197300819,0.004631675297573436,0.008755975465183797,1.0408868050338946,1.037857804914639,1.043918207837347,1.0657505268800689,1.1323081956909542,1.2382109734311026,1.0931554189646677,0.07942193525541708,1.2633089776034978,5,0.7849380009278395,0.4155255642398431,0.6845597131792254,0.019784937599251706,0.001287112398927974,0.04966420750056155,0.0975143730226451
916,3.512796092644686,0.014063440637506856,73.59873599999987,0.24071683872688193,-0.007848088314469117,-0.0077054013780399454,-1.7237549097241862e-4,93.7021769180992,G00916,119.00873357391136,46.397846166082076,8800.93044968545,11.795886039733887,22.869452381134032,-0.12514486201107503,714.85,179.75,11.1,94.20839767456054,426.45,40.55,426.45,40.75,7.025877618789673,21.72818031311035,944.6918792724609,27.111483764648437,-5.201871371269226,32.31335506439209,22.869452381134032,0.36686815358698366,72.9,45.758979561680746,30574.92700729927,53184.01824817518,285598.6131386861,551.986270760571,0.20807953563860437,0.47995137877352434,0.05660513261532495,2.581211247720473e-4,0.08806888773983992,0.050269257125232794,23.680629558469278,25.18265623235779,25.786571096148247,27.660926981195495,28.345480302973588,29.579031320256362,26.705882581900124,2.198767024486481,1.243480303750822,5,0.7726177531571833,0.5434033285466134,0.6319215424262283,0.34667580162844913,0.5365565113888493,0.03745316309328438,0.08471854649623138
917,3.521430887232182,0.01404044042486439,76.194415,0.2432674939367237,-0.007899278320884032,-0.00769387262282732,-1.7606719410324419e-4,93.83582987156943,G00917,119.95010177131829,46.41015562645002,9154.404935100943,11.738100210825602,22.59879271189372,0.6081612128764391,716.8333333333334,179.33333333333334,11,92.70205942789714,425.3333333333333,42.333333333333336,425.3333333333333,42.5,6.411042928695679,20.510684331258137,906.9884033203125,26.617660522460938,-4.636861483256022,31.25452168782552,22.59879271189372,1.2216028173764546,59.333333333333336,31.696477196475108,30928.37373737374,53609.79797979798,372115.8181818182,542.684205744502,0.15104904210855744,0.48650652221152385,0.06081599124094954,1.880987477152095e-4,0.043244510024155386,0.12185338991671686,26.361785626923556,28.054140533353948,29.22189455612747,30.51284492727111,32.4310980639765,33.00988842706976,29.931942022453725,2.56254973414529,1.2431477870792316,5,0.7724111489328006,0.563309519864295,0.6247221807408045,0.3163350407971449,0.5473225134524734,0.037489293219175414,0.08459651152607915
