grid_cell,block_id,prev_block_id,temporal_beta_bray,temporal_beta_jaccard_prob,delta_corrected_richness,temporal_shift_cwm,temporal_shift_trait_volume,block_start,block_end,block_label,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built,landcover_shrubs,landcover_grassland,landcover_water,hfi_2000,hfi_2005,hfi_2010,hfi_2015,hfi_2020,hfi_2024,hfi_mean,hfi_sd,habitat_diversity_shannon,habitat_diversity_richness,habitat_diversity_evenness,habitat_dominance,habitat_diversity_simpson,natural_landcover_fraction,human_modified_fraction
277,2,1,0.03293592290353133,0.06377147347330203,2.5154730153142566,0.03313770613370801,0.0038291360796958163,2005,2009,2005-2009,G00277,126.70987310416244,51.494570334539254,207.70376182792654,5.897110915184021,21.942829132080078,-11.471137380599975,405.65,136.1,1.15,125.27639884948731,300.9,4.95,300.9,4.95,13.06169056892395,27.01930503845215,1359.063739013672,28.562674903869627,-19.783787631988524,48.34646205902099,21.942829132080078,-11.471137380599975,241.95,58.74250232112493,27715.365079365078,49308.98095238095,156692.30476190476,315.02647105002694,0.01605411797434811,0.4425477220024705,0.015739571135843337,4.069200803692369e-6,0.49784421281382624,0.006567787518517725,11.722566198295944,11.887402601329857,11.818395987734547,12.008033292637554,13.144908321793613,12.893322839864808,12.245771540276055,0.6114100262598201,0.8702021645856765,4,0.6277181737092985,0.5086492033607096,0.5362613541173776,0.5204701875074957,0.45828729313831384
277,3,2,0.031521666426974265,0.061116828570669246,2.665667059673268,0.05718830284682465,0.014469113611239592,2010,2014,2010-2014,G00277,126.70987310416244,51.494570334539254,207.70376182792654,5.897110915184021,21.942829132080078,-11.471137380599975,405.65,136.1,1.15,125.27639884948731,300.9,4.95,300.9,4.95,13.06169056892395,27.01930503845215,1359.063739013672,28.562674903869627,-19.783787631988524,48.34646205902099,21.942829132080078,-11.471137380599975,241.95,58.74250232112493,27715.365079365078,49308.98095238095,156692.30476190476,315.02647105002694,0.01605411797434811,0.4425477220024705,0.015739571135843337,4.069200803692369e-6,0.49784421281382624,0.006567787518517725,11.722566198295944,11.887402601329857,11.818395987734547,12.008033292637554,13.144908321793613,12.893322839864808,12.245771540276055,0.6114100262598201,0.8702021645856765,4,0.6277181737092985,0.5086492033607096,0.5362613541173776,0.5204701875074957,0.45828729313831384
277,4,3,0.027752258005757677,0.05400573492216565,1.2031310555680221,0.1465813101779999,0.007183424531407745,2015,2019,2015-2019,G00277,126.70987310416244,51.494570334539254,207.70376182792654,5.897110915184021,21.942829132080078,-11.471137380599975,405.65,136.1,1.15,125.27639884948731,300.9,4.95,300.9,4.95,13.06169056892395,27.01930503845215,1359.063739013672,28.562674903869627,-19.783787631988524,48.34646205902099,21.942829132080078,-11.471137380599975,241.95,58.74250232112493,27715.365079365078,49308.98095238095,156692.30476190476,315.02647105002694,0.01605411797434811,0.4425477220024705,0.015739571135843337,4.069200803692369e-6,0.49784421281382624,0.006567787518517725,11.722566198295944,11.887402601329857,11.818395987734547,12.008033292637554,13.144908321793613,12.893322839864808,12.245771540276055,0.6114100262598201,0.8702021645856765,4,0.6277181737092985,0.5086492033607096,0.5362613541173776,0.5204701875074957,0.45828729313831384
277,5,4,0.04046414835856205,0.07778095655174355,7.006590831814179,0.11036392179918299,0.011687347596588404,2020,2024,2020-2024,G00277,126.70987310416244,51.494570334539254,207.70376182792654,5.897110915184021,21.942829132080078,-11.471137380599975,405.65,136.1,1.15,125.27639884948731,300.9,4.95,300.9,4.95,13.06169056892395,27.01930503845215,1359.063739013672,28.562674903869627,-19.783787631988524,48.34646205902099,21.942829132080078,-11.471137380599975,241.95,58.74250232112493,27715.365079365078,49308.98095238095,156692.30476190476,315.02647105002694,0.01605411797434811,0.4425477220024705,0.015739571135843337,4.069200803692369e-6,0.49784421281382624,0.006567787518517725,11.722566198295944,11.887402601329857,11.818395987734547,12.008033292637554,13.144908321793613,12.893322839864808,12.245771540276055,0.6114100262598201,0.8702021645856765,4,0.6277181737092985,0.5086492033607096,0.5362613541173776,0.5204701875074957,0.45828729313831384
341,2,1,0.04124240731479236,0.0792176865349733,2.5223644959745855,0.05544092438203925,0.011767163706050354,2005,2009,2005-2009,G00341,120.05288481088691,51.1289574617765,6862.295236062493,6.4186140418052675,22.099960613250733,-11.642970895767212,204.3,29.35,6.45,46.88212928771973,83.25,21.65,75.35,21.95,11.390176010131835,23.744575691223144,1377.8404052734375,29.569062614440917,-18.60771236419678,48.17677478790283,20.250146055221556,-9.71701877117157,997.05,392.0094621575513,29412.82424242424,49014.736363636366,349322.9121212121,171.8842761466913,0.026516346154551392,0.16891835239419678,0.09664180926843476,0.045521284439188216,0.285831612140229,0.012408024665014209,17.890827802448023,18.30685872793289,19.54030479144245,21.183729665263836,24.12993545529482,23.748742056505915,20.80006641648132,2.6906009208996235,1.3959980015405689,6,0.7791213193040959,0.4495356817261714,0.6969941031521683,0.3702772673989828,0.2655601616626315
341,3,2,0.037083334485026404,0.07151466666551165,2.469837968105864,0.08317253900994799,0.004789200367526725,2010,2014,2010-2014,G00341,120.05288481088691,51.1289574617765,6862.295236062493,6.4186140418052675,22.099960613250733,-11.642970895767212,204.3,29.35,6.45,46.88212928771973,83.25,21.65,75.35,21.95,11.390176010131835,23.744575691223144,1377.8404052734375,29.569062614440917,-18.60771236419678,48.17677478790283,20.250146055221556,-9.71701877117157,997.05,392.0094621575513,29412.82424242424,49014.736363636366,349322.9121212121,171.8842761466913,0.026516346154551392,0.16891835239419678,0.09664180926843476,0.045521284439188216,0.285831612140229,0.012408024665014209,17.890827802448023,18.30685872793289,19.54030479144245,21.183729665263836,24.12993545529482,23.748742056505915,20.80006641648132,2.6906009208996235,1.3959980015405689,6,0.7791213193040959,0.4495356817261714,0.6969941031521683,0.3702772673989828,0.2655601616626315
341,4,3,0.034646072771625555,0.06697183449179944,1.74184337368159,0.15005049183975222,0.014304280482889675,2015,2019,2015-2019,G00341,120.05288481088691,51.1289574617765,6862.295236062493,6.4186140418052675,22.099960613250733,-11.642970895767212,204.3,29.35,6.45,46.88212928771973,83.25,21.65,75.35,21.95,11.390176010131835,23.744575691223144,1377.8404052734375,29.569062614440917,-18.60771236419678,48.17677478790283,20.250146055221556,-9.71701877117157,997.05,392.0094621575513,29412.82424242424,49014.736363636366,349322.9121212121,171.8842761466913,0.026516346154551392,0.16891835239419678,0.09664180926843476,0.045521284439188216,0.285831612140229,0.012408024665014209,17.890827802448023,18.30685872793289,19.54030479144245,21.183729665263836,24.12993545529482,23.748742056505915,20.80006641648132,2.6906009208996235,1.3959980015405689,6,0.7791213193040959,0.4495356817261714,0.6969941031521683,0.3702772673989828,0.2655601616626315
341,5,4,0.051808820810363046,0.09851375988736633,7.507552593652292,0.14515956970877866,0.011574153001458143,2020,2024,2020-2024,G00341,120.05288481088691,51.1289574617765,6862.295236062493,6.4186140418052675,22.099960613250733,-11.642970895767212,204.3,29.35,6.45,46.88212928771973,83.25,21.65,75.35,21.95,11.390176010131835,23.744575691223144,1377.8404052734375,29.569062614440917,-18.60771236419678,48.17677478790283,20.250146055221556,-9.71701877117157,997.05,392.0094621575513,29412.82424242424,49014.736363636366,349322.9121212121,171.8842761466913,0.026516346154551392,0.16891835239419678,0.09664180926843476,0.045521284439188216,0.285831612140229,0.012408024665014209,17.890827802448023,18.30685872793289,19.54030479144245,21.183729665263836,24.12993545529482,23.748742056505915,20.80006641648132,2.6906009208996235,1.3959980015405689,6,0.7791213193040959,0.4495356817261714,0.6969941031521683,0.3702772673989828,0.2655601616626315
342,2,1,0.03596647639195448,0.06943559895338969,2.3497690998401026,0.07294185842903622,0.005058983349737867,2005,2009,2005-2009,G00342,120.82340571407563,51.1620009602833,10000,0.8814119001229604,14.527024328708649,-13.774996678034464,249.45833333333334,44.333333333333336,4.375,63.499556382497154,118.33333333333333,15.541666666666666,116.54166666666667,15.541666666666666,11.771511197090149,27.708376169204712,1159.3473256429036,21.787750005722046,-21.114052136739094,42.90180206298828,13.666527807712555,-13.277015745639801,2142.125,964.0455659671225,28137.679365079366,46250.52380952381,202912.39365079365,128.72808550743827,0.04805656457656567,0.0698291547967214,0.005894408834306146,0.001125344254031374,0.47626716516669704,0.003023801050032164,7.27486805159224,7.173676425095073,7.331959648388034,7.894623451180762,8.405173371525242,8.800606979170123,7.813484654491913,0.6726690527885489,0.7216741979501503,3,0.6568961638186879,0.7882654293833724,0.3588303754758507,0.5284728750473263,0.07572356363102754
342,3,2,0.03275703562941553,0.06343609290340324,2.524839708815037,0.10146500953145177,0.006634130059100851,2010,2014,2010-2014,G00342,120.82340571407563,51.1620009602833,10000,0.8814119001229604,14.527024328708649,-13.774996678034464,249.45833333333334,44.333333333333336,4.375,63.499556382497154,118.33333333333333,15.541666666666666,116.54166666666667,15.541666666666666,11.771511197090149,27.708376169204712,1159.3473256429036,21.787750005722046,-21.114052136739094,42.90180206298828,13.666527807712555,-13.277015745639801,2142.125,964.0455659671225,28137.679365079366,46250.52380952381,202912.39365079365,128.72808550743827,0.04805656457656567,0.0698291547967214,0.005894408834306146,0.001125344254031374,0.47626716516669704,0.003023801050032164,7.27486805159224,7.173676425095073,7.331959648388034,7.894623451180762,8.405173371525242,8.800606979170123,7.813484654491913,0.6726690527885489,0.7216741979501503,3,0.6568961638186879,0.7882654293833724,0.3588303754758507,0.5284728750473263,0.07572356363102754
342,4,3,0.030418871504632235,0.059041759319128695,1.3014314115327608,0.11060091328560033,0.016036557119662564,2015,2019,2015-2019,G00342,120.82340571407563,51.1620009602833,10000,0.8814119001229604,14.527024328708649,-13.774996678034464,249.45833333333334,44.333333333333336,4.375,63.499556382497154,118.33333333333333,15.541666666666666,116.54166666666667,15.541666666666666,11.771511197090149,27.708376169204712,1159.3473256429036,21.787750005722046,-21.114052136739094,42.90180206298828,13.666527807712555,-13.277015745639801,2142.125,964.0455659671225,28137.679365079366,46250.52380952381,202912.39365079365,128.72808550743827,0.04805656457656567,0.0698291547967214,0.005894408834306146,0.001125344254031374,0.47626716516669704,0.003023801050032164,7.27486805159224,7.173676425095073,7.331959648388034,7.894623451180762,8.405173371525242,8.800606979170123,7.813484654491913,0.6726690527885489,0.7216741979501503,3,0.6568961638186879,0.7882654293833724,0.3588303754758507,0.5284728750473263,0.07572356363102754
342,5,4,0.04551778046969978,0.08707222645080326,6.8840752027034995,0.176810040135247,0.011040659571673439,2020,2024,2020-2024,G00342,120.82340571407563,51.1620009602833,10000,0.8814119001229604,14.527024328708649,-13.774996678034464,249.45833333333334,44.333333333333336,4.375,63.499556382497154,118.33333333333333,15.541666666666666,116.54166666666667,15.541666666666666,11.771511197090149,27.708376169204712,1159.3473256429036,21.787750005722046,-21.114052136739094,42.90180206298828,13.666527807712555,-13.277015745639801,2142.125,964.0455659671225,28137.679365079366,46250.52380952381,202912.39365079365,128.72808550743827,0.04805656457656567,0.0698291547967214,0.005894408834306146,0.001125344254031374,0.47626716516669704,0.003023801050032164,7.27486805159224,7.173676425095073,7.331959648388034,7.894623451180762,8.405173371525242,8.800606979170123,7.813484654491913,0.6726690527885489,0.7216741979501503,3,0.6568961638186879,0.7882654293833724,0.3588303754758507,0.5284728750473263,0.07572356363102754
343,2,1,0.03623521025996711,0.06993626524402075,2.2429903044971695,0.06522452458271771,0.00745682595723185,2005,2009,2005-2009,G00343,121.72172099819515,51.1620009602833,10000,3.6944968730211256,18.753908228874206,-13.507391500473023,182.15,30.8,3.65,56.04708824157715,80.45,12.7,79.75,12.85,12.90179796218872,26.878090190887452,1319.2786071777343,26.604474973678588,-21.708224773406982,48.31269989013672,17.657558226585387,-12.322739458084106,1434.95,815.9515900887877,32724.272727272728,53599.50606060606,427192.38181818184,347.8895224569328,0.045407015718219666,0.3033330008402178,0.012096913611741448,0.003374608269937021,0.3966318969173315,0.002107122514211566,9.789944646593112,9.847663169809982,9.77728529738392,10.565793989305186,11.51303011772387,12.479843859660654,10.662260180079455,1.117533790732559,0.9806812634129561,4,0.7074119977092975,0.5198657931698526,0.5678499963293617,0.4475206434196997,0.3154299144519592
343,3,2,0.03309520517154969,0.06407000053021095,2.391926112695785,0.10446992268450715,0.0076089394887866035,2010,2014,2010-2014,G00343,121.72172099819515,51.1620009602833,10000,3.6944968730211256,18.753908228874206,-13.507391500473023,182.15,30.8,3.65,56.04708824157715,80.45,12.7,79.75,12.85,12.90179796218872,26.878090190887452,1319.2786071777343,26.604474973678588,-21.708224773406982,48.31269989013672,17.657558226585387,-12.322739458084106,1434.95,815.9515900887877,32724.272727272728,53599.50606060606,427192.38181818184,347.8895224569328,0.045407015718219666,0.3033330008402178,0.012096913611741448,0.003374608269937021,0.3966318969173315,0.002107122514211566,9.789944646593112,9.847663169809982,9.77728529738392,10.565793989305186,11.51303011772387,12.479843859660654,10.662260180079455,1.117533790732559,0.9806812634129561,4,0.7074119977092975,0.5198657931698526,0.5678499963293617,0.4475206434196997,0.3154299144519592
343,4,3,0.030424225788875946,0.05905184491481352,1.2263315835255497,0.11900791668294498,0.015868366475558338,2015,2019,2015-2019,G00343,121.72172099819515,51.1620009602833,10000,3.6944968730211256,18.753908228874206,-13.507391500473023,182.15,30.8,3.65,56.04708824157715,80.45,12.7,79.75,12.85,12.90179796218872,26.878090190887452,1319.2786071777343,26.604474973678588,-21.708224773406982,48.31269989013672,17.657558226585387,-12.322739458084106,1434.95,815.9515900887877,32724.272727272728,53599.50606060606,427192.38181818184,347.8895224569328,0.045407015718219666,0.3033330008402178,0.012096913611741448,0.003374608269937021,0.3966318969173315,0.002107122514211566,9.789944646593112,9.847663169809982,9.77728529738392,10.565793989305186,11.51303011772387,12.479843859660654,10.662260180079455,1.117533790732559,0.9806812634129561,4,0.7074119977092975,0.5198657931698526,0.5678499963293617,0.4475206434196997,0.3154299144519592
343,5,4,0.045968396563936746,0.08789633934437435,6.67492187516774,0.18985402979575983,0.012817460588327556,2020,2024,2020-2024,G00343,121.72172099819515,51.1620009602833,10000,3.6944968730211256,18.753908228874206,-13.507391500473023,182.15,30.8,3.65,56.04708824157715,80.45,12.7,79.75,12.85,12.90179796218872,26.878090190887452,1319.2786071777343,26.604474973678588,-21.708224773406982,48.31269989013672,17.657558226585387,-12.322739458084106,1434.95,815.9515900887877,32724.272727272728,53599.50606060606,427192.38181818184,347.8895224569328,0.045407015718219666,0.3033330008402178,0.012096913611741448,0.003374608269937021,0.3966318969173315,0.002107122514211566,9.789944646593112,9.847663169809982,9.77728529738392,10.565793989305186,11.51303011772387,12.479843859660654,10.662260180079455,1.117533790732559,0.9806812634129561,4,0.7074119977092975,0.5198657931698526,0.5678499963293617,0.4475206434196997,0.3154299144519592
344,2,1,0.03832389422680055,0.0738187658781343,2.431651494470046,0.05267862090624137,0.014418906879571258,2005,2009,2005-2009,G00344,122.62003628231469,51.1620009602833,10000.000000000095,4.225732253305614,19.29272084236145,-12.540370845794678,140.05,26.5,2.65,61.482361793518066,66.7,9.1,66.7,9.1,12.824862384796143,27.053922271728517,1298.6634246826172,26.975087547302245,-20.659687423706053,47.63477420806885,19.29272084236145,-11.718112516403199,1436.55,620.4207803876673,24163.31515151515,40612.163636363635,218710.60303030303,210.9931015542045,0.03984513297947062,0.13355781104458575,0.0032387939315412085,0.005320275393973019,0.3143287037775981,4.257241206456855e-4,7.805066758476581,7.765216498617841,7.598730734205667,8.011985153154237,8.40397151003228,8.809573964393788,8.065757436480064,0.45758970066355376,0.9325820969604832,4,0.6727157832533598,0.6328131659744637,0.5206575405492299,0.3599198362716874,0.13679660497612695
344,3,2,0.03482683295632004,0.0673094895632459,2.4077705216791117,0.08742734323081626,0.006231162400440082,2010,2014,2010-2014,G00344,122.62003628231469,51.1620009602833,10000.000000000095,4.225732253305614,19.29272084236145,-12.540370845794678,140.05,26.5,2.65,61.482361793518066,66.7,9.1,66.7,9.1,12.824862384796143,27.053922271728517,1298.6634246826172,26.975087547302245,-20.659687423706053,47.63477420806885,19.29272084236145,-11.718112516403199,1436.55,620.4207803876673,24163.31515151515,40612.163636363635,218710.60303030303,210.9931015542045,0.03984513297947062,0.13355781104458575,0.0032387939315412085,0.005320275393973019,0.3143287037775981,4.257241206456855e-4,7.805066758476581,7.765216498617841,7.598730734205667,8.011985153154237,8.40397151003228,8.809573964393788,8.065757436480064,0.45758970066355376,0.9325820969604832,4,0.6727157832533598,0.6328131659744637,0.5206575405492299,0.3599198362716874,0.13679660497612695
344,4,3,0.03253471262342936,0.06301911640484414,1.4759542773563936,0.13712887179549837,0.013620275815003025,2015,2019,2015-2019,G00344,122.62003628231469,51.1620009602833,10000.000000000095,4.225732253305614,19.29272084236145,-12.540370845794678,140.05,26.5,2.65,61.482361793518066,66.7,9.1,66.7,9.1,12.824862384796143,27.053922271728517,1298.6634246826172,26.975087547302245,-20.659687423706053,47.63477420806885,19.29272084236145,-11.718112516403199,1436.55,620.4207803876673,24163.31515151515,40612.163636363635,218710.60303030303,210.9931015542045,0.03984513297947062,0.13355781104458575,0.0032387939315412085,0.005320275393973019,0.3143287037775981,4.257241206456855e-4,7.805066758476581,7.765216498617841,7.598730734205667,8.011985153154237,8.40397151003228,8.809573964393788,8.065757436480064,0.45758970066355376,0.9325820969604832,4,0.6727157832533598,0.6328131659744637,0.5206575405492299,0.3599198362716874,0.13679660497612695
344,5,4,0.04840936892075049,0.09234821884620126,7.203115811428788,0.16567875664555007,0.010814398746565423,2020,2024,2020-2024,G00344,122.62003628231469,51.1620009602833,10000.000000000095,4.225732253305614,19.29272084236145,-12.540370845794678,140.05,26.5,2.65,61.482361793518066,66.7,9.1,66.7,9.1,12.824862384796143,27.053922271728517,1298.6634246826172,26.975087547302245,-20.659687423706053,47.63477420806885,19.29272084236145,-11.718112516403199,1436.55,620.4207803876673,24163.31515151515,40612.163636363635,218710.60303030303,210.9931015542045,0.03984513297947062,0.13355781104458575,0.0032387939315412085,0.005320275393973019,0.3143287037775981,4.257241206456855e-4,7.805066758476581,7.765216498617841,7.598730734205667,8.011985153154237,8.40397151003228,8.809573964393788,8.065757436480064,0.45758970066355376,0.9325820969604832,4,0.6727157832533598,0.6328131659744637,0.5206575405492299,0.3599198362716874,0.13679660497612695
345,2,1,0.0402997797835663,0.0774772437074831,2.6144298330412,0.03810052067994652,0.019815182564425937,2005,2009,2005-2009,G00345,123.51835156643419,51.1620009602833,9999.999999999716,5.075784310698509,20.03603454430898,-10.85466480255127,107.625,23.5,1.875,72.11816962560017,58.333333333333336,6.791666666666667,58.333333333333336,6.791666666666667,12.413483421007792,27.13103453318278,1257.0551656087239,27.295052131017048,-18.504760424296062,45.79981263478597,20.03603454430898,-9.994520783424377,1468.75,303.29226111487566,14446.28253968254,24300.285714285714,29735.08253968254,63.590103831011,2.4422478030457695e-4,8.291636737663012e-4,2.969686082451408e-4,0.0023314761576287337,0.19192196269267112,8.29738800547409e-5,3.7748208280279805,3.6772293536729133,3.6395218057874454,3.8141007374873506,3.871396430476923,3.8865479459942507,3.777269516907811,0.10114015225143835,0.11656244967660306,2,0.1681640681023046,0.9806608268890797,0.038140430662239044,0.19458063751065915,0.001126132282011442
345,3,2,0.036799614253226094,0.07098693662175326,2.49211592711184,0.07172911291503428,0.0055227043210202,2010,2014,2010-2014,G00345,123.51835156643419,51.1620009602833,9999.999999999716,5.075784310698509,20.03603454430898,-10.85466480255127,107.625,23.5,1.875,72.11816962560017,58.333333333333336,6.791666666666667,58.333333333333336,6.791666666666667,12.413483421007792,27.13103453318278,1257.0551656087239,27.295052131017048,-18.504760424296062,45.79981263478597,20.03603454430898,-9.994520783424377,1468.75,303.29226111487566,14446.28253968254,24300.285714285714,29735.08253968254,63.590103831011,2.4422478030457695e-4,8.291636737663012e-4,2.969686082451408e-4,0.0023314761576287337,0.19192196269267112,8.29738800547409e-5,3.7748208280279805,3.6772293536729133,3.6395218057874454,3.8141007374873506,3.871396430476923,3.8865479459942507,3.777269516907811,0.10114015225143835,0.11656244967660306,2,0.1681640681023046,0.9806608268890797,0.038140430662239044,0.19458063751065915,0.001126132282011442
345,4,3,0.03484809987360909,0.06734920782647236,1.850098347491226,0.1651357697484815,0.009576274092613524,2015,2019,2015-2019,G00345,123.51835156643419,51.1620009602833,9999.999999999716,5.075784310698509,20.03603454430898,-10.85466480255127,107.625,23.5,1.875,72.11816962560017,58.333333333333336,6.791666666666667,58.333333333333336,6.791666666666667,12.413483421007792,27.13103453318278,1257.0551656087239,27.295052131017048,-18.504760424296062,45.79981263478597,20.03603454430898,-9.994520783424377,1468.75,303.29226111487566,14446.28253968254,24300.285714285714,29735.08253968254,63.590103831011,2.4422478030457695e-4,8.291636737663012e-4,2.969686082451408e-4,0.0023314761576287337,0.19192196269267112,8.29738800547409e-5,3.7748208280279805,3.6772293536729133,3.6395218057874454,3.8141007374873506,3.871396430476923,3.8865479459942507,3.777269516907811,0.10114015225143835,0.11656244967660306,2,0.1681640681023046,0.9806608268890797,0.038140430662239044,0.19458063751065915,0.001126132282011442
345,5,4,0.05143497973721299,0.09783768036720397,7.823237939278329,0.11597327107303414,0.004986604942161188,2020,2024,2020-2024,G00345,123.51835156643419,51.1620009602833,9999.999999999716,5.075784310698509,20.03603454430898,-10.85466480255127,107.625,23.5,1.875,72.11816962560017,58.333333333333336,6.791666666666667,58.333333333333336,6.791666666666667,12.413483421007792,27.13103453318278,1257.0551656087239,27.295052131017048,-18.504760424296062,45.79981263478597,20.03603454430898,-9.994520783424377,1468.75,303.29226111487566,14446.28253968254,24300.285714285714,29735.08253968254,63.590103831011,2.4422478030457695e-4,8.291636737663012e-4,2.969686082451408e-4,0.0023314761576287337,0.19192196269267112,8.29738800547409e-5,3.7748208280279805,3.6772293536729133,3.6395218057874454,3.8141007374873506,3.871396430476923,3.8865479459942507,3.777269516907811,0.10114015225143835,0.11656244967660306,2,0.1681640681023046,0.9806608268890797,0.038140430662239044,0.19458063751065915,0.001126132282011442
347,2,1,0.03929721611350077,0.0756226717520786,2.7144013958863695,0.04003773608865062,0.01422915018083537,2005,2009,2005-2009,G00347,125.31498213467323,51.1620009602833,10000.000000000013,3.363009967530767,17.932642300923664,-12.505024313926697,166.625,35,1.9166666666666667,77.81623458862305,92.33333333333333,7.958333333333333,92.33333333333333,7.958333333333333,12.45322314898173,27.474432865778606,1236.1370697021484,24.92632285753886,-20.409374872843426,45.335697650909424,17.932642300923664,-11.59961462020874,1796.2916666666667,273.5008908922247,17624.935483870966,28704.06129032258,109029.61935483871,83.28012626109582,0.004439458667765681,0.041273931587382344,0.0021434472953994503,4.729938277364346e-4,0.22626149101197993,0.012029582143529175,4.840833153702615,4.926829030803852,4.757879953269501,5.149734625864493,5.2822781036389825,5.475832678305206,5.0722312575974415,0.2780374755306904,0.7105527974881148,4,0.5125554986129416,0.7894102887575787,0.35403480458871006,0.24320352565101122,0.04341737888278179
347,3,2,0.035929583075130896,0.06936684435340679,2.619290184872483,0.07329719364465223,0.008404051210878949,2010,2014,2010-2014,G00347,125.31498213467323,51.1620009602833,10000.000000000013,3.363009967530767,17.932642300923664,-12.505024313926697,166.625,35,1.9166666666666667,77.81623458862305,92.33333333333333,7.958333333333333,92.33333333333333,7.958333333333333,12.45322314898173,27.474432865778606,1236.1370697021484,24.92632285753886,-20.409374872843426,45.335697650909424,17.932642300923664,-11.59961462020874,1796.2916666666667,273.5008908922247,17624.935483870966,28704.06129032258,109029.61935483871,83.28012626109582,0.004439458667765681,0.041273931587382344,0.0021434472953994503,4.729938277364346e-4,0.22626149101197993,0.012029582143529175,4.840833153702615,4.926829030803852,4.757879953269501,5.149734625864493,5.2822781036389825,5.475832678305206,5.0722312575974415,0.2780374755306904,0.7105527974881148,4,0.5125554986129416,0.7894102887575787,0.35403480458871006,0.24320352565101122,0.04341737888278179
347,4,3,0.03352991092798909,0.06488425844953705,1.757402728563818,0.15828328208956657,0.009153156853684896,2015,2019,2015-2019,G00347,125.31498213467323,51.1620009602833,10000.000000000013,3.363009967530767,17.932642300923664,-12.505024313926697,166.625,35,1.9166666666666667,77.81623458862305,92.33333333333333,7.958333333333333,92.33333333333333,7.958333333333333,12.45322314898173,27.474432865778606,1236.1370697021484,24.92632285753886,-20.409374872843426,45.335697650909424,17.932642300923664,-11.59961462020874,1796.2916666666667,273.5008908922247,17624.935483870966,28704.06129032258,109029.61935483871,83.28012626109582,0.004439458667765681,0.041273931587382344,0.0021434472953994503,4.729938277364346e-4,0.22626149101197993,0.012029582143529175,4.840833153702615,4.926829030803852,4.757879953269501,5.149734625864493,5.2822781036389825,5.475832678305206,5.0722312575974415,0.2780374755306904,0.7105527974881148,4,0.5125554986129416,0.7894102887575787,0.35403480458871006,0.24320352565101122,0.04341737888278179
347,5,4,0.04901331573152941,0.09344650825018386,7.75534662616883,0.11866465622484887,0.007785903850192399,2020,2024,2020-2024,G00347,125.31498213467323,51.1620009602833,10000.000000000013,3.363009967530767,17.932642300923664,-12.505024313926697,166.625,35,1.9166666666666667,77.81623458862305,92.33333333333333,7.958333333333333,92.33333333333333,7.958333333333333,12.45322314898173,27.474432865778606,1236.1370697021484,24.92632285753886,-20.409374872843426,45.335697650909424,17.932642300923664,-11.59961462020874,1796.2916666666667,273.5008908922247,17624.935483870966,28704.06129032258,109029.61935483871,83.28012626109582,0.004439458667765681,0.041273931587382344,0.0021434472953994503,4.729938277364346e-4,0.22626149101197993,0.012029582143529175,4.840833153702615,4.926829030803852,4.757879953269501,5.149734625864493,5.2822781036389825,5.475832678305206,5.0722312575974415,0.2780374755306904,0.7105527974881148,4,0.5125554986129416,0.7894102887575787,0.35403480458871006,0.24320352565101122,0.04341737888278179
412,2,1,0.031586465810607554,0.06123862004294012,2.41287402597969,0.03810065661117366,0.0011007737544612706,2005,2009,2005-2009,G00412,119.34348521922756,50.476663395402674,1904.5768879433906,2.4345602062013416,17.760995546976726,-15.001469877031115,664.2777777777778,166.33333333333334,4.611111111111111,100.11098268296983,420.3333333333333,18.833333333333332,420.3333333333333,18.833333333333332,12.288155184851753,25.54921203189426,1323.8087700737847,23.934472295973038,-24.165388955010307,48.099861992730034,17.760995546976726,-15.001469877031115,692.9444444444445,111.35236716479184,27857.511363636364,49288.30397727273,151952.13636363635,737.280888260095,0.7606530508949186,0.19318442544889067,0.014487167626542966,1.5906932482694684e-6,0.015447020430836783,0.004109793455144844,8.66229017897106,8.694783594471232,8.689349499476844,8.960540180471458,9.27575546381723,9.192626342236379,8.912557543240702,0.27295958394591036,0.6701584930816084,4,0.48341716728922857,0.7699828962666335,0.36840812964024106,0.7802114554741485,0.20767159307543365
412,3,2,0.03040380361719586,0.059013376135577555,2.462857885122972,0.05886141538248967,0.014506974346261803,2010,2014,2010-2014,G00412,119.34348521922756,50.476663395402674,1904.5768879433906,2.4345602062013416,17.760995546976726,-15.001469877031115,664.2777777777778,166.33333333333334,4.611111111111111,100.11098268296983,420.3333333333333,18.833333333333332,420.3333333333333,18.833333333333332,12.288155184851753,25.54921203189426,1323.8087700737847,23.934472295973038,-24.165388955010307,48.099861992730034,17.760995546976726,-15.001469877031115,692.9444444444445,111.35236716479184,27857.511363636364,49288.30397727273,151952.13636363635,737.280888260095,0.7606530508949186,0.19318442544889067,0.014487167626542966,1.5906932482694684e-6,0.015447020430836783,0.004109793455144844,8.66229017897106,8.694783594471232,8.689349499476844,8.960540180471458,9.27575546381723,9.192626342236379,8.912557543240702,0.27295958394591036,0.6701584930816084,4,0.48341716728922857,0.7699828962666335,0.36840812964024106,0.7802114554741485,0.20767159307543365
